time,.data
1970/01/01/01:00:05.377000,0.0
1970/01/01/01:00:05.393000,0.0
1970/01/01/01:00:05.415000,0.0
1970/01/01/01:00:05.433000,0.0
1970/01/01/01:00:05.454000,0.0
1970/01/01/01:00:05.478000,0.0
1970/01/01/01:00:05.493000,0.0
1970/01/01/01:00:05.523000,0.0
1970/01/01/01:00:05.534000,0.0
1970/01/01/01:00:05.554000,0.0
1970/01/01/01:00:05.574000,0.0
1970/01/01/01:00:05.594000,0.0
1970/01/01/01:00:05.616000,0.0
1970/01/01/01:00:05.634000,0.0
1970/01/01/01:00:05.654000,0.0
1970/01/01/01:00:05.673000,0.0
1970/01/01/01:00:05.694000,0.0
1970/01/01/01:00:05.713000,0.0
1970/01/01/01:00:05.734000,0.0
1970/01/01/01:00:05.754000,0.0
1970/01/01/01:00:05.774000,0.0
1970/01/01/01:00:05.794000,0.0
1970/01/01/01:00:05.815000,0.0
1970/01/01/01:00:05.834000,0.0
1970/01/01/01:00:05.854000,0.0
1970/01/01/01:00:05.873000,0.0
1970/01/01/01:00:05.894000,0.0
1970/01/01/01:00:05.914000,0.0
1970/01/01/01:00:05.935000,0.0
1970/01/01/01:00:05.954000,0.0
1970/01/01/01:00:05.973000,0.0
1970/01/01/01:00:05.993000,0.0
1970/01/01/01:00:06.013000,0.0
1970/01/01/01:00:06.034000,0.0
1970/01/01/01:00:06.054000,0.0
1970/01/01/01:00:06.073000,0.0
1970/01/01/01:00:06.094000,0.0
1970/01/01/01:00:06.114000,0.0
1970/01/01/01:00:06.133000,0.0
1970/01/01/01:00:06.154000,0.0
1970/01/01/01:00:06.174000,0.0
1970/01/01/01:00:06.193000,0.0
1970/01/01/01:00:06.214000,0.0
1970/01/01/01:00:06.234000,0.0
1970/01/01/01:00:06.254000,0.0
1970/01/01/01:00:06.273000,0.0
1970/01/01/01:00:06.293000,0.0
1970/01/01/01:00:06.314000,0.0
1970/01/01/01:00:06.334000,0.0
1970/01/01/01:00:06.353000,0.0
1970/01/01/01:00:06.373000,0.0
1970/01/01/01:00:06.394000,0.0
1970/01/01/01:00:06.414000,0.0
1970/01/01/01:00:06.433000,0.0
1970/01/01/01:00:06.454000,0.0
1970/01/01/01:00:06.480000,0.0
1970/01/01/01:00:06.493000,0.0
1970/01/01/01:00:06.513000,0.0
1970/01/01/01:00:06.533000,0.0
1970/01/01/01:00:06.554000,0.0
1970/01/01/01:00:06.574000,0.0
1970/01/01/01:00:06.593000,0.0
1970/01/01/01:00:06.613000,0.0
1970/01/01/01:00:06.634000,0.0
1970/01/01/01:00:06.654000,0.0
1970/01/01/01:00:06.673000,0.0
1970/01/01/01:00:06.693000,0.0
1970/01/01/01:00:06.713000,0.0
1970/01/01/01:00:06.734000,0.0
1970/01/01/01:00:06.754000,0.0
1970/01/01/01:00:06.773000,0.0
1970/01/01/01:00:06.793000,0.0
1970/01/01/01:00:06.813000,0.0
1970/01/01/01:00:06.833000,0.0
1970/01/01/01:00:06.853000,0.0
1970/01/01/01:00:06.874000,0.0
1970/01/01/01:00:06.893000,0.0
1970/01/01/01:00:06.914000,0.0
1970/01/01/01:00:06.933000,0.0
1970/01/01/01:00:06.957000,0.0
1970/01/01/01:00:06.974000,0.0
1970/01/01/01:00:06.994000,0.0
1970/01/01/01:00:07.014000,0.0
1970/01/01/01:00:07.035000,0.0
1970/01/01/01:00:07.054000,0.0
1970/01/01/01:00:07.081000,0.0
1970/01/01/01:00:07.094000,0.0
1970/01/01/01:00:07.114000,0.0
1970/01/01/01:00:07.133000,0.0
1970/01/01/01:00:07.154000,0.0
1970/01/01/01:00:07.188000,0.0
1970/01/01/01:00:07.194000,0.0
1970/01/01/01:00:07.213000,0.0
1970/01/01/01:00:07.234000,0.0
1970/01/01/01:00:07.253000,0.0
1970/01/01/01:00:07.275000,0.0
1970/01/01/01:00:07.294000,0.0
1970/01/01/01:00:07.314000,0.0
1970/01/01/01:00:07.333000,0.0
1970/01/01/01:00:07.354000,0.0
1970/01/01/01:00:07.374000,0.0
1970/01/01/01:00:07.394000,0.0
1970/01/01/01:00:07.414000,0.0
1970/01/01/01:00:07.433000,0.0
1970/01/01/01:00:07.454000,0.0
1970/01/01/01:00:07.474000,0.0
1970/01/01/01:00:07.494000,0.0
1970/01/01/01:00:07.514000,0.0
1970/01/01/01:00:07.534000,0.0
1970/01/01/01:00:07.553000,0.0
1970/01/01/01:00:07.573000,0.0
1970/01/01/01:00:07.593000,0.0
1970/01/01/01:00:07.614000,0.0
1970/01/01/01:00:07.634000,0.0
1970/01/01/01:00:07.654000,0.0
1970/01/01/01:00:07.673000,0.0
1970/01/01/01:00:07.693000,0.0
1970/01/01/01:00:07.714000,0.0
1970/01/01/01:00:07.733000,0.0
1970/01/01/01:00:07.754000,0.0
1970/01/01/01:00:07.773000,0.0
1970/01/01/01:00:07.794000,0.0
1970/01/01/01:00:07.813000,0.0
1970/01/01/01:00:07.834000,0.0
1970/01/01/01:00:07.854000,0.0
1970/01/01/01:00:07.874000,0.0
1970/01/01/01:00:07.893000,0.0
1970/01/01/01:00:07.917000,0.0
1970/01/01/01:00:07.934000,0.0
1970/01/01/01:00:07.954000,0.0
1970/01/01/01:00:07.974000,0.0
1970/01/01/01:00:07.993000,0.0
1970/01/01/01:00:08.014000,0.0
1970/01/01/01:00:08.033000,0.0
1970/01/01/01:00:08.054000,0.0
1970/01/01/01:00:08.073000,0.0
1970/01/01/01:00:08.095000,0.0
1970/01/01/01:00:08.113000,0.0
1970/01/01/01:00:08.133000,0.0
1970/01/01/01:00:08.154000,0.0
1970/01/01/01:00:08.173000,0.0
1970/01/01/01:00:08.194000,0.0
1970/01/01/01:00:08.213000,0.0
1970/01/01/01:00:08.234000,0.0
1970/01/01/01:00:08.254000,0.0
1970/01/01/01:00:08.274000,0.0
1970/01/01/01:00:08.293000,0.0
1970/01/01/01:00:08.315000,0.0
1970/01/01/01:00:08.333000,0.0
1970/01/01/01:00:08.353000,0.0
1970/01/01/01:00:08.374000,0.0
1970/01/01/01:00:08.393000,0.0
1970/01/01/01:00:08.414000,0.0
1970/01/01/01:00:08.434000,0.0
1970/01/01/01:00:08.454000,0.0
1970/01/01/01:00:08.473000,0.0
1970/01/01/01:00:08.493000,0.0
1970/01/01/01:00:08.514000,0.0
1970/01/01/01:00:08.534000,0.0
1970/01/01/01:00:08.553000,0.0
1970/01/01/01:00:08.574000,0.0
1970/01/01/01:00:08.594000,0.0
1970/01/01/01:00:08.613000,0.0
1970/01/01/01:00:08.633000,0.0
1970/01/01/01:00:08.654000,0.0
1970/01/01/01:00:08.673000,0.0
1970/01/01/01:00:08.693000,0.0
