time,.data
1970/01/01/01:00:05.445000,0.0
1970/01/01/01:00:05.460000,0.0
1970/01/01/01:00:05.480000,0.0
1970/01/01/01:00:05.499000,0.0
1970/01/01/01:00:05.518000,0.0
1970/01/01/01:00:05.539000,0.0
1970/01/01/01:00:05.559000,0.0
1970/01/01/01:00:05.579000,0.0
1970/01/01/01:00:05.599000,0.0
1970/01/01/01:00:05.619000,0.0
1970/01/01/01:00:05.639000,0.0
1970/01/01/01:00:05.658000,0.0
1970/01/01/01:00:05.689000,0.0
1970/01/01/01:00:05.699000,0.0
1970/01/01/01:00:05.727000,0.0
1970/01/01/01:00:05.738000,0.0
1970/01/01/01:00:05.759000,0.0
1970/01/01/01:00:05.779000,0.0
1970/01/01/01:00:05.801000,0.0
1970/01/01/01:00:05.818000,0.0
1970/01/01/01:00:05.838000,0.0
1970/01/01/01:00:05.859000,0.0
1970/01/01/01:00:05.879000,0.0
1970/01/01/01:00:05.899000,0.0
1970/01/01/01:00:05.918000,0.0
1970/01/01/01:00:05.938000,0.0
1970/01/01/01:00:05.959000,0.0
1970/01/01/01:00:05.977000,0.0
1970/01/01/01:00:05.999000,0.0
1970/01/01/01:00:06.018000,0.0
1970/01/01/01:00:06.039000,0.0
1970/01/01/01:00:06.059000,0.0
1970/01/01/01:00:06.080000,0.0
1970/01/01/01:00:06.099000,0.0
1970/01/01/01:00:06.119000,0.0
1970/01/01/01:00:06.139000,0.0
1970/01/01/01:00:06.159000,0.0
1970/01/01/01:00:06.179000,0.0
1970/01/01/01:00:06.201000,0.0
1970/01/01/01:00:06.219000,0.0
1970/01/01/01:00:06.239000,0.0
1970/01/01/01:00:06.259000,0.0
1970/01/01/01:00:06.279000,0.0
1970/01/01/01:00:06.298000,0.0
1970/01/01/01:00:06.319000,0.0
1970/01/01/01:00:06.338000,0.0
1970/01/01/01:00:06.358000,0.0
1970/01/01/01:00:06.378000,0.0
1970/01/01/01:00:06.399000,0.0
1970/01/01/01:00:06.418000,0.0
1970/01/01/01:00:06.439000,0.0
1970/01/01/01:00:06.459000,0.0
1970/01/01/01:00:06.479000,0.0
1970/01/01/01:00:06.498000,0.0
1970/01/01/01:00:06.519000,0.0
1970/01/01/01:00:06.539000,0.0
1970/01/01/01:00:06.559000,0.0
1970/01/01/01:00:06.579000,0.0
1970/01/01/01:00:06.599000,0.0
1970/01/01/01:00:06.620000,0.0
1970/01/01/01:00:06.638000,0.0
1970/01/01/01:00:06.659000,0.0
1970/01/01/01:00:06.678000,0.0
1970/01/01/01:00:06.700000,0.0
1970/01/01/01:00:06.718000,0.0
1970/01/01/01:00:06.739000,0.0
1970/01/01/01:00:06.758000,0.0
1970/01/01/01:00:06.779000,0.0
1970/01/01/01:00:06.798000,0.0
1970/01/01/01:00:06.819000,0.0
1970/01/01/01:00:06.838000,0.0
1970/01/01/01:00:06.858000,0.0
1970/01/01/01:00:06.878000,0.0
1970/01/01/01:00:06.898000,0.0
1970/01/01/01:00:06.920000,0.0
1970/01/01/01:00:06.939000,0.0
1970/01/01/01:00:06.958000,0.0
1970/01/01/01:00:06.979000,0.0
1970/01/01/01:00:07.000000,0.0
1970/01/01/01:00:07.019000,0.0
1970/01/01/01:00:07.039000,0.0
1970/01/01/01:00:07.059000,0.0
1970/01/01/01:00:07.079000,0.0
1970/01/01/01:00:07.099000,0.0
1970/01/01/01:00:07.119000,0.0
1970/01/01/01:00:07.138000,0.0
1970/01/01/01:00:07.158000,0.0
1970/01/01/01:00:07.179000,0.0
1970/01/01/01:00:07.199000,0.0
1970/01/01/01:00:07.219000,0.0
1970/01/01/01:00:07.239000,0.0
1970/01/01/01:00:07.259000,0.0
1970/01/01/01:00:07.279000,0.0
1970/01/01/01:00:07.298000,0.0
1970/01/01/01:00:07.319000,0.0
1970/01/01/01:00:07.338000,0.0
1970/01/01/01:00:07.359000,0.0
1970/01/01/01:00:07.380000,0.0
1970/01/01/01:00:07.399000,0.0
1970/01/01/01:00:07.420000,0.0
1970/01/01/01:00:07.439000,0.0
1970/01/01/01:00:07.458000,0.0
1970/01/01/01:00:07.478000,0.0
1970/01/01/01:00:07.498000,0.0
1970/01/01/01:00:07.518000,0.0
1970/01/01/01:00:07.538000,0.0
1970/01/01/01:00:07.559000,0.0
1970/01/01/01:00:07.578000,0.0
1970/01/01/01:00:07.599000,0.0
1970/01/01/01:00:07.619000,0.0
1970/01/01/01:00:07.639000,0.0
1970/01/01/01:00:07.659000,0.0
1970/01/01/01:00:07.679000,0.0
1970/01/01/01:00:07.699000,0.0
1970/01/01/01:00:07.719000,0.0
1970/01/01/01:00:07.739000,0.0
1970/01/01/01:00:07.759000,0.0
1970/01/01/01:00:07.778000,0.0
1970/01/01/01:00:07.799000,0.0
1970/01/01/01:00:07.821000,0.0
1970/01/01/01:00:07.839000,0.0
1970/01/01/01:00:07.858000,0.0
1970/01/01/01:00:07.879000,0.0
1970/01/01/01:00:07.899000,0.0
1970/01/01/01:00:07.918000,0.0
1970/01/01/01:00:07.939000,0.0
1970/01/01/01:00:07.959000,0.0
1970/01/01/01:00:07.979000,0.0
1970/01/01/01:00:07.998000,0.0
1970/01/01/01:00:08.019000,0.0
1970/01/01/01:00:08.039000,0.0
1970/01/01/01:00:08.060000,0.0
1970/01/01/01:00:08.078000,0.0
1970/01/01/01:00:08.099000,0.0
1970/01/01/01:00:08.119000,0.0
1970/01/01/01:00:08.138000,0.0
1970/01/01/01:00:08.158000,0.0
1970/01/01/01:00:08.178000,0.0
1970/01/01/01:00:08.199000,0.0
1970/01/01/01:00:08.218000,0.0
1970/01/01/01:00:08.239000,0.0
1970/01/01/01:00:08.259000,0.0
1970/01/01/01:00:08.278000,0.0
1970/01/01/01:00:08.299000,0.0
1970/01/01/01:00:08.318000,0.0
1970/01/01/01:00:08.339000,0.0
1970/01/01/01:00:08.359000,0.0
1970/01/01/01:00:08.378000,0.0
1970/01/01/01:00:08.399000,0.0
1970/01/01/01:00:08.419000,0.0
1970/01/01/01:00:08.439000,0.0
1970/01/01/01:00:08.458000,0.0
1970/01/01/01:00:08.479000,0.0
1970/01/01/01:00:08.499000,0.0
1970/01/01/01:00:08.519000,0.0
1970/01/01/01:00:08.539000,0.0
1970/01/01/01:00:08.558000,0.0
1970/01/01/01:00:08.579000,0.0
1970/01/01/01:00:08.599000,0.0
1970/01/01/01:00:08.620000,0.0
1970/01/01/01:00:08.639000,0.0
1970/01/01/01:00:08.658000,0.0
1970/01/01/01:00:08.678000,0.0
1970/01/01/01:00:08.699000,0.0
1970/01/01/01:00:08.719000,0.0
1970/01/01/01:00:08.739000,0.0
1970/01/01/01:00:08.759000,0.0
1970/01/01/01:00:08.779000,0.0
1970/01/01/01:00:08.799000,0.0
1970/01/01/01:00:08.818000,0.0
1970/01/01/01:00:08.839000,0.0
1970/01/01/01:00:08.859000,0.0
1970/01/01/01:00:08.879000,0.0
1970/01/01/01:00:08.898000,0.0
1970/01/01/01:00:08.920000,0.0
1970/01/01/01:00:08.939000,0.0
1970/01/01/01:00:08.959000,0.0
1970/01/01/01:00:08.979000,0.0
1970/01/01/01:00:08.999000,0.0
1970/01/01/01:00:09.018000,0.0
1970/01/01/01:00:09.039000,0.0
1970/01/01/01:00:09.060000,0.0
1970/01/01/01:00:09.079000,0.0
1970/01/01/01:00:09.099000,0.0
1970/01/01/01:00:09.119000,0.0
1970/01/01/01:00:09.139000,0.0
1970/01/01/01:00:09.159000,0.0
1970/01/01/01:00:09.179000,0.0
1970/01/01/01:00:09.199000,0.0
1970/01/01/01:00:09.219000,0.0
1970/01/01/01:00:09.239000,0.0
1970/01/01/01:00:09.259000,0.0
1970/01/01/01:00:09.279000,0.0
1970/01/01/01:00:09.298000,0.0
1970/01/01/01:00:09.319000,0.0
1970/01/01/01:00:09.338000,0.0
1970/01/01/01:00:09.359000,0.0
1970/01/01/01:00:09.378000,0.0
1970/01/01/01:00:09.398000,0.0
1970/01/01/01:00:09.420000,0.0
1970/01/01/01:00:09.439000,0.0
1970/01/01/01:00:09.459000,0.0
1970/01/01/01:00:09.479000,0.0
1970/01/01/01:00:09.499000,0.0
1970/01/01/01:00:09.519000,0.0
1970/01/01/01:00:09.538000,0.0
1970/01/01/01:00:09.559000,0.0
1970/01/01/01:00:09.579000,0.0
1970/01/01/01:00:09.599000,0.0
1970/01/01/01:00:09.619000,0.0
1970/01/01/01:00:09.638000,0.0
1970/01/01/01:00:09.661000,0.0
1970/01/01/01:00:09.679000,0.0
1970/01/01/01:00:09.699000,0.0
1970/01/01/01:00:09.719000,0.0
1970/01/01/01:00:09.739000,0.0
1970/01/01/01:00:09.759000,0.0
1970/01/01/01:00:09.779000,0.0
1970/01/01/01:00:09.799000,0.0
1970/01/01/01:00:09.819000,0.0
1970/01/01/01:00:09.838000,0.0
1970/01/01/01:00:09.859000,0.0
1970/01/01/01:00:09.879000,0.0
1970/01/01/01:00:09.898000,0.0
1970/01/01/01:00:09.920000,0.0
1970/01/01/01:00:09.939000,0.0
1970/01/01/01:00:09.959000,0.0
1970/01/01/01:00:09.979000,0.0
1970/01/01/01:00:09.999000,0.0
1970/01/01/01:00:10.019000,0.0
1970/01/01/01:00:10.038000,0.0
1970/01/01/01:00:10.058000,0.0
1970/01/01/01:00:10.080000,0.0
1970/01/01/01:00:10.098000,0.0
1970/01/01/01:00:10.118000,0.0
1970/01/01/01:00:10.139000,0.0
1970/01/01/01:00:10.161000,0.0
1970/01/01/01:00:10.179000,0.0
1970/01/01/01:00:10.199000,0.0
1970/01/01/01:00:10.218000,0.0
1970/01/01/01:00:10.239000,0.0
1970/01/01/01:00:10.258000,0.0
1970/01/01/01:00:10.279000,0.0
1970/01/01/01:00:10.299000,0.0
1970/01/01/01:00:10.319000,0.0
1970/01/01/01:00:10.339000,0.0
1970/01/01/01:00:10.359000,0.0
1970/01/01/01:00:10.379000,0.0
1970/01/01/01:00:10.399000,0.0
1970/01/01/01:00:10.419000,0.0
1970/01/01/01:00:10.439000,0.0
1970/01/01/01:00:10.460000,0.0
1970/01/01/01:00:10.478000,0.0
1970/01/01/01:00:10.499000,0.0
1970/01/01/01:00:10.518000,0.123699870625
1970/01/01/01:00:10.539000,0.116965361865
1970/01/01/01:00:10.559000,0.0982049428699
1970/01/01/01:00:10.578000,-0.00440784909805
1970/01/01/01:00:10.599000,-0.0861086925391
1970/01/01/01:00:10.619000,-0.110948040608
1970/01/01/01:00:10.641000,-0.109949236964
1970/01/01/01:00:10.661000,-0.113963105656
1970/01/01/01:00:10.678000,-0.0945778019449
1970/01/01/01:00:10.699000,-0.0912324618214
1970/01/01/01:00:10.719000,-0.0912324618214
1970/01/01/01:00:10.739000,-0.0757815455277
1970/01/01/01:00:10.758000,-0.0757815455277
1970/01/01/01:00:10.778000,-0.0757815455277
1970/01/01/01:00:10.798000,-0.0483743848861
1970/01/01/01:00:10.818000,-0.0483743848861
1970/01/01/01:00:10.839000,-0.0450553414475
1970/01/01/01:00:10.858000,-0.012628029696
1970/01/01/01:00:10.878000,-0.012628029696
1970/01/01/01:00:10.898000,-0.012628029696
1970/01/01/01:00:10.918000,-0.0102074580344
1970/01/01/01:00:10.941000,-0.0102074580344
1970/01/01/01:00:10.958000,0.00181319314209
1970/01/01/01:00:10.979000,0.00181319314209
1970/01/01/01:00:10.998000,-0.00183901076319
1970/01/01/01:00:11.019000,-0.00183901076319
1970/01/01/01:00:11.038000,-9.63228602027e-05
1970/01/01/01:00:11.065000,-9.63228602027e-05
1970/01/01/01:00:11.078000,0.00921520825307
1970/01/01/01:00:11.098000,0.00921520825307
1970/01/01/01:00:11.121000,0.049662887237
1970/01/01/01:00:11.139000,0.049662887237
1970/01/01/01:00:11.158000,0.049662887237
1970/01/01/01:00:11.179000,0.0230792189594
1970/01/01/01:00:11.199000,0.0263345845312
1970/01/01/01:00:11.218000,0.0263345845312
1970/01/01/01:00:11.240000,0.0345050039831
1970/01/01/01:00:11.259000,0.0345050039831
1970/01/01/01:00:11.277000,0.0345050039831
1970/01/01/01:00:11.299000,0.0109890995648
1970/01/01/01:00:11.319000,0.0109890995648
1970/01/01/01:00:11.341000,0.0292713983767
1970/01/01/01:00:11.358000,0.0292713983767
1970/01/01/01:00:11.378000,0.0405705187915
1970/01/01/01:00:11.399000,0.0405705187915
1970/01/01/01:00:11.419000,0.0177199025907
1970/01/01/01:00:11.439000,0.0177199025907
1970/01/01/01:00:11.459000,0.0177199025907
1970/01/01/01:00:11.479000,0.0277726834247
1970/01/01/01:00:11.498000,0.0277726834247
1970/01/01/01:00:11.524000,0.0292022220904
1970/01/01/01:00:11.539000,0.0604026442039
1970/01/01/01:00:11.558000,0.0604026442039
1970/01/01/01:00:11.578000,0.0604026442039
1970/01/01/01:00:11.599000,0.0438738463604
1970/01/01/01:00:11.619000,0.0438738463604
1970/01/01/01:00:11.641000,0.0436274550662
1970/01/01/01:00:11.658000,0.0307739544601
1970/01/01/01:00:11.679000,0.0307739544601
1970/01/01/01:00:11.699000,0.0429789425124
1970/01/01/01:00:11.718000,0.0472652517878
1970/01/01/01:00:11.739000,0.0472652517878
1970/01/01/01:00:11.759000,0.0324662158771
1970/01/01/01:00:11.778000,0.0324662158771
1970/01/01/01:00:11.798000,0.0447676034911
1970/01/01/01:00:11.819000,0.0447676034911
1970/01/01/01:00:11.838000,0.0447676034911
1970/01/01/01:00:11.859000,0.0415253363922
1970/01/01/01:00:11.878000,0.0415253363922
1970/01/01/01:00:11.899000,0.046815674393
1970/01/01/01:00:11.919000,0.0535961924864
1970/01/01/01:00:11.939000,0.0535961924864
1970/01/01/01:00:11.958000,0.0523284962995
1970/01/01/01:00:11.979000,0.0523284962995
1970/01/01/01:00:11.998000,0.0523284962995
1970/01/01/01:00:12.018000,0.0591548581964
1970/01/01/01:00:12.039000,0.0591548581964
1970/01/01/01:00:12.058000,0.0403585217888
1970/01/01/01:00:12.078000,0.0403585217888
1970/01/01/01:00:12.100000,0.0538724856373
1970/01/01/01:00:12.119000,0.0538724856373
1970/01/01/01:00:12.138000,0.038318821765
1970/01/01/01:00:12.159000,0.038318821765
1970/01/01/01:00:12.178000,0.0465062603744
1970/01/01/01:00:12.199000,0.0465062603744
1970/01/01/01:00:12.219000,0.0413072809534
1970/01/01/01:00:12.239000,0.0413072809534
1970/01/01/01:00:12.258000,0.0413072809534
1970/01/01/01:00:12.279000,0.0486539944077
1970/01/01/01:00:12.298000,0.0470122119133
1970/01/01/01:00:12.319000,0.0470122119133
1970/01/01/01:00:12.339000,0.0446274297631
1970/01/01/01:00:12.358000,0.0446274297631
1970/01/01/01:00:12.379000,0.0446274297631
1970/01/01/01:00:12.398000,0.0471437274217
1970/01/01/01:00:12.419000,0.0471437274217
1970/01/01/01:00:12.439000,0.0459998885888
1970/01/01/01:00:12.458000,0.0446161769612
1970/01/01/01:00:12.479000,0.0446161769612
1970/01/01/01:00:12.499000,0.0446161769612
1970/01/01/01:00:12.518000,0.0597098366001
1970/01/01/01:00:12.538000,0.0597098366001
1970/01/01/01:00:12.559000,0.0424056505939
1970/01/01/01:00:12.579000,0.0424056505939
1970/01/01/01:00:12.602000,0.0564956235382
1970/01/01/01:00:12.618000,0.0558073331436
1970/01/01/01:00:12.639000,0.0558073331436
1970/01/01/01:00:12.661000,0.0497540408434
1970/01/01/01:00:12.680000,0.0497540408434
1970/01/01/01:00:12.699000,0.0482259463231
1970/01/01/01:00:12.720000,0.0446301594695
1970/01/01/01:00:12.739000,0.0446301594695
1970/01/01/01:00:12.759000,0.0477538507992
1970/01/01/01:00:12.779000,0.0477538507992
1970/01/01/01:00:12.800000,0.0421561838785
1970/01/01/01:00:12.819000,0.0421561838785
1970/01/01/01:00:12.839000,0.0491716533119
1970/01/01/01:00:12.859000,0.0491716533119
1970/01/01/01:00:12.879000,0.0516436597805
1970/01/01/01:00:12.898000,0.0516436597805
1970/01/01/01:00:12.919000,0.0516436597805
1970/01/01/01:00:12.939000,0.0536555031578
1970/01/01/01:00:12.958000,0.0536555031578
1970/01/01/01:00:12.979000,0.0491855352868
1970/01/01/01:00:12.999000,0.0526390328444
1970/01/01/01:00:13.020000,0.0526390328444
1970/01/01/01:00:13.041000,0.0526390328444
1970/01/01/01:00:13.058000,0.0464437905284
1970/01/01/01:00:13.084000,0.0464437905284
1970/01/01/01:00:13.100000,0.0527516986824
1970/01/01/01:00:13.119000,0.0527516986824
1970/01/01/01:00:13.139000,0.0408094478284
1970/01/01/01:00:13.159000,0.0408094478284
1970/01/01/01:00:13.178000,0.0408094478284
1970/01/01/01:00:13.199000,0.0439332417502
1970/01/01/01:00:13.218000,0.0439332417502
1970/01/01/01:00:13.239000,0.0463376417931
1970/01/01/01:00:13.259000,0.0440866953309
1970/01/01/01:00:13.279000,0.0440866953309
1970/01/01/01:00:13.298000,0.0440866953309
1970/01/01/01:00:13.319000,0.0474645094793
1970/01/01/01:00:13.338000,0.0474645094793
1970/01/01/01:00:13.358000,0.0502833543832
1970/01/01/01:00:13.380000,0.0502833543832
1970/01/01/01:00:13.399000,0.0491422275451
1970/01/01/01:00:13.419000,0.0491422275451
1970/01/01/01:00:13.438000,0.0457346031599
1970/01/01/01:00:13.460000,0.0457346031599
1970/01/01/01:00:13.478000,0.0400727449847
1970/01/01/01:00:13.499000,0.0400727449847
1970/01/01/01:00:13.519000,0.0487091586365
1970/01/01/01:00:13.541000,0.0487091586365
1970/01/01/01:00:13.558000,0.0546772107113
1970/01/01/01:00:13.579000,0.0546772107113
