time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
1970/01/01/01:00:11.050000,1,11,48000000,map,map,0.801,1.674,-0.611985996343,0.000229832856467,-3.81307765674e-05,-0.674769558983,-0.738028459336,"(122.8132960004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 122.8132960004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010100036898266126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,9.51761596163e-05,-0.00630467916082,0.00623281355035,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.072000,2,11,70000000,map,map,0.8085,1.6665,-0.593052536458,0.000335598325143,-2.9929561668e-05,-0.674772277455,-0.738025993745,"(123.15460105140002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 123.15460105140002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.950495989111622e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,-0.00230173979073,-0.00843433559399,0.00312504710752,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.099000,3,11,97000000,map,map,0.828837108871,1.646,-0.61394027374,0.000330654765288,-0.00014221986875,-0.675519322442,-0.737342253325,"(124.08246486220004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 124.08246486220004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099235732851932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.043659,0.054,-0.20936820703,0.000173078765651,0.00127388344111,0.0879118616864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.108000,4,11,108000000,map,map,0.0470165794296,2.04758919608,-0.603813844493,0.000330654765288,-0.00014221986875,-0.675519322442,-0.737342253325,"(0.7487044509439007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03065565372634541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901375241020682e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0594921713952,0.07303,-0.290782955185,0.000173078765651,0.00127388344111,0.0879118616864,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.129000,5,11,128000000,map,map,0.0549292171276,2.03876555159,-0.598946255054,0.000317313589925,-0.000123512028975,-0.676638998254,-0.736314879111,"(0.7612531247975681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04076309526666459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901953363492036e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0554044074728,0.105727,-0.401811021174,0.00534556978321,-0.0010036622045,0.165091143508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.149000,6,11,148000000,map,map,0.0644481485319,2.02805068639,-0.596514604968,0.000328261789472,-0.000110984228107,-0.677916803773,-0.735138647497,"(0.774352848307982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050902118693996315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901954880813027e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0519943317135,0.1351543,-0.472828059728,-0.000972404238351,-0.00109694929657,0.177515716434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.169000,7,11,169000000,map,map,0.0714583977148,2.02012274234,-0.590501051393,0.000400307844865,-0.000113610410997,-0.67920328364,-0.733950116906,"(0.7866542056588305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06101123072287298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901953585371461e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0491250655377,0.1629630985,-0.5,-0.00635340281552,-0.00494054013646,0.176509921986,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.192000,8,11,189000000,map,map,0.0797740458079,2.01079404056,-0.580443893046,0.00038337686107,-5.49654688075e-05,-0.680404250186,-0.732836900098,"(0.7993729298716211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0711465967337578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901954805151486e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0469160924308,0.18666678865,-0.5,0.0065307321754,-0.00209408020532,0.165794210933,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.212000,9,11,210000000,map,map,0.0881364627836,2.00150783121,-0.598805153798,0.000446224675469,-2.20257413525e-05,-0.681606531186,-0.731718744207,"(0.8121038875725181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08128960589933297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901955205967768e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0451366050096,0.209066775842,-0.472629254477,-0.0018318574127,-0.00580776984693,0.166011062998,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.231000,10,11,228000000,map,map,0.0965313452307,1.99223486904,-0.60809202954,0.000490206928682,7.91823626649e-06,-0.682668990017,-0.730727682138,"(0.824847158761521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09144033821959849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901955598064783e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0440370623903,0.226250766016,-0.46588724078,-0.000252057980177,-0.00789642978531,0.145081983172,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
