time,.data
1970/01/01/01:00:05.399000,0.0
1970/01/01/01:00:05.411000,0.0
1970/01/01/01:00:05.432000,0.0
1970/01/01/01:00:05.452000,0.0
1970/01/01/01:00:05.473000,0.0
1970/01/01/01:00:05.491000,0.0
1970/01/01/01:00:05.512000,0.0
1970/01/01/01:00:05.531000,0.0
1970/01/01/01:00:05.552000,0.0
1970/01/01/01:00:05.572000,0.0
1970/01/01/01:00:05.592000,0.0
1970/01/01/01:00:05.612000,0.0
1970/01/01/01:00:05.632000,0.0
1970/01/01/01:00:05.652000,0.0
1970/01/01/01:00:05.672000,0.0
1970/01/01/01:00:05.692000,0.0
1970/01/01/01:00:05.723000,0.0
1970/01/01/01:00:05.731000,0.0
1970/01/01/01:00:05.752000,0.0
1970/01/01/01:00:05.771000,0.0
1970/01/01/01:00:05.791000,0.0
1970/01/01/01:00:05.812000,0.0
1970/01/01/01:00:05.832000,0.0
1970/01/01/01:00:05.852000,0.0
1970/01/01/01:00:05.871000,0.0
1970/01/01/01:00:05.892000,0.0
1970/01/01/01:00:05.912000,0.0
1970/01/01/01:00:05.932000,0.0
1970/01/01/01:00:05.953000,0.0
1970/01/01/01:00:05.973000,0.0
1970/01/01/01:00:05.994000,0.0
1970/01/01/01:00:06.011000,0.0
1970/01/01/01:00:06.032000,0.0
1970/01/01/01:00:06.051000,0.0
1970/01/01/01:00:06.071000,0.0
1970/01/01/01:00:06.092000,0.0
1970/01/01/01:00:06.112000,0.0
1970/01/01/01:00:06.131000,0.0
1970/01/01/01:00:06.152000,0.0
1970/01/01/01:00:06.172000,0.0
1970/01/01/01:00:06.192000,0.0
1970/01/01/01:00:06.212000,0.0
1970/01/01/01:00:06.232000,0.0
1970/01/01/01:00:06.251000,0.0
1970/01/01/01:00:06.271000,0.0
1970/01/01/01:00:06.291000,0.0
1970/01/01/01:00:06.312000,0.0
1970/01/01/01:00:06.332000,0.0
1970/01/01/01:00:06.351000,0.0
1970/01/01/01:00:06.371000,0.0
1970/01/01/01:00:06.391000,0.0
1970/01/01/01:00:06.412000,0.0
1970/01/01/01:00:06.432000,0.0
1970/01/01/01:00:06.451000,0.0
1970/01/01/01:00:06.471000,0.0
1970/01/01/01:00:06.493000,0.0
1970/01/01/01:00:06.511000,0.0
1970/01/01/01:00:06.531000,0.0
1970/01/01/01:00:06.552000,0.0
1970/01/01/01:00:06.572000,0.0
1970/01/01/01:00:06.592000,0.0
1970/01/01/01:00:06.611000,0.0
1970/01/01/01:00:06.631000,0.0
1970/01/01/01:00:06.652000,0.0
1970/01/01/01:00:06.672000,0.0
1970/01/01/01:00:06.692000,0.0
1970/01/01/01:00:06.713000,0.0
1970/01/01/01:00:06.731000,0.0
1970/01/01/01:00:06.751000,0.0
1970/01/01/01:00:06.772000,0.0
1970/01/01/01:00:06.792000,0.0
1970/01/01/01:00:06.812000,0.0
1970/01/01/01:00:06.832000,0.0
1970/01/01/01:00:06.852000,0.0
1970/01/01/01:00:06.872000,0.0
1970/01/01/01:00:06.892000,0.0
1970/01/01/01:00:06.911000,0.0
1970/01/01/01:00:06.931000,0.0
1970/01/01/01:00:06.952000,0.0
1970/01/01/01:00:06.972000,0.0
1970/01/01/01:00:06.991000,0.0
1970/01/01/01:00:07.012000,0.0
1970/01/01/01:00:07.032000,0.0
1970/01/01/01:00:07.054000,0.0
1970/01/01/01:00:07.072000,0.0
1970/01/01/01:00:07.091000,0.0
1970/01/01/01:00:07.118000,0.0
1970/01/01/01:00:07.132000,0.0
1970/01/01/01:00:07.151000,0.0
