time,.data
1970/01/01/01:00:05.445000,0.0
1970/01/01/01:00:05.459000,0.0
1970/01/01/01:00:05.478000,0.0
1970/01/01/01:00:05.497000,0.0
1970/01/01/01:00:05.518000,0.0
1970/01/01/01:00:05.537000,0.0
1970/01/01/01:00:05.559000,0.0
1970/01/01/01:00:05.578000,0.0
1970/01/01/01:00:05.598000,0.0
1970/01/01/01:00:05.618000,0.0
1970/01/01/01:00:05.637000,0.0
1970/01/01/01:00:05.658000,0.0
1970/01/01/01:00:05.678000,0.0
1970/01/01/01:00:05.697000,0.0
1970/01/01/01:00:05.718000,0.0
1970/01/01/01:00:05.738000,0.0
1970/01/01/01:00:05.758000,0.0
1970/01/01/01:00:05.778000,0.0
1970/01/01/01:00:05.798000,0.0
1970/01/01/01:00:05.818000,0.0
1970/01/01/01:00:05.838000,0.0
1970/01/01/01:00:05.858000,0.0
1970/01/01/01:00:05.878000,0.0
1970/01/01/01:00:05.897000,0.0
1970/01/01/01:00:05.918000,0.0
1970/01/01/01:00:05.938000,0.0
1970/01/01/01:00:05.958000,0.0
1970/01/01/01:00:05.978000,0.0
1970/01/01/01:00:05.998000,0.0
1970/01/01/01:00:06.018000,0.0
1970/01/01/01:00:06.038000,0.0
1970/01/01/01:00:06.060000,0.0
1970/01/01/01:00:06.080000,0.0
1970/01/01/01:00:06.097000,0.0
1970/01/01/01:00:06.118000,0.0
1970/01/01/01:00:06.138000,0.0
1970/01/01/01:00:06.158000,0.0
1970/01/01/01:00:06.178000,0.0
1970/01/01/01:00:06.198000,0.0
1970/01/01/01:00:06.220000,0.0
1970/01/01/01:00:06.237000,0.0
1970/01/01/01:00:06.258000,0.0
1970/01/01/01:00:06.278000,0.0
1970/01/01/01:00:06.298000,0.0
1970/01/01/01:00:06.318000,0.0
1970/01/01/01:00:06.338000,0.0
1970/01/01/01:00:06.358000,0.0
1970/01/01/01:00:06.377000,0.0
1970/01/01/01:00:06.398000,0.0
1970/01/01/01:00:06.418000,0.0
1970/01/01/01:00:06.438000,0.0
1970/01/01/01:00:06.458000,0.0
1970/01/01/01:00:06.477000,0.0
1970/01/01/01:00:06.498000,0.0
1970/01/01/01:00:06.518000,0.0
1970/01/01/01:00:06.538000,0.0
1970/01/01/01:00:06.558000,0.0
1970/01/01/01:00:06.578000,0.0
1970/01/01/01:00:06.599000,0.0
1970/01/01/01:00:06.619000,0.0
1970/01/01/01:00:06.637000,0.0
1970/01/01/01:00:06.658000,0.0
1970/01/01/01:00:06.678000,0.0
1970/01/01/01:00:06.697000,0.0
1970/01/01/01:00:06.717000,0.0
1970/01/01/01:00:06.739000,0.0
1970/01/01/01:00:06.758000,0.0
1970/01/01/01:00:06.777000,0.0
1970/01/01/01:00:06.798000,0.0
1970/01/01/01:00:06.818000,0.0
1970/01/01/01:00:06.838000,0.0
1970/01/01/01:00:06.858000,0.0
1970/01/01/01:00:06.878000,0.0
1970/01/01/01:00:06.897000,0.0
1970/01/01/01:00:06.918000,0.0
1970/01/01/01:00:06.937000,0.0
1970/01/01/01:00:06.957000,0.0
1970/01/01/01:00:06.977000,0.0
1970/01/01/01:00:06.998000,0.0
1970/01/01/01:00:07.018000,0.0
1970/01/01/01:00:07.038000,0.0
