time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
1970/01/01/01:00:02.448000,95,2,447000000,map,108270.316421,0.0
1970/01/01/01:00:02.469000,96,2,468000000,map,108189.47599,0.0
1970/01/01/01:00:02.490000,97,2,489000000,map,108141.123829,0.0
1970/01/01/01:00:02.511000,98,2,510000000,map,108029.646576,0.0
1970/01/01/01:00:02.532000,99,2,531000000,map,108154.393149,0.0
1970/01/01/01:00:02.553000,100,2,552000000,map,108309.769329,0.0
1970/01/01/01:00:02.574000,101,2,573000000,map,108317.500751,0.0
1970/01/01/01:00:02.595000,102,2,594000000,map,108274.40407,0.0
1970/01/01/01:00:02.616000,103,2,615000000,map,108090.893241,0.0
1970/01/01/01:00:02.637000,104,2,636000000,map,108126.11264,0.0
1970/01/01/01:00:02.658000,105,2,657000000,map,108209.912349,0.0
1970/01/01/01:00:02.679000,106,2,678000000,map,108223.229055,0.0
1970/01/01/01:00:02.699000,107,2,699000000,map,108151.323794,0.0
1970/01/01/01:00:02.721000,108,2,720000000,map,108102.015967,0.0
1970/01/01/01:00:02.742000,109,2,741000000,map,108086.295818,0.0
1970/01/01/01:00:02.763000,110,2,762000000,map,108362.181728,0.0
1970/01/01/01:00:02.784000,111,2,783000000,map,108034.191369,0.0
1970/01/01/01:00:02.805000,112,2,804000000,map,108022.949756,0.0
1970/01/01/01:00:02.826000,113,2,825000000,map,108282.192422,0.0
1970/01/01/01:00:02.847000,114,2,846000000,map,108192.419854,0.0
1970/01/01/01:00:02.868000,115,2,867000000,map,108276.317794,0.0
1970/01/01/01:00:02.888000,116,2,888000000,map,108198.070041,0.0
1970/01/01/01:00:02.910000,117,2,909000000,map,108270.427613,0.0
1970/01/01/01:00:02.931000,118,2,930000000,map,108172.185542,0.0
1970/01/01/01:00:02.952000,119,2,951000000,map,108336.883862,0.0
1970/01/01/01:00:02.973000,120,2,972000000,map,108198.787964,0.0
1970/01/01/01:00:02.994000,121,2,993000000,map,108057.026858,0.0
1970/01/01/01:00:03.015000,122,3,14000000,map,108216.11512,0.0
1970/01/01/01:00:03.036000,123,3,35000000,map,108232.792947,0.0
1970/01/01/01:00:03.057000,124,3,56000000,map,108175.211612,0.0
1970/01/01/01:00:03.078000,125,3,77000000,map,108115.457245,0.0
1970/01/01/01:00:03.099000,126,3,98000000,map,108164.04628,0.0
1970/01/01/01:00:03.120000,127,3,119000000,map,108285.93389,0.0
1970/01/01/01:00:03.141000,128,3,140000000,map,108102.15077,0.0
1970/01/01/01:00:03.162000,129,3,161000000,map,108197.95357,0.0
1970/01/01/01:00:03.183000,130,3,182000000,map,108107.171739,0.0
1970/01/01/01:00:03.204000,131,3,203000000,map,108144.90255,0.0
1970/01/01/01:00:03.225000,132,3,224000000,map,108032.590298,0.0
1970/01/01/01:00:03.246000,133,3,245000000,map,108004.883196,0.0
1970/01/01/01:00:03.267000,134,3,266000000,map,108230.210061,0.0
1970/01/01/01:00:03.288000,135,3,287000000,map,108298.527937,0.0
1970/01/01/01:00:03.309000,136,3,308000000,map,108184.375066,0.0
1970/01/01/01:00:03.330000,137,3,329000000,map,108017.998541,0.0
1970/01/01/01:00:03.351000,138,3,350000000,map,108145.037665,0.0
1970/01/01/01:00:03.372000,139,3,371000000,map,108143.213723,0.0
1970/01/01/01:00:03.393000,140,3,392000000,map,108126.520403,0.0
1970/01/01/01:00:03.414000,141,3,413000000,map,108152.178205,0.0
1970/01/01/01:00:03.435000,142,3,434000000,map,108186.84024,0.0
1970/01/01/01:00:03.456000,143,3,455000000,map,107974.118701,0.0
1970/01/01/01:00:03.477000,144,3,476000000,map,108076.91657,0.0
1970/01/01/01:00:03.498000,145,3,497000000,map,108304.121884,0.0
1970/01/01/01:00:03.519000,146,3,518000000,map,108234.86574,0.0
1970/01/01/01:00:03.540000,147,3,539000000,map,108150.005866,0.0
1970/01/01/01:00:03.561000,148,3,560000000,map,108148.347485,0.0
1970/01/01/01:00:03.582000,149,3,581000000,map,108176.666008,0.0
1970/01/01/01:00:03.603000,150,3,602000000,map,107959.801742,0.0
1970/01/01/01:00:03.624000,151,3,623000000,map,108230.309423,0.0
1970/01/01/01:00:03.645000,152,3,644000000,map,107995.019766,0.0
1970/01/01/01:00:03.666000,153,3,665000000,map,107980.139999,0.0
1970/01/01/01:00:03.687000,154,3,686000000,map,107893.13384,0.0
1970/01/01/01:00:03.708000,155,3,707000000,map,108023.823915,0.0
1970/01/01/01:00:03.729000,156,3,728000000,map,108227.761382,0.0
1970/01/01/01:00:03.750000,157,3,749000000,map,107982.424634,0.0
1970/01/01/01:00:03.771000,158,3,770000000,map,107955.721117,0.0
1970/01/01/01:00:03.792000,159,3,791000000,map,108030.434139,0.0
1970/01/01/01:00:03.813000,160,3,812000000,map,108086.374816,0.0
1970/01/01/01:00:03.834000,161,3,833000000,map,108013.896303,0.0
1970/01/01/01:00:03.855000,162,3,854000000,map,107909.24593,0.0
1970/01/01/01:00:03.876000,163,3,875000000,map,108251.251306,0.0
1970/01/01/01:00:03.897000,164,3,896000000,map,108293.904019,0.0
1970/01/01/01:00:03.918000,165,3,917000000,map,108081.138131,0.0
1970/01/01/01:00:03.939000,166,3,938000000,map,108043.596094,0.0
1970/01/01/01:00:03.960000,167,3,959000000,map,107990.402801,0.0
1970/01/01/01:00:03.981000,168,3,980000000,map,107814.357391,0.0
1970/01/01/01:00:04.002000,169,4,1000000,map,108067.429444,0.0
1970/01/01/01:00:04.023000,170,4,22000000,map,107960.594635,0.0
1970/01/01/01:00:04.044000,171,4,43000000,map,108009.529743,0.0
1970/01/01/01:00:04.065000,172,4,64000000,map,107998.331821,0.0
1970/01/01/01:00:04.086000,173,4,85000000,map,108107.726576,0.0
1970/01/01/01:00:04.107000,174,4,106000000,map,108107.971877,0.0
1970/01/01/01:00:04.128000,175,4,127000000,map,107896.199574,0.0
1970/01/01/01:00:04.149000,176,4,148000000,map,108048.020202,0.0
1970/01/01/01:00:04.170000,177,4,169000000,map,108110.952693,0.0
1970/01/01/01:00:04.191000,178,4,190000000,map,108057.842511,0.0
1970/01/01/01:00:04.212000,179,4,211000000,map,108162.873733,0.0
1970/01/01/01:00:04.233000,180,4,232000000,map,108006.459222,0.0
1970/01/01/01:00:04.254000,181,4,253000000,map,107944.744846,0.0
1970/01/01/01:00:04.275000,182,4,274000000,map,108179.314262,0.0
1970/01/01/01:00:04.296000,183,4,295000000,map,107974.562484,0.0
1970/01/01/01:00:04.317000,184,4,316000000,map,107929.231967,0.0
1970/01/01/01:00:04.338000,185,4,337000000,map,107949.422723,0.0
1970/01/01/01:00:04.359000,186,4,358000000,map,107955.182311,0.0
1970/01/01/01:00:04.380000,187,4,379000000,map,107979.751448,0.0
1970/01/01/01:00:04.401000,188,4,400000000,map,108058.789553,0.0
1970/01/01/01:00:04.422000,189,4,421000000,map,108170.419438,0.0
1970/01/01/01:00:04.443000,190,4,442000000,map,107941.459353,0.0
1970/01/01/01:00:04.464000,191,4,463000000,map,107935.314485,0.0
1970/01/01/01:00:04.485000,192,4,484000000,map,107921.524598,0.0
1970/01/01/01:00:04.506000,193,4,505000000,map,107903.509191,0.0
1970/01/01/01:00:04.527000,194,4,526000000,map,107947.27424,0.0
1970/01/01/01:00:04.548000,195,4,547000000,map,108111.500088,0.0
1970/01/01/01:00:04.569000,196,4,568000000,map,107984.968184,0.0
1970/01/01/01:00:04.590000,197,4,589000000,map,108002.515444,0.0
1970/01/01/01:00:04.611000,198,4,610000000,map,107902.444338,0.0
1970/01/01/01:00:04.632000,199,4,631000000,map,107994.447226,0.0
1970/01/01/01:00:04.653000,200,4,652000000,map,107983.663011,0.0
1970/01/01/01:00:04.674000,201,4,673000000,map,108078.302997,0.0
1970/01/01/01:00:04.695000,202,4,695000000,map,108042.96616,0.0
1970/01/01/01:00:04.716000,203,4,715000000,map,108162.315924,0.0
1970/01/01/01:00:04.737000,204,4,736000000,map,107769.926066,0.0
1970/01/01/01:00:04.758000,205,4,757000000,map,107943.659645,0.0
1970/01/01/01:00:04.779000,206,4,778000000,map,107887.481749,0.0
1970/01/01/01:00:04.800000,207,4,799000000,map,107822.746091,0.0
1970/01/01/01:00:04.821000,208,4,820000000,map,108106.956995,0.0
1970/01/01/01:00:04.842000,209,4,841000000,map,107983.955226,0.0
1970/01/01/01:00:04.863000,210,4,862000000,map,107918.872882,0.0
1970/01/01/01:00:04.884000,211,4,883000000,map,107938.274961,0.0
1970/01/01/01:00:04.905000,212,4,904000000,map,107892.960027,0.0
1970/01/01/01:00:04.926000,213,4,925000000,map,107811.780774,0.0
1970/01/01/01:00:04.947000,214,4,946000000,map,107980.482229,0.0
1970/01/01/01:00:04.968000,215,4,967000000,map,107877.956324,0.0
1970/01/01/01:00:04.989000,216,4,988000000,map,107867.193868,0.0
1970/01/01/01:00:05.010000,217,5,9000000,map,107929.956726,0.0
1970/01/01/01:00:05.031000,218,5,30000000,map,107971.730822,0.0
1970/01/01/01:00:05.052000,219,5,51000000,map,107898.584726,0.0
1970/01/01/01:00:05.073000,220,5,73000000,map,107982.669619,0.0
1970/01/01/01:00:05.095000,221,5,93000000,map,108139.752738,0.0
1970/01/01/01:00:05.115000,222,5,114000000,map,108047.365091,0.0
1970/01/01/01:00:05.136000,223,5,135000000,map,107882.78497,0.0
1970/01/01/01:00:05.157000,224,5,156000000,map,107913.518127,0.0
1970/01/01/01:00:05.178000,225,5,177000000,map,107921.179779,0.0
1970/01/01/01:00:05.199000,226,5,198000000,map,107898.445405,0.0
1970/01/01/01:00:05.220000,227,5,219000000,map,107678.745819,0.0
1970/01/01/01:00:05.241000,228,5,240000000,map,107865.916542,0.0
1970/01/01/01:00:05.261000,229,5,261000000,map,107905.148372,0.0
1970/01/01/01:00:05.283000,230,5,282000000,map,107885.780159,0.0
1970/01/01/01:00:05.304000,231,5,303000000,map,107884.197283,0.0
1970/01/01/01:00:05.323000,232,5,324000000,map,107864.680049,0.0
1970/01/01/01:00:05.346000,233,5,345000000,map,107962.685706,0.0
1970/01/01/01:00:05.367000,234,5,366000000,map,107876.291531,0.0
1970/01/01/01:00:05.388000,235,5,387000000,map,107765.899292,0.0
1970/01/01/01:00:05.407000,236,5,408000000,map,107923.469594,0.0
1970/01/01/01:00:05.430000,237,5,429000000,map,107811.604371,0.0
1970/01/01/01:00:05.451000,238,5,450000000,map,107935.401391,0.0
1970/01/01/01:00:05.472000,239,5,472000000,map,107812.072287,0.0
1970/01/01/01:00:05.493000,240,5,492000000,map,107841.075039,0.0
1970/01/01/01:00:05.514000,241,5,513000000,map,107989.099057,0.0
1970/01/01/01:00:05.535000,242,5,534000000,map,107828.15553,0.0
1970/01/01/01:00:05.556000,243,5,555000000,map,107872.919243,0.0
1970/01/01/01:00:05.577000,244,5,576000000,map,107813.513816,0.0
1970/01/01/01:00:05.598000,245,5,597000000,map,108034.041417,0.0
1970/01/01/01:00:05.619000,246,5,618000000,map,107842.959514,0.0
1970/01/01/01:00:05.640000,247,5,639000000,map,107748.108992,0.0
1970/01/01/01:00:05.661000,248,5,660000000,map,107919.102439,0.0
1970/01/01/01:00:05.682000,249,5,681000000,map,107862.978441,0.0
1970/01/01/01:00:05.703000,250,5,702000000,map,108002.425875,0.0
1970/01/01/01:00:05.724000,251,5,723000000,map,107805.592373,0.0
1970/01/01/01:00:05.745000,252,5,744000000,map,107914.741483,0.0
1970/01/01/01:00:05.766000,253,5,765000000,map,107725.963927,0.0
1970/01/01/01:00:05.787000,254,5,786000000,map,107729.292395,0.0
1970/01/01/01:00:05.808000,255,5,807000000,map,107870.486002,0.0
1970/01/01/01:00:05.829000,256,5,828000000,map,107929.673382,0.0
1970/01/01/01:00:05.850000,257,5,849000000,map,107831.100174,0.0
1970/01/01/01:00:05.871000,258,5,870000000,map,107726.622196,0.0
1970/01/01/01:00:05.892000,259,5,891000000,map,107625.409141,0.0
1970/01/01/01:00:05.913000,260,5,912000000,map,107899.158356,0.0
1970/01/01/01:00:05.934000,261,5,933000000,map,107885.795681,0.0
1970/01/01/01:00:05.955000,262,5,954000000,map,107752.28283,0.0
1970/01/01/01:00:05.976000,263,5,975000000,map,107848.412912,0.0
1970/01/01/01:00:05.997000,264,5,996000000,map,107957.395037,0.0
1970/01/01/01:00:06.018000,265,6,17000000,map,107692.067046,0.0
1970/01/01/01:00:06.039000,266,6,38000000,map,107731.200465,0.0
1970/01/01/01:00:06.060000,267,6,59000000,map,107774.571618,0.0
1970/01/01/01:00:06.081000,268,6,80000000,map,107767.66089,0.0
1970/01/01/01:00:06.102000,269,6,101000000,map,107799.065055,0.0
1970/01/01/01:00:06.123000,270,6,122000000,map,107722.68015,0.0
1970/01/01/01:00:06.144000,271,6,143000000,map,107804.70753,0.0
1970/01/01/01:00:06.165000,272,6,164000000,map,107917.610748,0.0
1970/01/01/01:00:06.186000,273,6,185000000,map,107738.530039,0.0
1970/01/01/01:00:06.207000,274,6,206000000,map,107850.546342,0.0
1970/01/01/01:00:06.228000,275,6,227000000,map,107913.075535,0.0
1970/01/01/01:00:06.249000,276,6,248000000,map,107716.896095,0.0
1970/01/01/01:00:06.270000,277,6,269000000,map,107831.928393,0.0
1970/01/01/01:00:06.291000,278,6,290000000,map,107681.955309,0.0
1970/01/01/01:00:06.312000,279,6,311000000,map,107887.140748,0.0
1970/01/01/01:00:06.333000,280,6,332000000,map,107799.490897,0.0
1970/01/01/01:00:06.354000,281,6,353000000,map,107666.953683,0.0
1970/01/01/01:00:06.375000,282,6,374000000,map,107851.586839,0.0
1970/01/01/01:00:06.396000,283,6,395000000,map,107820.154381,0.0
1970/01/01/01:00:06.417000,284,6,416000000,map,107733.451851,0.0
1970/01/01/01:00:06.438000,285,6,437000000,map,107817.98606,0.0
1970/01/01/01:00:06.459000,286,6,458000000,map,107876.451457,0.0
1970/01/01/01:00:06.480000,287,6,479000000,map,107785.003489,0.0
1970/01/01/01:00:06.501000,288,6,500000000,map,107761.540833,0.0
1970/01/01/01:00:06.522000,289,6,521000000,map,107795.620265,0.0
1970/01/01/01:00:06.543000,290,6,542000000,map,107669.424426,0.0
1970/01/01/01:00:06.564000,291,6,563000000,map,107720.386867,0.0
1970/01/01/01:00:06.585000,292,6,584000000,map,107853.071883,0.0
1970/01/01/01:00:06.606000,293,6,605000000,map,107714.842847,0.0
1970/01/01/01:00:06.627000,294,6,626000000,map,107774.131818,0.0
1970/01/01/01:00:06.648000,295,6,647000000,map,107679.960565,0.0
1970/01/01/01:00:06.669000,296,6,668000000,map,107758.35488,0.0
1970/01/01/01:00:06.690000,297,6,689000000,map,107696.447392,0.0
1970/01/01/01:00:06.711000,298,6,710000000,map,107852.929203,0.0
1970/01/01/01:00:06.732000,299,6,731000000,map,107628.687226,0.0
1970/01/01/01:00:06.753000,300,6,752000000,map,107685.633195,0.0
1970/01/01/01:00:06.773000,301,6,773000000,map,107677.435108,0.0
1970/01/01/01:00:06.795000,302,6,794000000,map,107550.097197,0.0
1970/01/01/01:00:06.816000,303,6,815000000,map,107816.655493,0.0
1970/01/01/01:00:06.837000,304,6,836000000,map,107631.674345,0.0
1970/01/01/01:00:06.858000,305,6,857000000,map,107731.107835,0.0
1970/01/01/01:00:06.879000,306,6,878000000,map,107826.225451,0.0
1970/01/01/01:00:06.900000,307,6,899000000,map,107633.505861,0.0
1970/01/01/01:00:06.921000,308,6,920000000,map,107660.355085,0.0
1970/01/01/01:00:06.942000,309,6,941000000,map,107520.62151,0.0
1970/01/01/01:00:06.963000,310,6,962000000,map,107684.388121,0.0
1970/01/01/01:00:06.984000,311,6,983000000,map,107688.618249,0.0
1970/01/01/01:00:07.005000,312,7,4000000,map,107732.171539,0.0
1970/01/01/01:00:07.026000,313,7,25000000,map,107736.432651,0.0
1970/01/01/01:00:07.047000,314,7,46000000,map,107492.0523,0.0
1970/01/01/01:00:07.068000,315,7,67000000,map,107663.585529,0.0
1970/01/01/01:00:07.089000,316,7,88000000,map,107839.985959,0.0
1970/01/01/01:00:07.110000,317,7,109000000,map,107526.414793,0.0
1970/01/01/01:00:07.131000,318,7,130000000,map,107624.526752,0.0
1970/01/01/01:00:07.152000,319,7,151000000,map,107815.454421,0.0
1970/01/01/01:00:07.173000,320,7,172000000,map,107704.084256,0.0
1970/01/01/01:00:07.194000,321,7,193000000,map,107652.76893,0.0
1970/01/01/01:00:07.215000,322,7,214000000,map,107558.512333,0.0
1970/01/01/01:00:07.236000,323,7,235000000,map,107623.842245,0.0
1970/01/01/01:00:07.256000,324,7,256000000,map,107603.561727,0.0
1970/01/01/01:00:07.278000,325,7,277000000,map,107512.431484,0.0
1970/01/01/01:00:07.299000,326,7,298000000,map,107629.848624,0.0
1970/01/01/01:00:07.320000,327,7,319000000,map,107583.491362,0.0
1970/01/01/01:00:07.341000,328,7,340000000,map,107725.134767,0.0
1970/01/01/01:00:07.362000,329,7,361000000,map,107700.351162,0.0
1970/01/01/01:00:07.383000,330,7,382000000,map,107593.762342,0.0
1970/01/01/01:00:07.404000,331,7,403000000,map,107633.339433,0.0
1970/01/01/01:00:07.425000,332,7,424000000,map,107584.308446,0.0
1970/01/01/01:00:07.446000,333,7,445000000,map,107323.648201,0.0
1970/01/01/01:00:07.467000,334,7,466000000,map,107535.717735,0.0
1970/01/01/01:00:07.488000,335,7,487000000,map,107706.398701,0.0
1970/01/01/01:00:07.509000,336,7,508000000,map,107578.233922,0.0
1970/01/01/01:00:07.530000,337,7,529000000,map,107612.036514,0.0
1970/01/01/01:00:07.551000,338,7,550000000,map,107554.880426,0.0
1970/01/01/01:00:07.572000,339,7,571000000,map,107584.234605,0.0
1970/01/01/01:00:07.593000,340,7,592000000,map,107554.147591,0.0
1970/01/01/01:00:07.614000,341,7,613000000,map,107601.958693,0.0
1970/01/01/01:00:07.635000,342,7,634000000,map,107629.442922,0.0
1970/01/01/01:00:07.656000,343,7,655000000,map,107481.061285,0.0
1970/01/01/01:00:07.677000,344,7,676000000,map,107563.796508,0.0
1970/01/01/01:00:07.698000,345,7,697000000,map,107547.857762,0.0
1970/01/01/01:00:07.719000,346,7,718000000,map,107595.32727,0.0
1970/01/01/01:00:07.740000,347,7,739000000,map,107731.584799,0.0
1970/01/01/01:00:07.760000,348,7,760000000,map,107622.16346,0.0
1970/01/01/01:00:07.782000,349,7,781000000,map,107608.028621,0.0
1970/01/01/01:00:07.803000,350,7,802000000,map,107366.054895,0.0
1970/01/01/01:00:07.824000,351,7,823000000,map,107668.40376,0.0
1970/01/01/01:00:07.845000,352,7,844000000,map,107472.437272,0.0
1970/01/01/01:00:07.865000,353,7,865000000,map,107893.444135,0.0
1970/01/01/01:00:07.887000,354,7,886000000,map,107611.62734,0.0
1970/01/01/01:00:07.908000,355,7,907000000,map,107582.181309,0.0
1970/01/01/01:00:07.929000,356,7,928000000,map,107536.691588,0.0
1970/01/01/01:00:07.950000,357,7,949000000,map,107486.524022,0.0
1970/01/01/01:00:07.971000,358,7,970000000,map,107505.203333,0.0
1970/01/01/01:00:07.992000,359,7,991000000,map,107684.300903,0.0
1970/01/01/01:00:08.013000,360,8,12000000,map,107402.710151,0.0
1970/01/01/01:00:08.034000,361,8,33000000,map,107483.34555,0.0
1970/01/01/01:00:08.055000,362,8,54000000,map,107563.613813,0.0
1970/01/01/01:00:08.076000,363,8,75000000,map,107546.687766,0.0
1970/01/01/01:00:08.097000,364,8,96000000,map,107484.541986,0.0
1970/01/01/01:00:08.118000,365,8,117000000,map,107332.952435,0.0
1970/01/01/01:00:08.139000,366,8,138000000,map,107647.940668,0.0
1970/01/01/01:00:08.160000,367,8,159000000,map,107507.326285,0.0
1970/01/01/01:00:08.181000,368,8,180000000,map,107402.645435,0.0
1970/01/01/01:00:08.202000,369,8,201000000,map,107470.830587,0.0
1970/01/01/01:00:08.223000,370,8,222000000,map,107580.091938,0.0
1970/01/01/01:00:08.244000,371,8,243000000,map,107608.007227,0.0
1970/01/01/01:00:08.265000,372,8,264000000,map,107594.594337,0.0
1970/01/01/01:00:08.286000,373,8,285000000,map,107538.148582,0.0
1970/01/01/01:00:08.307000,374,8,306000000,map,107495.161166,0.0
1970/01/01/01:00:08.328000,375,8,327000000,map,107613.556301,0.0
1970/01/01/01:00:08.349000,376,8,348000000,map,107493.052456,0.0
1970/01/01/01:00:08.368000,377,8,369000000,map,107469.802052,0.0
1970/01/01/01:00:08.391000,378,8,390000000,map,107575.434407,0.0
1970/01/01/01:00:08.412000,379,8,411000000,map,107551.952545,0.0
1970/01/01/01:00:08.433000,380,8,432000000,map,107515.539633,0.0
1970/01/01/01:00:08.454000,381,8,453000000,map,107578.001561,0.0
1970/01/01/01:00:08.475000,382,8,474000000,map,107514.371958,0.0
1970/01/01/01:00:08.496000,383,8,495000000,map,107247.38992,0.0
1970/01/01/01:00:08.517000,384,8,516000000,map,107594.632434,0.0
1970/01/01/01:00:08.538000,385,8,537000000,map,107618.246146,0.0
1970/01/01/01:00:08.559000,386,8,558000000,map,107432.384776,0.0
1970/01/01/01:00:08.580000,387,8,579000000,map,107643.09545,0.0
1970/01/01/01:00:08.601000,388,8,600000000,map,107581.814471,0.0
1970/01/01/01:00:08.622000,389,8,621000000,map,107373.130835,0.0
1970/01/01/01:00:08.643000,390,8,642000000,map,107544.287474,0.0
1970/01/01/01:00:08.664000,391,8,663000000,map,107559.305572,0.0
1970/01/01/01:00:08.685000,392,8,684000000,map,107549.138105,0.0
1970/01/01/01:00:08.706000,393,8,705000000,map,107592.172374,0.0
1970/01/01/01:00:08.727000,394,8,726000000,map,107419.382471,0.0
