time,.data
1970/01/01/01:00:06.931000,0.0
1970/01/01/01:00:06.952000,0.0
1970/01/01/01:00:06.971000,0.0
1970/01/01/01:00:06.988000,0.0
1970/01/01/01:00:07.005000,0.0
1970/01/01/01:00:07.028000,0.0
1970/01/01/01:00:07.047000,0.0
1970/01/01/01:00:07.068000,0.0
1970/01/01/01:00:07.087000,0.0
1970/01/01/01:00:07.107000,0.0
1970/01/01/01:00:07.127000,0.0
1970/01/01/01:00:07.152000,0.0
1970/01/01/01:00:07.167000,0.0
1970/01/01/01:00:07.187000,0.0
1970/01/01/01:00:07.208000,0.0
1970/01/01/01:00:07.227000,0.0
1970/01/01/01:00:07.247000,0.0
1970/01/01/01:00:07.267000,0.0
1970/01/01/01:00:07.287000,0.0
1970/01/01/01:00:07.307000,0.0
1970/01/01/01:00:07.327000,0.0
1970/01/01/01:00:07.349000,0.0
1970/01/01/01:00:07.369000,0.0
1970/01/01/01:00:07.388000,0.0
1970/01/01/01:00:07.408000,0.0
1970/01/01/01:00:07.427000,0.0
1970/01/01/01:00:07.447000,0.0
1970/01/01/01:00:07.469000,0.0
1970/01/01/01:00:07.487000,0.0
1970/01/01/01:00:07.509000,0.0
1970/01/01/01:00:07.531000,0.0
1970/01/01/01:00:07.547000,0.0
1970/01/01/01:00:07.567000,0.0
1970/01/01/01:00:07.587000,0.0
1970/01/01/01:00:07.607000,0.0
1970/01/01/01:00:07.627000,0.0
1970/01/01/01:00:07.648000,0.0
1970/01/01/01:00:07.667000,0.0
1970/01/01/01:00:07.688000,0.0
1970/01/01/01:00:07.707000,0.0
1970/01/01/01:00:07.727000,0.0
1970/01/01/01:00:07.746000,0.0
1970/01/01/01:00:07.767000,0.0
1970/01/01/01:00:07.787000,0.0
1970/01/01/01:00:07.807000,0.0
1970/01/01/01:00:07.828000,0.0
1970/01/01/01:00:07.847000,0.0
1970/01/01/01:00:07.869000,0.0
1970/01/01/01:00:07.887000,0.0
1970/01/01/01:00:07.907000,0.0
1970/01/01/01:00:07.927000,0.0
1970/01/01/01:00:07.947000,0.0
1970/01/01/01:00:07.966000,0.0
1970/01/01/01:00:07.987000,0.0
1970/01/01/01:00:08.008000,0.0
1970/01/01/01:00:08.026000,0.0
1970/01/01/01:00:08.047000,0.0
1970/01/01/01:00:08.068000,0.0
1970/01/01/01:00:08.087000,0.0
1970/01/01/01:00:08.106000,0.0
1970/01/01/01:00:08.128000,0.0
1970/01/01/01:00:08.147000,0.0
1970/01/01/01:00:08.167000,0.0
1970/01/01/01:00:08.189000,0.0
1970/01/01/01:00:08.207000,0.0
1970/01/01/01:00:08.230000,0.0
1970/01/01/01:00:08.246000,0.0
1970/01/01/01:00:08.268000,0.0
1970/01/01/01:00:08.291000,0.0
1970/01/01/01:00:08.307000,0.0
1970/01/01/01:00:08.328000,0.0
1970/01/01/01:00:08.347000,0.0
1970/01/01/01:00:08.367000,0.0
1970/01/01/01:00:08.387000,0.0
1970/01/01/01:00:08.407000,0.0
1970/01/01/01:00:08.426000,0.0
1970/01/01/01:00:08.446000,0.0
1970/01/01/01:00:08.467000,0.0
1970/01/01/01:00:08.486000,0.0
1970/01/01/01:00:08.508000,0.0
1970/01/01/01:00:08.527000,0.0
1970/01/01/01:00:08.547000,0.0
1970/01/01/01:00:08.568000,0.0
1970/01/01/01:00:08.586000,0.0
1970/01/01/01:00:08.606000,0.0
1970/01/01/01:00:08.628000,0.0
1970/01/01/01:00:08.648000,0.0
1970/01/01/01:00:08.666000,0.0
1970/01/01/01:00:08.686000,0.0
1970/01/01/01:00:08.707000,0.0
1970/01/01/01:00:08.727000,0.0
1970/01/01/01:00:08.748000,0.0
1970/01/01/01:00:08.768000,0.0
1970/01/01/01:00:08.787000,0.0
1970/01/01/01:00:08.808000,0.0
1970/01/01/01:00:08.828000,0.0
1970/01/01/01:00:08.846000,0.0
1970/01/01/01:00:08.867000,0.0
1970/01/01/01:00:08.888000,0.0
1970/01/01/01:00:08.908000,0.0
