time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:00.591000,1,0,591000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.613000,2,0,612000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.631000,3,0,631000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.652000,4,0,652000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.671000,5,0,671000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.691000,6,0,691000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.711000,7,0,711000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.733000,8,0,732000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.751000,9,0,751000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.773000,10,0,771000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.792000,11,0,791000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.811000,12,0,811000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.832000,13,0,831000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.852000,14,0,851000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.871000,15,0,871000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.891000,16,0,891000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.911000,17,0,911000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.932000,18,0,931000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.952000,19,0,951000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.971000,20,0,971000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:00.992000,21,0,992000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.012000,22,1,12000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.031000,23,1,31000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.051000,24,1,51000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.071000,25,1,71000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.092000,26,1,91000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.111000,27,1,111000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.131000,28,1,131000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.151000,29,1,151000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.172000,30,1,171000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.191000,31,1,191000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.211000,32,1,211000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.232000,33,1,232000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.252000,34,1,251000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.272000,35,1,272000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.292000,36,1,291000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.312000,37,1,311000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.332000,38,1,332000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.351000,39,1,351000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.372000,40,1,371000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.391000,41,1,391000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.411000,42,1,411000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.432000,43,1,431000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.451000,44,1,451000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.473000,45,1,472000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.491000,46,1,491000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.511000,47,1,511000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.532000,48,1,531000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.552000,49,1,551000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.571000,50,1,571000000,,0.699999988079,0.0,0.0
