time,.data
1970/01/01/01:00:05.269000,0.0
1970/01/01/01:00:05.287000,0.0
1970/01/01/01:00:05.306000,0.0
1970/01/01/01:00:05.327000,0.0
1970/01/01/01:00:05.347000,0.0
1970/01/01/01:00:05.366000,0.0
1970/01/01/01:00:05.387000,0.0
1970/01/01/01:00:05.406000,0.0
1970/01/01/01:00:05.427000,0.0
1970/01/01/01:00:05.446000,0.0
1970/01/01/01:00:05.467000,0.0
1970/01/01/01:00:05.486000,0.0
1970/01/01/01:00:05.507000,0.0
1970/01/01/01:00:05.527000,0.0
1970/01/01/01:00:05.547000,0.0
1970/01/01/01:00:05.566000,0.0
1970/01/01/01:00:05.588000,0.0
1970/01/01/01:00:05.606000,0.0
1970/01/01/01:00:05.626000,0.0
1970/01/01/01:00:05.646000,0.0
1970/01/01/01:00:05.666000,0.0
1970/01/01/01:00:05.686000,0.0
1970/01/01/01:00:05.707000,0.0
1970/01/01/01:00:05.726000,0.0
1970/01/01/01:00:05.746000,0.0
1970/01/01/01:00:05.766000,0.0
1970/01/01/01:00:05.787000,0.0
1970/01/01/01:00:05.808000,0.0
1970/01/01/01:00:05.827000,0.0
1970/01/01/01:00:05.846000,0.0
1970/01/01/01:00:05.867000,0.0
1970/01/01/01:00:05.887000,0.0
1970/01/01/01:00:05.907000,0.0
1970/01/01/01:00:05.927000,0.0
1970/01/01/01:00:05.946000,0.0
1970/01/01/01:00:05.968000,0.0
1970/01/01/01:00:05.987000,0.0
1970/01/01/01:00:06.007000,0.0
1970/01/01/01:00:06.027000,0.0
1970/01/01/01:00:06.046000,0.0
1970/01/01/01:00:06.066000,0.0
1970/01/01/01:00:06.087000,0.0
1970/01/01/01:00:06.106000,0.0
1970/01/01/01:00:06.126000,0.0
1970/01/01/01:00:06.146000,0.0
1970/01/01/01:00:06.166000,0.0
1970/01/01/01:00:06.187000,0.0
1970/01/01/01:00:06.207000,0.0
1970/01/01/01:00:06.226000,0.0
1970/01/01/01:00:06.247000,0.0
1970/01/01/01:00:06.267000,0.0
1970/01/01/01:00:06.286000,0.0
1970/01/01/01:00:06.306000,0.0
1970/01/01/01:00:06.326000,0.0
1970/01/01/01:00:06.346000,0.0
1970/01/01/01:00:06.367000,0.0
1970/01/01/01:00:06.387000,0.0
1970/01/01/01:00:06.407000,0.0
1970/01/01/01:00:06.426000,0.0
1970/01/01/01:00:06.446000,0.0
1970/01/01/01:00:06.466000,0.0
1970/01/01/01:00:06.487000,0.0
1970/01/01/01:00:06.507000,0.0
1970/01/01/01:00:06.527000,0.0
1970/01/01/01:00:06.547000,0.0
1970/01/01/01:00:06.566000,0.0
1970/01/01/01:00:06.587000,0.0
1970/01/01/01:00:06.607000,0.0
1970/01/01/01:00:06.627000,0.0
1970/01/01/01:00:06.652000,0.0
1970/01/01/01:00:06.667000,0.0
1970/01/01/01:00:06.687000,0.0
1970/01/01/01:00:06.706000,0.0
1970/01/01/01:00:06.727000,0.0
1970/01/01/01:00:06.747000,0.0
1970/01/01/01:00:06.767000,0.0
1970/01/01/01:00:06.787000,0.0
1970/01/01/01:00:06.806000,0.0
1970/01/01/01:00:06.827000,0.0
1970/01/01/01:00:06.847000,0.0
1970/01/01/01:00:06.866000,0.0
1970/01/01/01:00:06.887000,0.0
1970/01/01/01:00:06.907000,0.0
1970/01/01/01:00:06.926000,0.0
1970/01/01/01:00:06.946000,0.0
1970/01/01/01:00:06.967000,0.0
1970/01/01/01:00:06.987000,0.0
1970/01/01/01:00:07.006000,0.0
1970/01/01/01:00:07.026000,0.0
1970/01/01/01:00:07.046000,0.0
1970/01/01/01:00:07.067000,0.0
1970/01/01/01:00:07.086000,0.0
1970/01/01/01:00:07.108000,0.0
1970/01/01/01:00:07.127000,0.0
1970/01/01/01:00:07.147000,0.0
1970/01/01/01:00:07.166000,0.0
1970/01/01/01:00:07.187000,0.0
1970/01/01/01:00:07.206000,0.0
1970/01/01/01:00:07.227000,0.0
1970/01/01/01:00:07.246000,0.0
1970/01/01/01:00:07.266000,0.0
1970/01/01/01:00:07.287000,0.0
1970/01/01/01:00:07.307000,0.0
1970/01/01/01:00:07.326000,0.0
1970/01/01/01:00:07.347000,0.0
1970/01/01/01:00:07.367000,0.0
1970/01/01/01:00:07.387000,0.0
1970/01/01/01:00:07.407000,0.0
1970/01/01/01:00:07.427000,0.0
1970/01/01/01:00:07.447000,0.0
1970/01/01/01:00:07.467000,0.0
1970/01/01/01:00:07.487000,0.0
1970/01/01/01:00:07.506000,0.0
1970/01/01/01:00:07.526000,0.0
1970/01/01/01:00:07.547000,0.0
1970/01/01/01:00:07.567000,0.0
1970/01/01/01:00:07.586000,0.0
1970/01/01/01:00:07.607000,0.0
1970/01/01/01:00:07.626000,0.0
1970/01/01/01:00:07.646000,0.0
1970/01/01/01:00:07.666000,0.0
1970/01/01/01:00:07.686000,0.0
1970/01/01/01:00:07.706000,0.0
1970/01/01/01:00:07.727000,0.0
1970/01/01/01:00:07.747000,0.0
1970/01/01/01:00:07.767000,0.0
1970/01/01/01:00:07.786000,0.0
1970/01/01/01:00:07.806000,0.0
1970/01/01/01:00:07.827000,0.0
1970/01/01/01:00:07.846000,0.0
1970/01/01/01:00:07.866000,0.0
1970/01/01/01:00:07.887000,0.0
1970/01/01/01:00:07.907000,0.0
1970/01/01/01:00:07.927000,0.0
1970/01/01/01:00:07.946000,0.0
1970/01/01/01:00:07.967000,0.0
1970/01/01/01:00:07.987000,0.0
1970/01/01/01:00:08.007000,0.0
1970/01/01/01:00:08.026000,0.0
1970/01/01/01:00:08.047000,0.0
1970/01/01/01:00:08.067000,0.0
1970/01/01/01:00:08.097000,0.0
1970/01/01/01:00:08.106000,0.0
1970/01/01/01:00:08.126000,0.0
1970/01/01/01:00:08.146000,0.0
1970/01/01/01:00:08.167000,0.0
1970/01/01/01:00:08.187000,0.0
1970/01/01/01:00:08.207000,0.0
1970/01/01/01:00:08.226000,0.0
1970/01/01/01:00:08.246000,0.0
1970/01/01/01:00:08.267000,0.0
1970/01/01/01:00:08.287000,0.0
1970/01/01/01:00:08.307000,0.0
1970/01/01/01:00:08.328000,0.0
1970/01/01/01:00:08.346000,0.0
1970/01/01/01:00:08.367000,0.0
1970/01/01/01:00:08.386000,0.0
1970/01/01/01:00:08.407000,0.0
1970/01/01/01:00:08.426000,0.0
1970/01/01/01:00:08.446000,0.0
1970/01/01/01:00:08.467000,0.0
1970/01/01/01:00:08.487000,0.0
1970/01/01/01:00:08.507000,0.0
