time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
1970/01/01/01:00:04.489000,120,4,488000000,map,108198.787964,0.0
1970/01/01/01:00:04.510000,121,4,509000000,map,108057.026858,0.0
1970/01/01/01:00:04.531000,122,4,530000000,map,108216.11512,0.0
1970/01/01/01:00:04.552000,123,4,551000000,map,108232.792947,0.0
1970/01/01/01:00:04.573000,124,4,572000000,map,108175.211612,0.0
1970/01/01/01:00:04.594000,125,4,593000000,map,108115.457245,0.0
1970/01/01/01:00:04.615000,126,4,614000000,map,108164.04628,0.0
1970/01/01/01:00:04.636000,127,4,635000000,map,108285.93389,0.0
1970/01/01/01:00:04.657000,128,4,656000000,map,108102.15077,0.0
1970/01/01/01:00:04.678000,129,4,677000000,map,108197.95357,0.0
1970/01/01/01:00:04.699000,130,4,698000000,map,108107.171739,0.0
1970/01/01/01:00:04.720000,131,4,719000000,map,108144.90255,0.0
1970/01/01/01:00:04.741000,132,4,740000000,map,108032.590298,0.0
1970/01/01/01:00:04.763000,133,4,761000000,map,108004.883196,0.0
1970/01/01/01:00:04.783000,134,4,782000000,map,108230.210061,0.0
1970/01/01/01:00:04.804000,135,4,803000000,map,108298.527937,0.0
1970/01/01/01:00:04.825000,136,4,824000000,map,108184.375066,0.0
1970/01/01/01:00:04.846000,137,4,845000000,map,108017.998541,0.0
1970/01/01/01:00:04.867000,138,4,865000000,map,108145.037665,0.0
1970/01/01/01:00:04.888000,139,4,887000000,map,108143.213723,0.0
1970/01/01/01:00:04.909000,140,4,908000000,map,108126.520403,0.0
1970/01/01/01:00:04.930000,141,4,929000000,map,108152.178205,0.0
1970/01/01/01:00:04.951000,142,4,950000000,map,108186.84024,0.0
1970/01/01/01:00:04.972000,143,4,971000000,map,107974.118701,0.0
1970/01/01/01:00:04.993000,144,4,992000000,map,108076.91657,0.0
1970/01/01/01:00:05.014000,145,5,14000000,map,108304.121884,0.0
1970/01/01/01:00:05.035000,146,5,34000000,map,108234.86574,0.0
1970/01/01/01:00:05.056000,147,5,55000000,map,108150.005866,0.0
1970/01/01/01:00:05.077000,148,5,76000000,map,108148.347485,0.0
1970/01/01/01:00:05.098000,149,5,97000000,map,108176.666008,0.0
1970/01/01/01:00:05.119000,150,5,118000000,map,107959.801742,0.0
1970/01/01/01:00:05.140000,151,5,139000000,map,108230.309423,0.0
1970/01/01/01:00:05.161000,152,5,160000000,map,107995.019766,0.0
1970/01/01/01:00:05.182000,153,5,181000000,map,107980.139999,0.0
1970/01/01/01:00:05.203000,154,5,202000000,map,107893.13384,0.0
1970/01/01/01:00:05.224000,155,5,223000000,map,108023.823915,0.0
1970/01/01/01:00:05.245000,156,5,244000000,map,108227.761382,0.0
1970/01/01/01:00:05.266000,157,5,265000000,map,107982.424634,0.0
1970/01/01/01:00:05.287000,158,5,286000000,map,107955.721117,0.0
1970/01/01/01:00:05.308000,159,5,307000000,map,108030.434139,0.0
1970/01/01/01:00:05.329000,160,5,328000000,map,108086.374816,0.0
1970/01/01/01:00:05.350000,161,5,349000000,map,108013.896303,0.0
1970/01/01/01:00:05.371000,162,5,370000000,map,107909.24593,0.0
1970/01/01/01:00:05.392000,163,5,391000000,map,108251.251306,0.0
1970/01/01/01:00:05.413000,164,5,412000000,map,108293.904019,0.0
1970/01/01/01:00:05.434000,165,5,433000000,map,108081.138131,0.0
1970/01/01/01:00:05.455000,166,5,454000000,map,108043.596094,0.0
1970/01/01/01:00:05.476000,167,5,475000000,map,107990.402801,0.0
1970/01/01/01:00:05.497000,168,5,496000000,map,107814.357391,0.0
1970/01/01/01:00:05.518000,169,5,517000000,map,108067.429444,0.0
1970/01/01/01:00:05.539000,170,5,538000000,map,107960.594635,0.0
1970/01/01/01:00:05.560000,171,5,559000000,map,108009.529743,0.0
1970/01/01/01:00:05.581000,172,5,580000000,map,107998.331821,0.0
1970/01/01/01:00:05.602000,173,5,601000000,map,108107.726576,0.0
1970/01/01/01:00:05.623000,174,5,622000000,map,108107.971877,0.0
1970/01/01/01:00:05.644000,175,5,643000000,map,107896.199574,0.0
1970/01/01/01:00:05.665000,176,5,664000000,map,108048.020202,0.0
1970/01/01/01:00:05.686000,177,5,685000000,map,108110.952693,0.0
1970/01/01/01:00:05.707000,178,5,706000000,map,108057.842511,0.0
1970/01/01/01:00:05.728000,179,5,727000000,map,108162.873733,0.0
1970/01/01/01:00:05.749000,180,5,748000000,map,108006.459222,0.0
1970/01/01/01:00:05.770000,181,5,769000000,map,107944.744846,0.0
1970/01/01/01:00:05.789000,182,5,790000000,map,108179.314262,0.0
1970/01/01/01:00:05.812000,183,5,811000000,map,107974.562484,0.0
1970/01/01/01:00:05.833000,184,5,832000000,map,107929.231967,0.0
1970/01/01/01:00:05.854000,185,5,853000000,map,107949.422723,0.0
1970/01/01/01:00:05.875000,186,5,874000000,map,107955.182311,0.0
1970/01/01/01:00:05.896000,187,5,895000000,map,107979.751448,0.0
1970/01/01/01:00:05.917000,188,5,916000000,map,108058.789553,0.0
1970/01/01/01:00:05.938000,189,5,937000000,map,108170.419438,0.0
1970/01/01/01:00:05.959000,190,5,958000000,map,107941.459353,0.0
1970/01/01/01:00:05.980000,191,5,979000000,map,107935.314485,0.0
1970/01/01/01:00:06.001000,192,6,0,map,107921.524598,0.0
1970/01/01/01:00:06.022000,193,6,21000000,map,107903.509191,0.0
1970/01/01/01:00:06.043000,194,6,42000000,map,107947.27424,0.0
1970/01/01/01:00:06.064000,195,6,63000000,map,108111.500088,0.0
1970/01/01/01:00:06.085000,196,6,84000000,map,107984.968184,0.0
1970/01/01/01:00:06.106000,197,6,105000000,map,108002.515444,0.0
1970/01/01/01:00:06.127000,198,6,126000000,map,107902.444338,0.0
1970/01/01/01:00:06.148000,199,6,147000000,map,107994.447226,0.0
1970/01/01/01:00:06.169000,200,6,168000000,map,107983.663011,0.0
1970/01/01/01:00:06.190000,201,6,189000000,map,108078.302997,0.0
1970/01/01/01:00:06.211000,202,6,210000000,map,108042.96616,0.0
1970/01/01/01:00:06.232000,203,6,231000000,map,108162.315924,0.0
1970/01/01/01:00:06.253000,204,6,252000000,map,107769.926066,0.0
1970/01/01/01:00:06.274000,205,6,273000000,map,107943.659645,0.0
1970/01/01/01:00:06.295000,206,6,294000000,map,107887.481749,0.0
1970/01/01/01:00:06.316000,207,6,315000000,map,107822.746091,0.0
1970/01/01/01:00:06.337000,208,6,336000000,map,108106.956995,0.0
1970/01/01/01:00:06.358000,209,6,357000000,map,107983.955226,0.0
1970/01/01/01:00:06.379000,210,6,378000000,map,107918.872882,0.0
1970/01/01/01:00:06.400000,211,6,399000000,map,107938.274961,0.0
1970/01/01/01:00:06.421000,212,6,420000000,map,107892.960027,0.0
1970/01/01/01:00:06.442000,213,6,441000000,map,107811.780774,0.0
1970/01/01/01:00:06.463000,214,6,462000000,map,107980.482229,0.0
1970/01/01/01:00:06.484000,215,6,483000000,map,107877.956324,0.0
1970/01/01/01:00:06.505000,216,6,505000000,map,107867.193868,0.0
1970/01/01/01:00:06.526000,217,6,525000000,map,107929.956726,0.0
1970/01/01/01:00:06.547000,218,6,546000000,map,107971.730822,0.0
1970/01/01/01:00:06.568000,219,6,568000000,map,107898.584726,0.0
1970/01/01/01:00:06.589000,220,6,588000000,map,107982.669619,0.0
1970/01/01/01:00:06.610000,221,6,609000000,map,108139.752738,0.0
1970/01/01/01:00:06.631000,222,6,630000000,map,108047.365091,0.0
1970/01/01/01:00:06.652000,223,6,651000000,map,107882.78497,0.0
1970/01/01/01:00:06.673000,224,6,672000000,map,107913.518127,0.0
1970/01/01/01:00:06.694000,225,6,693000000,map,107921.179779,0.0
1970/01/01/01:00:06.715000,226,6,714000000,map,107898.445405,0.0
1970/01/01/01:00:06.736000,227,6,735000000,map,107678.745819,0.0
1970/01/01/01:00:06.757000,228,6,756000000,map,107865.916542,0.0
1970/01/01/01:00:06.778000,229,6,777000000,map,107905.148372,0.0
1970/01/01/01:00:06.799000,230,6,798000000,map,107885.780159,0.0
1970/01/01/01:00:06.820000,231,6,820000000,map,107884.197283,0.0
1970/01/01/01:00:06.842000,232,6,840000000,map,107864.680049,0.0
1970/01/01/01:00:06.862000,233,6,861000000,map,107962.685706,0.0
1970/01/01/01:00:06.883000,234,6,882000000,map,107876.291531,0.0
1970/01/01/01:00:06.904000,235,6,903000000,map,107765.899292,0.0
1970/01/01/01:00:06.925000,236,6,924000000,map,107923.469594,0.0
1970/01/01/01:00:06.946000,237,6,945000000,map,107811.604371,0.0
1970/01/01/01:00:06.967000,238,6,966000000,map,107935.401391,0.0
1970/01/01/01:00:06.989000,239,6,987000000,map,107812.072287,0.0
1970/01/01/01:00:07.008000,240,7,8000000,map,107841.075039,0.0
1970/01/01/01:00:07.033000,241,7,29000000,map,107989.099057,0.0
1970/01/01/01:00:07.050000,242,7,50000000,map,107828.15553,0.0
1970/01/01/01:00:07.072000,243,7,71000000,map,107872.919243,0.0
1970/01/01/01:00:07.093000,244,7,92000000,map,107813.513816,0.0
1970/01/01/01:00:07.114000,245,7,113000000,map,108034.041417,0.0
1970/01/01/01:00:07.135000,246,7,133000000,map,107842.959514,0.0
1970/01/01/01:00:07.156000,247,7,155000000,map,107748.108992,0.0
1970/01/01/01:00:07.177000,248,7,175000000,map,107919.102439,0.0
1970/01/01/01:00:07.198000,249,7,197000000,map,107862.978441,0.0
1970/01/01/01:00:07.219000,250,7,218000000,map,108002.425875,0.0
1970/01/01/01:00:07.240000,251,7,239000000,map,107805.592373,0.0
1970/01/01/01:00:07.261000,252,7,260000000,map,107914.741483,0.0
1970/01/01/01:00:07.282000,253,7,281000000,map,107725.963927,0.0
1970/01/01/01:00:07.303000,254,7,302000000,map,107729.292395,0.0
1970/01/01/01:00:07.324000,255,7,323000000,map,107870.486002,0.0
1970/01/01/01:00:07.345000,256,7,344000000,map,107929.673382,0.0
1970/01/01/01:00:07.366000,257,7,365000000,map,107831.100174,0.0
1970/01/01/01:00:07.387000,258,7,386000000,map,107726.622196,0.0
1970/01/01/01:00:07.408000,259,7,407000000,map,107625.409141,0.0
1970/01/01/01:00:07.429000,260,7,428000000,map,107899.158356,0.0
1970/01/01/01:00:07.450000,261,7,449000000,map,107885.795681,0.0
1970/01/01/01:00:07.471000,262,7,470000000,map,107752.28283,0.0
1970/01/01/01:00:07.492000,263,7,491000000,map,107848.412912,0.0
1970/01/01/01:00:07.513000,264,7,512000000,map,107957.395037,0.0
1970/01/01/01:00:07.534000,265,7,533000000,map,107692.067046,0.0
1970/01/01/01:00:07.555000,266,7,554000000,map,107731.200465,0.0
1970/01/01/01:00:07.576000,267,7,575000000,map,107774.571618,0.0
1970/01/01/01:00:07.597000,268,7,596000000,map,107767.66089,0.0
1970/01/01/01:00:07.618000,269,7,617000000,map,107799.065055,0.0
1970/01/01/01:00:07.639000,270,7,638000000,map,107722.68015,0.0
1970/01/01/01:00:07.660000,271,7,659000000,map,107804.70753,0.0
1970/01/01/01:00:07.681000,272,7,680000000,map,107917.610748,0.0
1970/01/01/01:00:07.702000,273,7,701000000,map,107738.530039,0.0
1970/01/01/01:00:07.723000,274,7,722000000,map,107850.546342,0.0
1970/01/01/01:00:07.744000,275,7,743000000,map,107913.075535,0.0
1970/01/01/01:00:07.765000,276,7,764000000,map,107716.896095,0.0
1970/01/01/01:00:07.786000,277,7,785000000,map,107831.928393,0.0
1970/01/01/01:00:07.807000,278,7,806000000,map,107681.955309,0.0
1970/01/01/01:00:07.828000,279,7,827000000,map,107887.140748,0.0
1970/01/01/01:00:07.849000,280,7,848000000,map,107799.490897,0.0
1970/01/01/01:00:07.870000,281,7,869000000,map,107666.953683,0.0
1970/01/01/01:00:07.891000,282,7,890000000,map,107851.586839,0.0
1970/01/01/01:00:07.912000,283,7,911000000,map,107820.154381,0.0
1970/01/01/01:00:07.933000,284,7,932000000,map,107733.451851,0.0
1970/01/01/01:00:07.954000,285,7,953000000,map,107817.98606,0.0
1970/01/01/01:00:07.975000,286,7,974000000,map,107876.451457,0.0
1970/01/01/01:00:07.996000,287,7,995000000,map,107785.003489,0.0
1970/01/01/01:00:08.017000,288,8,16000000,map,107761.540833,0.0
1970/01/01/01:00:08.038000,289,8,37000000,map,107795.620265,0.0
1970/01/01/01:00:08.059000,290,8,58000000,map,107669.424426,0.0
1970/01/01/01:00:08.080000,291,8,79000000,map,107720.386867,0.0
1970/01/01/01:00:08.101000,292,8,100000000,map,107853.071883,0.0
1970/01/01/01:00:08.122000,293,8,121000000,map,107714.842847,0.0
1970/01/01/01:00:08.143000,294,8,143000000,map,107774.131818,0.0
1970/01/01/01:00:08.164000,295,8,163000000,map,107679.960565,0.0
1970/01/01/01:00:08.185000,296,8,184000000,map,107758.35488,0.0
1970/01/01/01:00:08.206000,297,8,205000000,map,107696.447392,0.0
1970/01/01/01:00:08.228000,298,8,225000000,map,107852.929203,0.0
1970/01/01/01:00:08.248000,299,8,247000000,map,107628.687226,0.0
1970/01/01/01:00:08.269000,300,8,268000000,map,107685.633195,0.0
1970/01/01/01:00:08.290000,301,8,289000000,map,107677.435108,0.0
1970/01/01/01:00:08.311000,302,8,310000000,map,107550.097197,0.0
1970/01/01/01:00:08.332000,303,8,331000000,map,107816.655493,0.0
1970/01/01/01:00:08.353000,304,8,352000000,map,107631.674345,0.0
1970/01/01/01:00:08.374000,305,8,373000000,map,107731.107835,0.0
1970/01/01/01:00:08.395000,306,8,394000000,map,107826.225451,0.0
1970/01/01/01:00:08.416000,307,8,415000000,map,107633.505861,0.0
1970/01/01/01:00:08.437000,308,8,436000000,map,107660.355085,0.0
1970/01/01/01:00:08.458000,309,8,457000000,map,107520.62151,0.0
1970/01/01/01:00:08.479000,310,8,478000000,map,107684.388121,0.0
1970/01/01/01:00:08.500000,311,8,499000000,map,107688.618249,0.0
1970/01/01/01:00:08.521000,312,8,520000000,map,107732.171539,0.0
1970/01/01/01:00:08.542000,313,8,541000000,map,107736.432651,0.0
1970/01/01/01:00:08.563000,314,8,562000000,map,107492.0523,0.0
1970/01/01/01:00:08.587000,315,8,579000000,map,107663.585529,0.0
1970/01/01/01:00:08.605000,316,8,604000000,map,107839.985959,0.0
1970/01/01/01:00:08.626000,317,8,625000000,map,107526.414793,0.0
1970/01/01/01:00:08.647000,318,8,646000000,map,107624.526752,0.0
1970/01/01/01:00:08.668000,319,8,667000000,map,107815.454421,0.0
1970/01/01/01:00:08.689000,320,8,688000000,map,107704.084256,0.0
1970/01/01/01:00:08.710000,321,8,709000000,map,107652.76893,0.0
1970/01/01/01:00:08.730000,322,8,730000000,map,107558.512333,0.0
1970/01/01/01:00:08.752000,323,8,751000000,map,107623.842245,0.0
1970/01/01/01:00:08.773000,324,8,772000000,map,107603.561727,0.0
1970/01/01/01:00:08.794000,325,8,793000000,map,107512.431484,0.0
1970/01/01/01:00:08.815000,326,8,814000000,map,107629.848624,0.0
1970/01/01/01:00:08.835000,327,8,835000000,map,107583.491362,0.0
1970/01/01/01:00:08.857000,328,8,856000000,map,107725.134767,0.0
1970/01/01/01:00:08.878000,329,8,877000000,map,107700.351162,0.0
1970/01/01/01:00:08.899000,330,8,898000000,map,107593.762342,0.0
1970/01/01/01:00:08.920000,331,8,919000000,map,107633.339433,0.0
1970/01/01/01:00:08.941000,332,8,940000000,map,107584.308446,0.0
1970/01/01/01:00:08.962000,333,8,961000000,map,107323.648201,0.0
1970/01/01/01:00:08.983000,334,8,982000000,map,107535.717735,0.0
1970/01/01/01:00:09.004000,335,9,4000000,map,107706.398701,0.0
1970/01/01/01:00:09.025000,336,9,24000000,map,107578.233922,0.0
1970/01/01/01:00:09.046000,337,9,45000000,map,107612.036514,0.0
1970/01/01/01:00:09.067000,338,9,66000000,map,107554.880426,0.0
1970/01/01/01:00:09.088000,339,9,87000000,map,107584.234605,0.0
1970/01/01/01:00:09.109000,340,9,108000000,map,107554.147591,0.0
1970/01/01/01:00:09.130000,341,9,129000000,map,107601.958693,0.0
1970/01/01/01:00:09.151000,342,9,150000000,map,107629.442922,0.0
1970/01/01/01:00:09.173000,343,9,171000000,map,107481.061285,0.0
1970/01/01/01:00:09.193000,344,9,192000000,map,107563.796508,0.0
1970/01/01/01:00:09.214000,345,9,213000000,map,107547.857762,0.0
1970/01/01/01:00:09.235000,346,9,234000000,map,107595.32727,0.0
1970/01/01/01:00:09.256000,347,9,255000000,map,107731.584799,0.0
1970/01/01/01:00:09.277000,348,9,276000000,map,107622.16346,0.0
1970/01/01/01:00:09.298000,349,9,297000000,map,107608.028621,0.0
1970/01/01/01:00:09.319000,350,9,318000000,map,107366.054895,0.0
1970/01/01/01:00:09.340000,351,9,339000000,map,107668.40376,0.0
1970/01/01/01:00:09.361000,352,9,360000000,map,107472.437272,0.0
1970/01/01/01:00:09.382000,353,9,381000000,map,107893.444135,0.0
1970/01/01/01:00:09.403000,354,9,402000000,map,107611.62734,0.0
1970/01/01/01:00:09.424000,355,9,423000000,map,107582.181309,0.0
1970/01/01/01:00:09.445000,356,9,444000000,map,107536.691588,0.0
1970/01/01/01:00:09.466000,357,9,465000000,map,107486.524022,0.0
1970/01/01/01:00:09.487000,358,9,486000000,map,107505.203333,0.0
1970/01/01/01:00:09.508000,359,9,507000000,map,107684.300903,0.0
1970/01/01/01:00:09.529000,360,9,528000000,map,107402.710151,0.0
1970/01/01/01:00:09.550000,361,9,549000000,map,107483.34555,0.0
1970/01/01/01:00:09.571000,362,9,570000000,map,107563.613813,0.0
1970/01/01/01:00:09.592000,363,9,591000000,map,107546.687766,0.0
1970/01/01/01:00:09.613000,364,9,612000000,map,107484.541986,0.0
1970/01/01/01:00:09.634000,365,9,633000000,map,107332.952435,0.0
1970/01/01/01:00:09.655000,366,9,654000000,map,107647.940668,0.0
1970/01/01/01:00:09.681000,367,9,676000000,map,107507.326285,0.0
1970/01/01/01:00:09.697000,368,9,696000000,map,107402.645435,0.0
1970/01/01/01:00:09.718000,369,9,717000000,map,107470.830587,0.0
1970/01/01/01:00:09.739000,370,9,737000000,map,107580.091938,0.0
1970/01/01/01:00:09.760000,371,9,760000000,map,107608.007227,0.0
1970/01/01/01:00:09.781000,372,9,780000000,map,107594.594337,0.0
1970/01/01/01:00:09.802000,373,9,801000000,map,107538.148582,0.0
1970/01/01/01:00:09.823000,374,9,822000000,map,107495.161166,0.0
1970/01/01/01:00:09.845000,375,9,843000000,map,107613.556301,0.0
1970/01/01/01:00:09.864000,376,9,864000000,map,107493.052456,0.0
1970/01/01/01:00:09.886000,377,9,885000000,map,107469.802052,0.0
1970/01/01/01:00:09.907000,378,9,906000000,map,107575.434407,0.0
1970/01/01/01:00:09.928000,379,9,927000000,map,107551.952545,0.0
1970/01/01/01:00:09.949000,380,9,948000000,map,107515.539633,0.0
1970/01/01/01:00:09.970000,381,9,968000000,map,107578.001561,0.0
1970/01/01/01:00:09.991000,382,9,990000000,map,107514.371958,0.0
1970/01/01/01:00:10.012000,383,10,11000000,map,107247.38992,0.0
1970/01/01/01:00:10.036000,384,10,32000000,map,107594.632434,0.0
1970/01/01/01:00:10.054000,385,10,53000000,map,107618.246146,0.0
1970/01/01/01:00:10.075000,386,10,74000000,map,107432.384776,0.0
1970/01/01/01:00:10.096000,387,10,95000000,map,107643.09545,0.0
1970/01/01/01:00:10.117000,388,10,116000000,map,107581.814471,0.0
1970/01/01/01:00:10.138000,389,10,137000000,map,107373.130835,0.0
1970/01/01/01:00:10.159000,390,10,159000000,map,107544.287474,0.0
1970/01/01/01:00:10.180000,391,10,179000000,map,107559.305572,0.0
