time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:01.997000,1,1,995000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.997000,2,1,997000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.003000,3,2,2000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.022000,4,2,21000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.042000,5,2,41000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.063000,6,2,62000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.082000,7,2,82000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.103000,8,2,102000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.122000,9,2,121000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.142000,10,2,141000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.162000,11,2,161000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.182000,12,2,182000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.202000,13,2,201000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.223000,14,2,222000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.243000,15,2,241000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.265000,16,2,262000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.283000,17,2,281000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.303000,18,2,302000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.324000,19,2,324000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.344000,20,2,343000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.363000,21,2,362000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.383000,22,2,381000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.402000,23,2,401000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.427000,24,2,427000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.444000,25,2,442000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.463000,26,2,461000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.483000,27,2,483000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.502000,28,2,501000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.522000,29,2,522000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.542000,30,2,542000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.562000,31,2,561000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.582000,32,2,581000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.602000,33,2,601000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.622000,34,2,622000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.643000,35,2,642000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.662000,36,2,662000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.683000,37,2,682000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.702000,38,2,701000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.722000,39,2,721000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.742000,40,2,741000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.762000,41,2,762000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.782000,42,2,781000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.802000,43,2,801000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.823000,44,2,822000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.842000,45,2,842000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.862000,46,2,861000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.883000,47,2,882000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.903000,48,2,902000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.922000,49,2,922000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.942000,50,2,941000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.963000,51,2,962000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.982000,52,2,981000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.002000,53,3,2000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.022000,54,3,21000000,,1.57079637051,0.0,0.0
