time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
1970/01/01/01:00:10.904000,1,10,902000000,map,map,0.8,1.675,-0.63791630683,8.18089812998e-05,-6.85014240038e-05,-0.674555776258,-0.738223877514,"(119.71102499999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 119.71102499999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 118.71102539370062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,0.00200533423026,0.00265707213441,0.000649815306068,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.916000,2,10,915000000,map,map,0.8,1.675,-0.606265581388,8.46545691225e-05,2.35690506968e-05,-0.67465192186,-0.738136065509,"(120.12356905800002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.12356905800002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020100415881608064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,0.00628110202866,-0.00358890827308,0.0113152156171,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.938000,3,10,936000000,map,map,0.8,1.675,-0.612894497575,0.000174113925279,-2.6873709355e-06,-0.674776444724,-0.738022247944,"(120.57048931400001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.57048931400001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099661784118584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0336,0.042,-0.185964767428,-0.00704683406454,-0.00856735258483,0.0313138101706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.956000,4,10,955000000,map,map,0.8,1.675,-0.593127912535,0.000168879355635,-7.72345938045e-05,-0.675589086013,-0.737278390312,"(121.04011688520004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 121.04011688520004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099236690396172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.060808,0.07601,-0.329381082777,-0.00463765861243,0.0100571967258,0.105092077071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.978000,5,10,975000000,map,map,0.8,1.675,-0.624435244173,0.00021510135988,-0.000108975533591,-0.676489534992,-0.73645220408,"(121.46673074210004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 121.46673074210004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01009923456391507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.086701664,0.108409,-0.412829169478,0.000517589295029,0.00120394506256,0.164432589802,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.997000,6,10,995000000,map,map,0.0663710117325,2.06059800972,-0.60358319799,0.000183981082858,-6.19919380574e-05,-0.678061636149,-0.735005026182,"(0.7344115438203562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.040239842971565395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099291953098654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.1099573152,0.1375681,-0.5,0.00653017819108,-0.00132575548995,0.182293681324,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.017000,7,11,16000000,map,map,0.0650480058661,2.0612998112,-0.598510063165,0.000193518577172,-6.14952514417e-05,-0.679060687681,-0.734082091859,"(0.7470380591618064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05036021266447749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099338966853628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.101048658679,0.1651234495,-0.5,-0.000393136305112,-0.00131542793914,0.168821913539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.037000,8,11,36000000,map,map,0.0637249096177,2.06199527891,-0.595904666482,0.00024893992856,-4.81586601652e-05,-0.680253419786,-0.732977025199,"(0.759676864321564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06048837256065399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099379755708328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0933098051698,0.18861110455,-0.5,-0.00427284818792,-0.00450989182638,0.166752663925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.060000,9,11,59000000,map,map,0.0622695032565,2.06276025918,-0.589660413023,0.000249083841114,-5.81247846272e-07,-0.681367779826,-0.73194114259,"(0.7725938393336537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07063842212527363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01009950397685547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0851462645943,0.212920827527,-0.494302000808,0.00684252669927,-0.00219755084211,0.148384565149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:11.076000,10,11,76000000,map,map,0.0610787162244,2.06338615149,-0.579435084182,0.000327742280174,4.55280732589e-05,-0.682448482974,-0.730933690665,"(0.7849916564861603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08076832703433975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099378785721118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0796837921644,0.228822557187,-0.465921403649,-0.00262093650135,-0.0101684647796,0.151610469546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
