time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
1970/01/01/01:00:10.646000,0,10,645000000,base_link,0.00027817946417,4.57149108272e-06,-0.674498087622,-0.738276541948,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",0.00326015870087,-0.00111330847722,0.00154553330503,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-0.0226951576769,0.0597230121493,9.65172863007,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.649000,1,10,649000000,base_link,0.000278179448771,4.57147191789e-06,-0.674498104303,-0.738276564662,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",0.00326015870087,-0.00111330847722,0.00154553330503,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-0.0226951576769,0.0597230121493,9.65172863007,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.663000,2,10,663000000,base_link,0.000340509431101,-1.66241946618e-05,-0.674547653191,-0.738231314752,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00195966218598,0.00318754883483,0.00685693928972,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-0.414631843567,0.00709504447878,9.7950592041,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.684000,3,10,683000000,base_link,0.000331468685141,4.63156410424e-06,-0.67468339502,-0.738107289748,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.000417241943069,-0.00461742980406,0.0221858993173,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-1.81168234348,-0.0366977639496,9.71446323395,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.703000,4,10,703000000,base_link,0.000336693392052,6.65728816975e-05,-0.67533371299,-0.737512184149,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00320195313543,-0.0055981609039,0.0974470153451,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-3.0109372139,0.0183213092387,9.89359474182,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.723000,5,10,723000000,base_link,0.000448221361837,6.79318294488e-05,-0.676419681859,-0.736516325242,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.0089670624584,0.00241994857788,0.166451960802,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-0.413737803698,0.0168418176472,10.3170127869,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.745000,6,10,745000000,base_link,0.000424207783308,-3.65918609498e-05,-0.677716342825,-0.735323345524,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",0.00892283115536,0.00554640498012,0.176813870668,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",0.0478724204004,0.109781451523,10.293129921,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.763000,7,10,763000000,base_link,0.000450482762519,-3.06990812153e-05,-0.679216752192,-0.733937659878,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",0.000514154904522,-0.00654002465308,0.171674579382,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",0.0724969506264,-0.0652466267347,10.1785106659,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.783000,8,10,783000000,base_link,0.000436837329303,-1.09151900041e-05,-0.680199405965,-0.733027077216,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00146926823072,-0.00626632478088,0.170049801469,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",0.177418276668,0.126415386796,10.1860275269,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.803000,9,10,803000000,base_link,0.000451470394065,6.36567642989e-06,-0.681317509173,-0.731987957202,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00196968438104,0.000704208796378,0.153694882989,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-0.0146384369582,0.061501134187,10.1326694489,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.823000,10,10,823000000,base_link,0.000528545517201,6.37767428765e-06,-0.682381316703,-0.730996305077,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00612831581384,0.006011901889,0.145159602165,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",0.0103049213067,-0.34454792738,10.1456804276,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.845000,11,10,845000000,base_link,0.000516551898827,6.59042943858e-05,-0.683338466364,-0.730101532752,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00220304308459,-0.0065016685985,0.132624804974,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",0.0890274941921,-0.113322816789,10.2468500137,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.862000,12,10,863000000,base_link,0.000585916309534,9.68837509255e-05,-0.684240145504,-0.729256583269,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00639068987221,0.00197828002274,0.124191701412,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",-0.0387069582939,-0.0903749465942,10.1026334763,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
1970/01/01/01:00:10.884000,13,10,883000000,base_link,0.000639315687474,0.000119777042349,-0.684910231663,-0.72862729526,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",-0.00819637533277,0.000891907024197,0.0898251160979,"(1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07)",0.031778819859,0.0499538369477,10.3297204971,"(8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08)"
