time,.data
1970/01/01/01:00:05.369000,0.0
1970/01/01/01:00:05.388000,0.0
1970/01/01/01:00:05.409000,0.0
1970/01/01/01:00:05.427000,0.0
1970/01/01/01:00:05.449000,0.0
1970/01/01/01:00:05.468000,0.0
1970/01/01/01:00:05.488000,0.0
1970/01/01/01:00:05.512000,0.0
1970/01/01/01:00:05.529000,0.0
1970/01/01/01:00:05.550000,0.0
1970/01/01/01:00:05.567000,0.0
1970/01/01/01:00:05.588000,0.0
1970/01/01/01:00:05.613000,0.0
1970/01/01/01:00:05.629000,0.0
1970/01/01/01:00:05.651000,0.0
1970/01/01/01:00:05.673000,0.0
1970/01/01/01:00:05.691000,0.0
1970/01/01/01:00:05.707000,0.0
1970/01/01/01:00:05.727000,0.0
1970/01/01/01:00:05.748000,0.0
1970/01/01/01:00:05.769000,0.0
1970/01/01/01:00:05.787000,0.0
1970/01/01/01:00:05.808000,0.0
1970/01/01/01:00:05.827000,0.0
1970/01/01/01:00:05.848000,0.0
1970/01/01/01:00:05.868000,0.0
1970/01/01/01:00:05.887000,0.0
1970/01/01/01:00:05.908000,0.0
1970/01/01/01:00:05.928000,0.0
1970/01/01/01:00:05.948000,0.0
1970/01/01/01:00:05.967000,0.0
1970/01/01/01:00:05.988000,0.0
1970/01/01/01:00:06.008000,0.0
1970/01/01/01:00:06.028000,0.0
1970/01/01/01:00:06.047000,0.0
1970/01/01/01:00:06.067000,0.0
1970/01/01/01:00:06.089000,0.0
1970/01/01/01:00:06.108000,0.0
1970/01/01/01:00:06.128000,0.0
1970/01/01/01:00:06.147000,0.0
1970/01/01/01:00:06.168000,0.0
1970/01/01/01:00:06.188000,0.0
1970/01/01/01:00:06.208000,0.0
1970/01/01/01:00:06.229000,0.0
1970/01/01/01:00:06.248000,0.0
1970/01/01/01:00:06.268000,0.0
1970/01/01/01:00:06.289000,0.0
1970/01/01/01:00:06.308000,0.0
1970/01/01/01:00:06.328000,0.0
1970/01/01/01:00:06.348000,0.0
1970/01/01/01:00:06.367000,0.0
1970/01/01/01:00:06.388000,0.0
1970/01/01/01:00:06.408000,0.0
1970/01/01/01:00:06.428000,0.0
1970/01/01/01:00:06.448000,0.0
1970/01/01/01:00:06.468000,0.0
1970/01/01/01:00:06.488000,0.0
1970/01/01/01:00:06.508000,0.0
1970/01/01/01:00:06.530000,0.0
1970/01/01/01:00:06.550000,0.0
1970/01/01/01:00:06.568000,0.0
1970/01/01/01:00:06.588000,0.0
1970/01/01/01:00:06.610000,0.0
1970/01/01/01:00:06.628000,0.0
1970/01/01/01:00:06.648000,0.0
1970/01/01/01:00:06.669000,0.0
1970/01/01/01:00:06.688000,0.0
1970/01/01/01:00:06.708000,0.0
1970/01/01/01:00:06.730000,0.0
1970/01/01/01:00:06.749000,0.0
1970/01/01/01:00:06.767000,0.0
1970/01/01/01:00:06.790000,0.0
1970/01/01/01:00:06.808000,0.0
1970/01/01/01:00:06.828000,0.0
1970/01/01/01:00:06.848000,0.0
