time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
1970/01/01/01:00:01.720000,58,1,719000000,map,108315.788681,0.0
1970/01/01/01:00:01.741000,59,1,740000000,map,108255.713667,0.0
1970/01/01/01:00:01.762000,60,1,761000000,map,108298.616823,0.0
1970/01/01/01:00:01.783000,61,1,782000000,map,108129.908387,0.0
1970/01/01/01:00:01.804000,62,1,803000000,map,108278.694272,0.0
1970/01/01/01:00:01.825000,63,1,824000000,map,108130.017177,0.0
1970/01/01/01:00:01.846000,64,1,845000000,map,108275.365008,0.0
1970/01/01/01:00:01.867000,65,1,866000000,map,108338.794028,0.0
1970/01/01/01:00:01.888000,66,1,887000000,map,108280.392996,0.0
1970/01/01/01:00:01.909000,67,1,908000000,map,108133.13857,0.0
1970/01/01/01:00:01.930000,68,1,929000000,map,108233.276891,0.0
1970/01/01/01:00:01.951000,69,1,950000000,map,108037.092209,0.0
1970/01/01/01:00:01.972000,70,1,971000000,map,108244.559498,0.0
1970/01/01/01:00:01.993000,71,1,992000000,map,108238.878645,0.0
1970/01/01/01:00:02.015000,72,2,12000000,map,108332.366323,0.0
1970/01/01/01:00:02.035000,73,2,34000000,map,108269.271033,0.0
1970/01/01/01:00:02.055000,74,2,55000000,map,108294.218038,0.0
1970/01/01/01:00:02.077000,75,2,76000000,map,108178.756841,0.0
1970/01/01/01:00:02.098000,76,2,97000000,map,108210.29489,0.0
1970/01/01/01:00:02.119000,77,2,118000000,map,108383.267643,0.0
1970/01/01/01:00:02.140000,78,2,139000000,map,108192.263964,0.0
1970/01/01/01:00:02.161000,79,2,160000000,map,108305.669604,0.0
1970/01/01/01:00:02.182000,80,2,181000000,map,108181.279583,0.0
1970/01/01/01:00:02.203000,81,2,202000000,map,108330.744523,0.0
1970/01/01/01:00:02.224000,82,2,223000000,map,108234.54141,0.0
1970/01/01/01:00:02.245000,83,2,244000000,map,108216.205937,0.0
1970/01/01/01:00:02.266000,84,2,265000000,map,108203.478323,0.0
1970/01/01/01:00:02.287000,85,2,286000000,map,108255.065207,0.0
1970/01/01/01:00:02.308000,86,2,307000000,map,108144.161275,0.0
1970/01/01/01:00:02.329000,87,2,328000000,map,108219.091163,0.0
1970/01/01/01:00:02.350000,88,2,349000000,map,108441.126057,0.0
1970/01/01/01:00:02.371000,89,2,370000000,map,108115.012796,0.0
1970/01/01/01:00:02.392000,90,2,391000000,map,108022.683988,0.0
1970/01/01/01:00:02.413000,91,2,412000000,map,108139.636401,0.0
1970/01/01/01:00:02.434000,92,2,433000000,map,108126.310219,0.0
1970/01/01/01:00:02.454000,93,2,454000000,map,108292.587069,0.0
1970/01/01/01:00:02.476000,94,2,475000000,map,108251.571791,0.0
1970/01/01/01:00:02.497000,95,2,496000000,map,108270.316421,0.0
1970/01/01/01:00:02.518000,96,2,517000000,map,108189.47599,0.0
1970/01/01/01:00:02.539000,97,2,538000000,map,108141.123829,0.0
1970/01/01/01:00:02.560000,98,2,559000000,map,108029.646576,0.0
1970/01/01/01:00:02.581000,99,2,580000000,map,108154.393149,0.0
1970/01/01/01:00:02.602000,100,2,601000000,map,108309.769329,0.0
1970/01/01/01:00:02.623000,101,2,622000000,map,108317.500751,0.0
1970/01/01/01:00:02.644000,102,2,643000000,map,108274.40407,0.0
1970/01/01/01:00:02.665000,103,2,664000000,map,108090.893241,0.0
1970/01/01/01:00:02.686000,104,2,685000000,map,108126.11264,0.0
1970/01/01/01:00:02.707000,105,2,706000000,map,108209.912349,0.0
1970/01/01/01:00:02.728000,106,2,727000000,map,108223.229055,0.0
1970/01/01/01:00:02.749000,107,2,748000000,map,108151.323794,0.0
1970/01/01/01:00:02.770000,108,2,769000000,map,108102.015967,0.0
1970/01/01/01:00:02.790000,109,2,790000000,map,108086.295818,0.0
1970/01/01/01:00:02.812000,110,2,811000000,map,108362.181728,0.0
1970/01/01/01:00:02.833000,111,2,832000000,map,108034.191369,0.0
1970/01/01/01:00:02.854000,112,2,853000000,map,108022.949756,0.0
1970/01/01/01:00:02.875000,113,2,874000000,map,108282.192422,0.0
1970/01/01/01:00:02.896000,114,2,895000000,map,108192.419854,0.0
1970/01/01/01:00:02.917000,115,2,916000000,map,108276.317794,0.0
1970/01/01/01:00:02.938000,116,2,937000000,map,108198.070041,0.0
1970/01/01/01:00:02.959000,117,2,958000000,map,108270.427613,0.0
1970/01/01/01:00:02.980000,118,2,979000000,map,108172.185542,0.0
1970/01/01/01:00:03.001000,119,3,0,map,108336.883862,0.0
1970/01/01/01:00:03.022000,120,3,21000000,map,108198.787964,0.0
1970/01/01/01:00:03.042000,121,3,42000000,map,108057.026858,0.0
1970/01/01/01:00:03.064000,122,3,63000000,map,108216.11512,0.0
1970/01/01/01:00:03.085000,123,3,84000000,map,108232.792947,0.0
1970/01/01/01:00:03.106000,124,3,105000000,map,108175.211612,0.0
1970/01/01/01:00:03.128000,125,3,126000000,map,108115.457245,0.0
1970/01/01/01:00:03.148000,126,3,147000000,map,108164.04628,0.0
1970/01/01/01:00:03.169000,127,3,168000000,map,108285.93389,0.0
1970/01/01/01:00:03.190000,128,3,189000000,map,108102.15077,0.0
1970/01/01/01:00:03.211000,129,3,210000000,map,108197.95357,0.0
1970/01/01/01:00:03.232000,130,3,231000000,map,108107.171739,0.0
1970/01/01/01:00:03.253000,131,3,252000000,map,108144.90255,0.0
1970/01/01/01:00:03.274000,132,3,273000000,map,108032.590298,0.0
1970/01/01/01:00:03.295000,133,3,294000000,map,108004.883196,0.0
1970/01/01/01:00:03.316000,134,3,315000000,map,108230.210061,0.0
1970/01/01/01:00:03.337000,135,3,336000000,map,108298.527937,0.0
1970/01/01/01:00:03.358000,136,3,357000000,map,108184.375066,0.0
1970/01/01/01:00:03.379000,137,3,378000000,map,108017.998541,0.0
1970/01/01/01:00:03.400000,138,3,399000000,map,108145.037665,0.0
1970/01/01/01:00:03.421000,139,3,420000000,map,108143.213723,0.0
1970/01/01/01:00:03.442000,140,3,441000000,map,108126.520403,0.0
1970/01/01/01:00:03.463000,141,3,462000000,map,108152.178205,0.0
1970/01/01/01:00:03.484000,142,3,483000000,map,108186.84024,0.0
1970/01/01/01:00:03.505000,143,3,504000000,map,107974.118701,0.0
1970/01/01/01:00:03.526000,144,3,525000000,map,108076.91657,0.0
1970/01/01/01:00:03.547000,145,3,546000000,map,108304.121884,0.0
1970/01/01/01:00:03.568000,146,3,567000000,map,108234.86574,0.0
1970/01/01/01:00:03.589000,147,3,588000000,map,108150.005866,0.0
1970/01/01/01:00:03.610000,148,3,609000000,map,108148.347485,0.0
1970/01/01/01:00:03.631000,149,3,630000000,map,108176.666008,0.0
1970/01/01/01:00:03.652000,150,3,651000000,map,107959.801742,0.0
1970/01/01/01:00:03.673000,151,3,672000000,map,108230.309423,0.0
1970/01/01/01:00:03.693000,152,3,693000000,map,107995.019766,0.0
1970/01/01/01:00:03.715000,153,3,714000000,map,107980.139999,0.0
1970/01/01/01:00:03.736000,154,3,735000000,map,107893.13384,0.0
1970/01/01/01:00:03.757000,155,3,756000000,map,108023.823915,0.0
1970/01/01/01:00:03.778000,156,3,777000000,map,108227.761382,0.0
1970/01/01/01:00:03.799000,157,3,798000000,map,107982.424634,0.0
1970/01/01/01:00:03.820000,158,3,819000000,map,107955.721117,0.0
1970/01/01/01:00:03.841000,159,3,840000000,map,108030.434139,0.0
1970/01/01/01:00:03.862000,160,3,861000000,map,108086.374816,0.0
1970/01/01/01:00:03.883000,161,3,882000000,map,108013.896303,0.0
1970/01/01/01:00:03.904000,162,3,903000000,map,107909.24593,0.0
1970/01/01/01:00:03.925000,163,3,924000000,map,108251.251306,0.0
1970/01/01/01:00:03.946000,164,3,945000000,map,108293.904019,0.0
1970/01/01/01:00:03.967000,165,3,966000000,map,108081.138131,0.0
1970/01/01/01:00:03.988000,166,3,987000000,map,108043.596094,0.0
1970/01/01/01:00:04.009000,167,4,8000000,map,107990.402801,0.0
1970/01/01/01:00:04.030000,168,4,29000000,map,107814.357391,0.0
1970/01/01/01:00:04.051000,169,4,50000000,map,108067.429444,0.0
1970/01/01/01:00:04.072000,170,4,71000000,map,107960.594635,0.0
1970/01/01/01:00:04.093000,171,4,92000000,map,108009.529743,0.0
1970/01/01/01:00:04.114000,172,4,113000000,map,107998.331821,0.0
1970/01/01/01:00:04.135000,173,4,134000000,map,108107.726576,0.0
1970/01/01/01:00:04.156000,174,4,155000000,map,108107.971877,0.0
1970/01/01/01:00:04.177000,175,4,176000000,map,107896.199574,0.0
1970/01/01/01:00:04.198000,176,4,197000000,map,108048.020202,0.0
1970/01/01/01:00:04.219000,177,4,218000000,map,108110.952693,0.0
1970/01/01/01:00:04.240000,178,4,239000000,map,108057.842511,0.0
1970/01/01/01:00:04.261000,179,4,260000000,map,108162.873733,0.0
1970/01/01/01:00:04.282000,180,4,281000000,map,108006.459222,0.0
1970/01/01/01:00:04.303000,181,4,302000000,map,107944.744846,0.0
1970/01/01/01:00:04.323000,182,4,323000000,map,108179.314262,0.0
1970/01/01/01:00:04.345000,183,4,344000000,map,107974.562484,0.0
1970/01/01/01:00:04.366000,184,4,365000000,map,107929.231967,0.0
1970/01/01/01:00:04.387000,185,4,386000000,map,107949.422723,0.0
1970/01/01/01:00:04.408000,186,4,407000000,map,107955.182311,0.0
1970/01/01/01:00:04.429000,187,4,428000000,map,107979.751448,0.0
1970/01/01/01:00:04.450000,188,4,449000000,map,108058.789553,0.0
1970/01/01/01:00:04.471000,189,4,470000000,map,108170.419438,0.0
1970/01/01/01:00:04.492000,190,4,491000000,map,107941.459353,0.0
1970/01/01/01:00:04.513000,191,4,512000000,map,107935.314485,0.0
1970/01/01/01:00:04.534000,192,4,533000000,map,107921.524598,0.0
1970/01/01/01:00:04.555000,193,4,554000000,map,107903.509191,0.0
1970/01/01/01:00:04.576000,194,4,575000000,map,107947.27424,0.0
1970/01/01/01:00:04.597000,195,4,596000000,map,108111.500088,0.0
1970/01/01/01:00:04.618000,196,4,617000000,map,107984.968184,0.0
1970/01/01/01:00:04.639000,197,4,638000000,map,108002.515444,0.0
1970/01/01/01:00:04.660000,198,4,659000000,map,107902.444338,0.0
1970/01/01/01:00:04.681000,199,4,680000000,map,107994.447226,0.0
1970/01/01/01:00:04.702000,200,4,701000000,map,107983.663011,0.0
1970/01/01/01:00:04.723000,201,4,722000000,map,108078.302997,0.0
1970/01/01/01:00:04.744000,202,4,743000000,map,108042.96616,0.0
1970/01/01/01:00:04.765000,203,4,764000000,map,108162.315924,0.0
1970/01/01/01:00:04.786000,204,4,785000000,map,107769.926066,0.0
1970/01/01/01:00:04.807000,205,4,806000000,map,107943.659645,0.0
1970/01/01/01:00:04.828000,206,4,827000000,map,107887.481749,0.0
1970/01/01/01:00:04.849000,207,4,848000000,map,107822.746091,0.0
1970/01/01/01:00:04.870000,208,4,869000000,map,108106.956995,0.0
1970/01/01/01:00:04.891000,209,4,890000000,map,107983.955226,0.0
1970/01/01/01:00:04.911000,210,4,911000000,map,107918.872882,0.0
1970/01/01/01:00:04.933000,211,4,932000000,map,107938.274961,0.0
1970/01/01/01:00:04.954000,212,4,953000000,map,107892.960027,0.0
1970/01/01/01:00:04.975000,213,4,974000000,map,107811.780774,0.0
1970/01/01/01:00:04.996000,214,4,995000000,map,107980.482229,0.0
1970/01/01/01:00:05.017000,215,5,17000000,map,107877.956324,0.0
1970/01/01/01:00:05.038000,216,5,37000000,map,107867.193868,0.0
1970/01/01/01:00:05.059000,217,5,58000000,map,107929.956726,0.0
1970/01/01/01:00:05.080000,218,5,79000000,map,107971.730822,0.0
1970/01/01/01:00:05.101000,219,5,100000000,map,107898.584726,0.0
1970/01/01/01:00:05.122000,220,5,121000000,map,107982.669619,0.0
1970/01/01/01:00:05.143000,221,5,142000000,map,108139.752738,0.0
1970/01/01/01:00:05.165000,222,5,163000000,map,108047.365091,0.0
1970/01/01/01:00:05.185000,223,5,184000000,map,107882.78497,0.0
1970/01/01/01:00:05.205000,224,5,205000000,map,107913.518127,0.0
1970/01/01/01:00:05.227000,225,5,226000000,map,107921.179779,0.0
1970/01/01/01:00:05.248000,226,5,247000000,map,107898.445405,0.0
1970/01/01/01:00:05.269000,227,5,268000000,map,107678.745819,0.0
1970/01/01/01:00:05.290000,228,5,289000000,map,107865.916542,0.0
1970/01/01/01:00:05.311000,229,5,310000000,map,107905.148372,0.0
1970/01/01/01:00:05.332000,230,5,331000000,map,107885.780159,0.0
1970/01/01/01:00:05.353000,231,5,352000000,map,107884.197283,0.0
1970/01/01/01:00:05.374000,232,5,373000000,map,107864.680049,0.0
1970/01/01/01:00:05.395000,233,5,394000000,map,107962.685706,0.0
1970/01/01/01:00:05.416000,234,5,415000000,map,107876.291531,0.0
1970/01/01/01:00:05.437000,235,5,436000000,map,107765.899292,0.0
1970/01/01/01:00:05.458000,236,5,457000000,map,107923.469594,0.0
1970/01/01/01:00:05.479000,237,5,478000000,map,107811.604371,0.0
1970/01/01/01:00:05.499000,238,5,499000000,map,107935.401391,0.0
1970/01/01/01:00:05.521000,239,5,520000000,map,107812.072287,0.0
1970/01/01/01:00:05.542000,240,5,541000000,map,107841.075039,0.0
1970/01/01/01:00:05.563000,241,5,562000000,map,107989.099057,0.0
1970/01/01/01:00:05.584000,242,5,583000000,map,107828.15553,0.0
1970/01/01/01:00:05.605000,243,5,604000000,map,107872.919243,0.0
1970/01/01/01:00:05.625000,244,5,625000000,map,107813.513816,0.0
1970/01/01/01:00:05.647000,245,5,646000000,map,108034.041417,0.0
1970/01/01/01:00:05.668000,246,5,667000000,map,107842.959514,0.0
1970/01/01/01:00:05.691000,247,5,688000000,map,107748.108992,0.0
1970/01/01/01:00:05.710000,248,5,709000000,map,107919.102439,0.0
1970/01/01/01:00:05.732000,249,5,730000000,map,107862.978441,0.0
1970/01/01/01:00:05.752000,250,5,751000000,map,108002.425875,0.0
1970/01/01/01:00:05.773000,251,5,772000000,map,107805.592373,0.0
1970/01/01/01:00:05.794000,252,5,793000000,map,107914.741483,0.0
1970/01/01/01:00:05.815000,253,5,814000000,map,107725.963927,0.0
1970/01/01/01:00:05.836000,254,5,835000000,map,107729.292395,0.0
1970/01/01/01:00:05.857000,255,5,856000000,map,107870.486002,0.0
1970/01/01/01:00:05.878000,256,5,877000000,map,107929.673382,0.0
1970/01/01/01:00:05.899000,257,5,898000000,map,107831.100174,0.0
1970/01/01/01:00:05.920000,258,5,919000000,map,107726.622196,0.0
1970/01/01/01:00:05.941000,259,5,940000000,map,107625.409141,0.0
1970/01/01/01:00:05.962000,260,5,961000000,map,107899.158356,0.0
1970/01/01/01:00:05.983000,261,5,982000000,map,107885.795681,0.0
1970/01/01/01:00:06.004000,262,6,3000000,map,107752.28283,0.0
1970/01/01/01:00:06.025000,263,6,24000000,map,107848.412912,0.0
1970/01/01/01:00:06.046000,264,6,45000000,map,107957.395037,0.0
1970/01/01/01:00:06.067000,265,6,66000000,map,107692.067046,0.0
1970/01/01/01:00:06.088000,266,6,87000000,map,107731.200465,0.0
1970/01/01/01:00:06.109000,267,6,108000000,map,107774.571618,0.0
1970/01/01/01:00:06.130000,268,6,129000000,map,107767.66089,0.0
1970/01/01/01:00:06.151000,269,6,150000000,map,107799.065055,0.0
1970/01/01/01:00:06.172000,270,6,171000000,map,107722.68015,0.0
1970/01/01/01:00:06.193000,271,6,192000000,map,107804.70753,0.0
1970/01/01/01:00:06.214000,272,6,213000000,map,107917.610748,0.0
1970/01/01/01:00:06.235000,273,6,234000000,map,107738.530039,0.0
1970/01/01/01:00:06.256000,274,6,255000000,map,107850.546342,0.0
1970/01/01/01:00:06.277000,275,6,276000000,map,107913.075535,0.0
1970/01/01/01:00:06.298000,276,6,297000000,map,107716.896095,0.0
1970/01/01/01:00:06.319000,277,6,318000000,map,107831.928393,0.0
1970/01/01/01:00:06.342000,278,6,339000000,map,107681.955309,0.0
1970/01/01/01:00:06.361000,279,6,360000000,map,107887.140748,0.0
1970/01/01/01:00:06.382000,280,6,381000000,map,107799.490897,0.0
1970/01/01/01:00:06.403000,281,6,402000000,map,107666.953683,0.0
1970/01/01/01:00:06.424000,282,6,423000000,map,107851.586839,0.0
1970/01/01/01:00:06.445000,283,6,444000000,map,107820.154381,0.0
1970/01/01/01:00:06.466000,284,6,465000000,map,107733.451851,0.0
1970/01/01/01:00:06.487000,285,6,486000000,map,107817.98606,0.0
1970/01/01/01:00:06.508000,286,6,507000000,map,107876.451457,0.0
1970/01/01/01:00:06.529000,287,6,528000000,map,107785.003489,0.0
1970/01/01/01:00:06.550000,288,6,549000000,map,107761.540833,0.0
1970/01/01/01:00:06.571000,289,6,570000000,map,107795.620265,0.0
1970/01/01/01:00:06.592000,290,6,591000000,map,107669.424426,0.0
1970/01/01/01:00:06.612000,291,6,612000000,map,107720.386867,0.0
1970/01/01/01:00:06.634000,292,6,633000000,map,107853.071883,0.0
1970/01/01/01:00:06.655000,293,6,654000000,map,107714.842847,0.0
1970/01/01/01:00:06.676000,294,6,675000000,map,107774.131818,0.0
1970/01/01/01:00:06.697000,295,6,696000000,map,107679.960565,0.0
1970/01/01/01:00:06.718000,296,6,717000000,map,107758.35488,0.0
1970/01/01/01:00:06.739000,297,6,738000000,map,107696.447392,0.0
1970/01/01/01:00:06.760000,298,6,759000000,map,107852.929203,0.0
1970/01/01/01:00:06.781000,299,6,780000000,map,107628.687226,0.0
1970/01/01/01:00:06.802000,300,6,801000000,map,107685.633195,0.0
1970/01/01/01:00:06.823000,301,6,822000000,map,107677.435108,0.0
1970/01/01/01:00:06.844000,302,6,843000000,map,107550.097197,0.0
1970/01/01/01:00:06.865000,303,6,864000000,map,107816.655493,0.0
1970/01/01/01:00:06.886000,304,6,885000000,map,107631.674345,0.0
1970/01/01/01:00:06.907000,305,6,906000000,map,107731.107835,0.0
1970/01/01/01:00:06.928000,306,6,927000000,map,107826.225451,0.0
1970/01/01/01:00:06.949000,307,6,948000000,map,107633.505861,0.0
1970/01/01/01:00:06.969000,308,6,969000000,map,107660.355085,0.0
1970/01/01/01:00:06.991000,309,6,990000000,map,107520.62151,0.0
1970/01/01/01:00:07.012000,310,7,11000000,map,107684.388121,0.0
1970/01/01/01:00:07.033000,311,7,32000000,map,107688.618249,0.0
1970/01/01/01:00:07.054000,312,7,53000000,map,107732.171539,0.0
1970/01/01/01:00:07.075000,313,7,74000000,map,107736.432651,0.0
1970/01/01/01:00:07.096000,314,7,95000000,map,107492.0523,0.0
1970/01/01/01:00:07.117000,315,7,116000000,map,107663.585529,0.0
1970/01/01/01:00:07.137000,316,7,137000000,map,107839.985959,0.0
1970/01/01/01:00:07.159000,317,7,158000000,map,107526.414793,0.0
1970/01/01/01:00:07.180000,318,7,179000000,map,107624.526752,0.0
1970/01/01/01:00:07.201000,319,7,200000000,map,107815.454421,0.0
1970/01/01/01:00:07.222000,320,7,220000000,map,107704.084256,0.0
1970/01/01/01:00:07.243000,321,7,242000000,map,107652.76893,0.0
1970/01/01/01:00:07.264000,322,7,263000000,map,107558.512333,0.0
1970/01/01/01:00:07.285000,323,7,284000000,map,107623.842245,0.0
1970/01/01/01:00:07.306000,324,7,305000000,map,107603.561727,0.0
1970/01/01/01:00:07.327000,325,7,326000000,map,107512.431484,0.0
1970/01/01/01:00:07.348000,326,7,347000000,map,107629.848624,0.0
1970/01/01/01:00:07.369000,327,7,368000000,map,107583.491362,0.0
1970/01/01/01:00:07.390000,328,7,389000000,map,107725.134767,0.0
1970/01/01/01:00:07.411000,329,7,410000000,map,107700.351162,0.0
1970/01/01/01:00:07.432000,330,7,431000000,map,107593.762342,0.0
1970/01/01/01:00:07.453000,331,7,452000000,map,107633.339433,0.0
1970/01/01/01:00:07.474000,332,7,473000000,map,107584.308446,0.0
1970/01/01/01:00:07.495000,333,7,494000000,map,107323.648201,0.0
1970/01/01/01:00:07.516000,334,7,515000000,map,107535.717735,0.0
1970/01/01/01:00:07.537000,335,7,536000000,map,107706.398701,0.0
1970/01/01/01:00:07.558000,336,7,557000000,map,107578.233922,0.0
1970/01/01/01:00:07.579000,337,7,578000000,map,107612.036514,0.0
1970/01/01/01:00:07.600000,338,7,599000000,map,107554.880426,0.0
1970/01/01/01:00:07.621000,339,7,620000000,map,107584.234605,0.0
1970/01/01/01:00:07.642000,340,7,641000000,map,107554.147591,0.0
1970/01/01/01:00:07.663000,341,7,662000000,map,107601.958693,0.0
1970/01/01/01:00:07.684000,342,7,683000000,map,107629.442922,0.0
1970/01/01/01:00:07.705000,343,7,704000000,map,107481.061285,0.0
1970/01/01/01:00:07.726000,344,7,725000000,map,107563.796508,0.0
1970/01/01/01:00:07.747000,345,7,746000000,map,107547.857762,0.0
1970/01/01/01:00:07.768000,346,7,767000000,map,107595.32727,0.0
1970/01/01/01:00:07.789000,347,7,788000000,map,107731.584799,0.0
1970/01/01/01:00:07.810000,348,7,809000000,map,107622.16346,0.0
1970/01/01/01:00:07.831000,349,7,830000000,map,107608.028621,0.0
1970/01/01/01:00:07.852000,350,7,851000000,map,107366.054895,0.0
1970/01/01/01:00:07.873000,351,7,872000000,map,107668.40376,0.0
1970/01/01/01:00:07.894000,352,7,893000000,map,107472.437272,0.0
1970/01/01/01:00:07.915000,353,7,914000000,map,107893.444135,0.0
1970/01/01/01:00:07.936000,354,7,935000000,map,107611.62734,0.0
1970/01/01/01:00:07.957000,355,7,956000000,map,107582.181309,0.0
1970/01/01/01:00:07.978000,356,7,977000000,map,107536.691588,0.0
1970/01/01/01:00:08.000000,357,7,998000000,map,107486.524022,0.0
1970/01/01/01:00:08.019000,358,8,19000000,map,107505.203333,0.0
1970/01/01/01:00:08.041000,359,8,40000000,map,107684.300903,0.0
1970/01/01/01:00:08.062000,360,8,61000000,map,107402.710151,0.0
1970/01/01/01:00:08.083000,361,8,82000000,map,107483.34555,0.0
1970/01/01/01:00:08.104000,362,8,103000000,map,107563.613813,0.0
1970/01/01/01:00:08.125000,363,8,124000000,map,107546.687766,0.0
1970/01/01/01:00:08.146000,364,8,145000000,map,107484.541986,0.0
1970/01/01/01:00:08.167000,365,8,166000000,map,107332.952435,0.0
1970/01/01/01:00:08.188000,366,8,187000000,map,107647.940668,0.0
1970/01/01/01:00:08.209000,367,8,208000000,map,107507.326285,0.0
1970/01/01/01:00:08.230000,368,8,229000000,map,107402.645435,0.0
1970/01/01/01:00:08.251000,369,8,250000000,map,107470.830587,0.0
1970/01/01/01:00:08.272000,370,8,271000000,map,107580.091938,0.0
1970/01/01/01:00:08.293000,371,8,292000000,map,107608.007227,0.0
1970/01/01/01:00:08.314000,372,8,313000000,map,107594.594337,0.0
1970/01/01/01:00:08.335000,373,8,334000000,map,107538.148582,0.0
1970/01/01/01:00:08.356000,374,8,355000000,map,107495.161166,0.0
1970/01/01/01:00:08.377000,375,8,376000000,map,107613.556301,0.0
1970/01/01/01:00:08.398000,376,8,397000000,map,107493.052456,0.0
1970/01/01/01:00:08.419000,377,8,418000000,map,107469.802052,0.0
1970/01/01/01:00:08.440000,378,8,439000000,map,107575.434407,0.0
1970/01/01/01:00:08.461000,379,8,460000000,map,107551.952545,0.0
1970/01/01/01:00:08.482000,380,8,481000000,map,107515.539633,0.0
1970/01/01/01:00:08.503000,381,8,502000000,map,107578.001561,0.0
1970/01/01/01:00:08.524000,382,8,523000000,map,107514.371958,0.0
1970/01/01/01:00:08.545000,383,8,544000000,map,107247.38992,0.0
1970/01/01/01:00:08.566000,384,8,565000000,map,107594.632434,0.0
1970/01/01/01:00:08.587000,385,8,586000000,map,107618.246146,0.0
1970/01/01/01:00:08.607000,386,8,607000000,map,107432.384776,0.0
1970/01/01/01:00:08.629000,387,8,628000000,map,107643.09545,0.0
1970/01/01/01:00:08.650000,388,8,649000000,map,107581.814471,0.0
1970/01/01/01:00:08.671000,389,8,670000000,map,107373.130835,0.0
1970/01/01/01:00:08.692000,390,8,691000000,map,107544.287474,0.0
1970/01/01/01:00:08.713000,391,8,712000000,map,107559.305572,0.0
