time,.data
1970/01/01/01:00:05.683000,0.0
1970/01/01/01:00:05.689000,0.0
1970/01/01/01:00:05.709000,0.0
1970/01/01/01:00:05.728000,0.0
1970/01/01/01:00:05.749000,0.0
1970/01/01/01:00:05.769000,0.0
1970/01/01/01:00:05.791000,0.0
1970/01/01/01:00:05.810000,0.0
1970/01/01/01:00:05.830000,0.0
1970/01/01/01:00:05.849000,0.0
1970/01/01/01:00:05.868000,0.0
1970/01/01/01:00:05.891000,0.0
1970/01/01/01:00:05.909000,0.0
1970/01/01/01:00:05.929000,0.0
1970/01/01/01:00:05.949000,0.0
1970/01/01/01:00:05.970000,0.0
1970/01/01/01:00:05.989000,0.0
1970/01/01/01:00:06.008000,0.0
1970/01/01/01:00:06.029000,0.0
1970/01/01/01:00:06.049000,0.0
1970/01/01/01:00:06.068000,0.0
1970/01/01/01:00:06.089000,0.0
1970/01/01/01:00:06.109000,0.0
1970/01/01/01:00:06.130000,0.0
1970/01/01/01:00:06.148000,0.0
1970/01/01/01:00:06.169000,0.0
1970/01/01/01:00:06.189000,0.0
1970/01/01/01:00:06.210000,0.0
1970/01/01/01:00:06.229000,0.0
1970/01/01/01:00:06.250000,0.0
1970/01/01/01:00:06.269000,0.0
1970/01/01/01:00:06.289000,0.0
1970/01/01/01:00:06.309000,0.0
1970/01/01/01:00:06.329000,0.0
1970/01/01/01:00:06.349000,0.0
1970/01/01/01:00:06.368000,0.0
1970/01/01/01:00:06.389000,0.0
1970/01/01/01:00:06.408000,0.0
1970/01/01/01:00:06.429000,0.0
1970/01/01/01:00:06.448000,0.0
1970/01/01/01:00:06.469000,0.0
1970/01/01/01:00:06.488000,0.0
1970/01/01/01:00:06.508000,0.0
1970/01/01/01:00:06.531000,0.0
1970/01/01/01:00:06.552000,0.0
1970/01/01/01:00:06.571000,0.0
1970/01/01/01:00:06.590000,0.0
1970/01/01/01:00:06.610000,0.0
1970/01/01/01:00:06.631000,0.0
1970/01/01/01:00:06.649000,0.0
1970/01/01/01:00:06.669000,0.0
1970/01/01/01:00:06.689000,0.0
1970/01/01/01:00:06.709000,0.0
1970/01/01/01:00:06.730000,0.0
1970/01/01/01:00:06.749000,0.0
1970/01/01/01:00:06.769000,0.0
1970/01/01/01:00:06.789000,0.0
1970/01/01/01:00:06.809000,0.0
1970/01/01/01:00:06.829000,0.0
1970/01/01/01:00:06.850000,0.0
1970/01/01/01:00:06.868000,0.0
1970/01/01/01:00:06.890000,0.0
1970/01/01/01:00:06.911000,0.0
1970/01/01/01:00:06.930000,0.0
1970/01/01/01:00:06.949000,0.0
1970/01/01/01:00:06.969000,0.0
1970/01/01/01:00:06.990000,0.0
1970/01/01/01:00:07.009000,0.0
1970/01/01/01:00:07.029000,0.0
1970/01/01/01:00:07.053000,0.0
1970/01/01/01:00:07.069000,0.0
1970/01/01/01:00:07.089000,0.0
1970/01/01/01:00:07.109000,0.0
1970/01/01/01:00:07.130000,0.0
1970/01/01/01:00:07.149000,0.0
1970/01/01/01:00:07.174000,0.0
1970/01/01/01:00:07.189000,0.0
1970/01/01/01:00:07.208000,0.0
1970/01/01/01:00:07.229000,0.0
1970/01/01/01:00:07.250000,0.0
1970/01/01/01:00:07.270000,0.0
1970/01/01/01:00:07.289000,0.0
1970/01/01/01:00:07.310000,0.0
1970/01/01/01:00:07.329000,0.0
1970/01/01/01:00:07.350000,0.0
1970/01/01/01:00:07.369000,0.0
1970/01/01/01:00:07.389000,0.0
1970/01/01/01:00:07.409000,0.0
1970/01/01/01:00:07.429000,0.0
1970/01/01/01:00:07.450000,0.0
1970/01/01/01:00:07.469000,0.0
1970/01/01/01:00:07.489000,0.0
1970/01/01/01:00:07.508000,0.0
1970/01/01/01:00:07.529000,0.0
1970/01/01/01:00:07.549000,0.0
1970/01/01/01:00:07.569000,0.0
1970/01/01/01:00:07.590000,0.0
1970/01/01/01:00:07.609000,0.0
1970/01/01/01:00:07.629000,0.0
1970/01/01/01:00:07.650000,0.0
1970/01/01/01:00:07.669000,0.0
1970/01/01/01:00:07.689000,0.0
1970/01/01/01:00:07.709000,0.0
1970/01/01/01:00:07.731000,0.0
1970/01/01/01:00:07.748000,0.0
1970/01/01/01:00:07.770000,0.0
1970/01/01/01:00:07.789000,0.0
1970/01/01/01:00:07.810000,0.0
1970/01/01/01:00:07.828000,0.0
1970/01/01/01:00:07.851000,0.0
1970/01/01/01:00:07.869000,0.0
1970/01/01/01:00:07.889000,0.0
1970/01/01/01:00:07.909000,0.0
1970/01/01/01:00:07.929000,0.0
1970/01/01/01:00:07.950000,0.0
1970/01/01/01:00:07.969000,0.0
1970/01/01/01:00:07.989000,0.0
1970/01/01/01:00:08.009000,0.0
1970/01/01/01:00:08.029000,0.0
1970/01/01/01:00:08.049000,0.0
1970/01/01/01:00:08.069000,0.0
1970/01/01/01:00:08.091000,0.0
1970/01/01/01:00:08.109000,0.0
1970/01/01/01:00:08.129000,0.0
1970/01/01/01:00:08.149000,0.0
1970/01/01/01:00:08.169000,0.0
1970/01/01/01:00:08.189000,0.0
1970/01/01/01:00:08.209000,0.0
1970/01/01/01:00:08.243000,0.0
1970/01/01/01:00:08.249000,0.0
1970/01/01/01:00:08.269000,0.0
1970/01/01/01:00:08.289000,0.0
1970/01/01/01:00:08.309000,0.0
1970/01/01/01:00:08.330000,0.0
1970/01/01/01:00:08.349000,0.0
1970/01/01/01:00:08.369000,0.0
1970/01/01/01:00:08.389000,0.0
1970/01/01/01:00:08.409000,0.0
1970/01/01/01:00:08.428000,0.0
1970/01/01/01:00:08.449000,0.0
1970/01/01/01:00:08.468000,0.0
1970/01/01/01:00:08.489000,0.0
1970/01/01/01:00:08.509000,0.0
1970/01/01/01:00:08.529000,0.0
1970/01/01/01:00:08.549000,0.0
1970/01/01/01:00:08.569000,0.0
1970/01/01/01:00:08.589000,0.0
1970/01/01/01:00:08.617000,0.0
1970/01/01/01:00:08.629000,0.0
1970/01/01/01:00:08.648000,0.0
1970/01/01/01:00:08.669000,0.0
1970/01/01/01:00:08.689000,0.0
1970/01/01/01:00:08.709000,0.0
1970/01/01/01:00:08.729000,0.0
1970/01/01/01:00:08.749000,0.0
1970/01/01/01:00:08.768000,0.0
1970/01/01/01:00:08.789000,0.0
1970/01/01/01:00:08.809000,0.0
