time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
1970/01/01/01:00:10.598000,1,10,596000000,map,map,0.8,1.675,-0.609125924053,0.000197844604999,5.76145098576e-05,-0.674720477423,-0.738073326225,"(3.499999999999969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.499999999999969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901951359278424e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,0.00145120349142,0.00316212311591,0.00162416470093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.617000,2,10,616000000,map,map,0.8,1.675,-0.609125924053,0.000267900752323,4.644791588e-05,-0.674744334094,-0.738051492589,"(3.5099999999999687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5099999999999687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010099019513592784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0,0.0,0.0,-0.00276012412011,-0.00149932939783,0.00587620121457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.637000,3,10,636000000,map,map,0.8,1.675,-0.602666779942,0.000253509126441,8.42675301674e-05,-0.67491865346,-0.737892093208,"(3.5199999999999685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5199999999999685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.95049264647074e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.032,0.04,-0.181876540089,0.00798479357753,-0.00504806104561,0.0256132924246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.657000,4,10,656000000,map,map,0.8,1.675,-0.606281040894,0.000255687221242,0.000123446318581,-0.675379932277,-0.737470010959,"(3.5299999999999683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5299999999999683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901956025590446e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0608,0.076,-0.316612531974,-0.00061365397222,-0.0058252676158,0.0961530068705,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.676000,5,10,676000000,map,map,0.8,1.675,-0.612914997954,0.000357276890063,0.0001075676992,-0.676633727264,-0.736319644339,"(3.539999999999968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.539999999999968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901951359726997e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0866944,0.1084,-0.4243625424,-0.00288314244197,-0.00842146035024,0.159240690768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.696000,6,10,696000000,map,map,0.8,1.675,-0.593028543177,0.000344480135502,1.89187180742e-05,-0.677630176227,-0.735402852919,"(3.549999999999968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.549999999999968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.90195135927845e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.10995072,0.13756,-0.5,-0.00450283752621,0.00965774827203,0.174289428275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.717000,7,10,716000000,map,map,0.8,1.675,-0.624032433443,0.000371254013626,1.49967459672e-05,-0.678858053535,-0.734269468845,"(3.5599999999999676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5599999999999676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901951359278314e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.13081205248,0.163804,-0.5,0.00684325818371,0.000320825049135,0.169674522328,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.737000,8,10,736000000,map,map,0.187679004524,2.05549991829,-0.602929156968,0.000362729226998,4.95375803367e-05,-0.680294963408,-0.732938347563,"(0.6034979035081585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029861427705643453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901347252168363e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.149499291136,0.1874236,-0.5,0.00515993307657,-0.000190601652804,0.16991761383,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.757000,9,10,756000000,map,map,0.187679071846,2.0555066455,-0.597595535695,0.000375204951402,5.79234346526e-05,-0.681154687994,-0.732139398732,"(0.6134979035065653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03986141179730618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901951301202316e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.141720316465,0.20868124,-0.5,-0.000562798678597,-0.00160957601386,0.1516677774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1970/01/01/01:00:10.777000,10,10,777000000,map,map,0.187679072201,2.05550668093,-0.594730210403,0.000453421229272,5.65055060088e-05,-0.682192137939,-0.731172839786,"(0.6234979035065652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04986141179577683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.901951359272855e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.134243608825,0.2287697098,-0.480992380959,-0.00744739659162,-0.0040851867088,0.145507026237,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
