time,.data
1970/01/01/01:00:05.857000,0.0
1970/01/01/01:00:05.872000,0.0
1970/01/01/01:00:05.892000,0.0
1970/01/01/01:00:05.910000,0.0
1970/01/01/01:00:05.931000,0.0
1970/01/01/01:00:05.951000,0.0
1970/01/01/01:00:05.971000,0.0
1970/01/01/01:00:05.992000,0.0
1970/01/01/01:00:06.012000,0.0
1970/01/01/01:00:06.031000,0.0
1970/01/01/01:00:06.051000,0.0
1970/01/01/01:00:06.071000,0.0
1970/01/01/01:00:06.092000,0.0
1970/01/01/01:00:06.111000,0.0
1970/01/01/01:00:06.131000,0.0
1970/01/01/01:00:06.151000,0.0
1970/01/01/01:00:06.171000,0.0
1970/01/01/01:00:06.190000,0.0
1970/01/01/01:00:06.211000,0.0
1970/01/01/01:00:06.230000,0.0
1970/01/01/01:00:06.251000,0.0
1970/01/01/01:00:06.270000,0.0
1970/01/01/01:00:06.291000,0.0
1970/01/01/01:00:06.311000,0.0
1970/01/01/01:00:06.331000,0.0
1970/01/01/01:00:06.350000,0.0
1970/01/01/01:00:06.371000,0.0
1970/01/01/01:00:06.390000,0.0
1970/01/01/01:00:06.410000,0.0
1970/01/01/01:00:06.431000,0.0
1970/01/01/01:00:06.451000,0.0
1970/01/01/01:00:06.470000,0.0
1970/01/01/01:00:06.490000,0.0
1970/01/01/01:00:06.511000,0.0
1970/01/01/01:00:06.532000,0.0
1970/01/01/01:00:06.552000,0.0
1970/01/01/01:00:06.572000,0.0
1970/01/01/01:00:06.592000,0.0
1970/01/01/01:00:06.611000,0.0
1970/01/01/01:00:06.627000,0.0
1970/01/01/01:00:06.653000,0.0
1970/01/01/01:00:06.672000,0.0
1970/01/01/01:00:06.691000,0.0
1970/01/01/01:00:06.711000,0.0
1970/01/01/01:00:06.730000,0.0
1970/01/01/01:00:06.750000,0.0
1970/01/01/01:00:06.771000,0.0
1970/01/01/01:00:06.791000,0.0
1970/01/01/01:00:06.810000,0.0
1970/01/01/01:00:06.831000,0.0
1970/01/01/01:00:06.851000,0.0
1970/01/01/01:00:06.870000,0.0
1970/01/01/01:00:06.891000,0.0
1970/01/01/01:00:06.912000,0.0
1970/01/01/01:00:06.931000,0.0
1970/01/01/01:00:06.951000,0.0
1970/01/01/01:00:06.971000,0.0
1970/01/01/01:00:06.991000,0.0
1970/01/01/01:00:07.011000,0.0
1970/01/01/01:00:07.031000,0.0
1970/01/01/01:00:07.050000,0.0
1970/01/01/01:00:07.071000,0.0
1970/01/01/01:00:07.091000,0.0
1970/01/01/01:00:07.111000,0.0
1970/01/01/01:00:07.131000,0.0
1970/01/01/01:00:07.151000,0.0
1970/01/01/01:00:07.171000,0.0
1970/01/01/01:00:07.190000,0.0
1970/01/01/01:00:07.210000,0.0
1970/01/01/01:00:07.231000,0.0
1970/01/01/01:00:07.251000,0.0
1970/01/01/01:00:07.277000,0.0
