time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:01.995000,1,1,995000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:01.997000,2,1,996000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.002000,3,2,2000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.021000,4,2,21000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.041000,5,2,41000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.063000,6,2,62000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.082000,7,2,81000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.102000,8,2,102000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.121000,9,2,121000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.141000,10,2,141000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.161000,11,2,161000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.182000,12,2,181000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.201000,13,2,201000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.222000,14,2,221000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.242000,15,2,241000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.262000,16,2,261000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.281000,17,2,281000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.302000,18,2,301000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.322000,19,2,322000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.343000,20,2,341000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.361000,21,2,361000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.381000,22,2,381000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.401000,23,2,401000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.426000,24,2,425000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.442000,25,2,441000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.462000,26,2,461000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.482000,27,2,481000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.501000,28,2,501000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.521000,29,2,521000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.542000,30,2,541000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.561000,31,2,561000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.581000,32,2,581000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.601000,33,2,601000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.621000,34,2,621000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.641000,35,2,641000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.661000,36,2,661000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.682000,37,2,681000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.701000,38,2,701000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.721000,39,2,721000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.741000,40,2,741000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.762000,41,2,761000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.781000,42,2,781000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.802000,43,2,801000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.822000,44,2,821000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.842000,45,2,841000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.861000,46,2,861000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.882000,47,2,881000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.902000,48,2,901000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.922000,49,2,921000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.941000,50,2,941000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.962000,51,2,961000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:02.982000,52,2,981000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.002000,53,3,1000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.022000,54,3,21000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.042000,55,3,41000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.062000,56,3,61000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.081000,57,3,81000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.103000,58,3,102000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.123000,59,3,122000000,,0.699999988079,0.0,0.0
1970/01/01/01:00:03.141000,60,3,141000000,,0.699999988079,0.0,0.0
