time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:00.098000,1,0,98000000,,-0.549057543278,0.0471229590476,-9.30182213779e-05
1970/01/01/01:00:00.120000,2,0,119000000,,-0.548115074635,0.0471201688051,-0.000186032761121
1970/01/01/01:00:00.138000,3,0,138000000,,-0.547172725201,0.0471155196428,-0.000279039959423
1970/01/01/01:00:00.159000,4,0,159000000,,-0.546230494976,0.0471090078354,-0.000372036156477
1970/01/01/01:00:00.179000,5,0,179000000,,-0.545241296291,0.0471001714468,-0.000469666265417
1970/01/01/01:00:00.201000,6,0,198000000,,-0.544346451759,0.0470904074609,-0.0005579807912
1970/01/01/01:00:00.219000,7,0,219000000,,-0.543357729912,0.0470776632428,-0.000655568321235
1970/01/01/01:00:00.239000,8,0,239000000,,-0.542463362217,0.047064371407,-0.000743837328628
1970/01/01/01:00:00.259000,9,0,258000000,,-0.541522204876,0.0470485650003,-0.000836723367684
1970/01/01/01:00:00.278000,10,0,278000000,,-0.540581405163,0.047030903399,-0.000929576402996
1970/01/01/01:00:00.299000,11,0,299000000,,-0.539641022682,0.0470113828778,-0.00102239265107
1970/01/01/01:00:00.321000,12,0,319000000,,-0.538653969765,0.046988889575,-0.00111980631482
1970/01/01/01:00:00.338000,13,0,338000000,,-0.537761390209,0.0469667762518,-0.00120790058281
1970/01/01/01:00:00.359000,14,0,358000000,,-0.536822319031,0.0469416901469,-0.00130058487412
1970/01/01/01:00:00.380000,15,0,379000000,,-0.535883724689,0.0469147525728,-0.00139321770985
1970/01/01/01:00:00.399000,16,0,398000000,,-0.534945726395,0.0468859635293,-0.00148579559755
1970/01/01/01:00:00.419000,17,0,418000000,,-0.534008324146,0.0468553192914,-0.00157831492834
1970/01/01/01:00:00.438000,18,0,438000000,,-0.533071517944,0.0468228310347,-0.00167077186052
1970/01/01/01:00:00.459000,19,0,459000000,,-0.532135426998,0.0467884913087,-0.00176316278521
1970/01/01/01:00:00.478000,20,0,478000000,,-0.531199991703,0.0467523038387,-0.00185548409354
1970/01/01/01:00:00.515000,21,0,514000000,,-0.529518187046,0.0466825179756,-0.00202147546224
1970/01/01/01:00:00.519000,22,0,519000000,,-0.529284775257,0.0466723516583,-0.00204450986348
1970/01/01/01:00:00.538000,23,0,538000000,,-0.528398394585,0.0466326773167,-0.00213199411519
1970/01/01/01:00:00.558000,24,0,558000000,,-0.52746617794,0.0465891174972,-0.00222400063649
1970/01/01/01:00:00.579000,25,0,578000000,,-0.526534855366,0.0465437173843,-0.00231591938064
1970/01/01/01:00:00.599000,26,0,598000000,,-0.525604426861,0.0464964807034,-0.00240774662234
1970/01/01/01:00:00.618000,27,0,618000000,,-0.524675011635,0.0464474074543,-0.00249947886914
1970/01/01/01:00:00.639000,28,0,638000000,,-0.523746550083,0.0463965013623,-0.00259111262858
1970/01/01/01:00:00.659000,29,0,658000000,,-0.522819161415,0.0463437624276,-0.0026826437097
1970/01/01/01:00:00.678000,30,0,678000000,,-0.521892786026,0.0462891943753,-0.00277406908572
1970/01/01/01:00:00.698000,31,0,698000000,,-0.52096760273,0.0462328009307,-0.00286538503133
1970/01/01/01:00:00.718000,32,0,718000000,,-0.520043492317,0.046174582094,-0.00295658782125
1970/01/01/01:00:00.739000,33,0,739000000,,-0.519074499607,0.0461114905775,-0.00305222487077
1970/01/01/01:00:00.759000,34,0,758000000,,-0.518198907375,0.0460526756942,-0.0031386394985
1970/01/01/01:00:00.779000,35,0,779000000,,-0.51723253727,0.0459857620299,-0.00323401996866
1970/01/01/01:00:00.798000,36,0,798000000,,-0.516359388828,0.0459234975278,-0.00332019547932
1970/01/01/01:00:00.819000,37,0,818000000,,-0.515441596508,0.0458561852574,-0.00341077870689
1970/01/01/01:00:00.838000,38,0,838000000,,-0.514525175095,0.0457870662212,-0.00350122735836
1970/01/01/01:00:00.859000,39,0,859000000,,-0.513610124588,0.0457161404192,-0.00359153770842
1970/01/01/01:00:00.879000,40,0,878000000,,-0.512696504593,0.0456434078515,-0.00368170626462
1970/01/01/01:00:00.899000,41,0,898000000,,-0.511784374714,0.0455688722432,-0.00377172930166
1970/01/01/01:00:00.918000,42,0,918000000,,-0.510873794556,0.0454925373197,-0.00386160379276
1970/01/01/01:00:00.939000,43,0,938000000,,-0.509964704514,0.0454144068062,-0.00395132554695
1970/01/01/01:00:00.959000,44,0,958000000,,-0.509057223797,0.0453344844282,-0.00404089130461
1970/01/01/01:00:00.979000,45,0,979000000,,-0.508151352406,0.0452527739108,-0.00413029780611
1970/01/01/01:00:00.999000,46,0,999000000,,-0.507201969624,0.0451650545001,-0.00422399910167
1970/01/01/01:00:01.019000,47,1,19000000,,-0.506344556808,0.0450839921832,-0.00430861767381
1970/01/01/01:00:01.039000,48,1,38000000,,-0.505443751812,0.0449969321489,-0.00439752452075
1970/01/01/01:00:01.059000,49,1,59000000,,-0.504544734955,0.0449080951512,-0.00448625721037
1970/01/01/01:00:01.079000,50,1,79000000,,-0.50360262394,0.0448129065335,-0.00457923626527
