time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:00.387000,1,0,386000000,,2.0,0.0,0.0
1970/01/01/01:00:00.407000,2,0,406000000,,2.0,0.0,0.0
1970/01/01/01:00:00.426000,3,0,426000000,,2.0,0.0,0.0
1970/01/01/01:00:00.446000,4,0,446000000,,2.0,0.0,0.0
1970/01/01/01:00:00.467000,5,0,467000000,,2.0,0.0,0.0
1970/01/01/01:00:00.486000,6,0,486000000,,2.0,0.0,0.0
1970/01/01/01:00:00.506000,7,0,506000000,,2.0,0.0,0.0
1970/01/01/01:00:00.526000,8,0,526000000,,2.0,0.0,0.0
1970/01/01/01:00:00.547000,9,0,547000000,,2.0,0.0,0.0
1970/01/01/01:00:00.567000,10,0,567000000,,2.0,0.0,0.0
1970/01/01/01:00:00.587000,11,0,586000000,,2.0,0.0,0.0
1970/01/01/01:00:00.606000,12,0,606000000,,2.0,0.0,0.0
1970/01/01/01:00:00.626000,13,0,626000000,,2.0,0.0,0.0
1970/01/01/01:00:00.647000,14,0,646000000,,2.0,0.0,0.0
1970/01/01/01:00:00.666000,15,0,666000000,,2.0,0.0,0.0
1970/01/01/01:00:00.686000,16,0,686000000,,2.0,0.0,0.0
1970/01/01/01:00:00.706000,17,0,706000000,,2.0,0.0,0.0
1970/01/01/01:00:00.727000,18,0,726000000,,2.0,0.0,0.0
1970/01/01/01:00:00.746000,19,0,746000000,,2.0,0.0,0.0
1970/01/01/01:00:00.767000,20,0,766000000,,2.0,0.0,0.0
1970/01/01/01:00:00.786000,21,0,786000000,,2.0,0.0,0.0
1970/01/01/01:00:00.806000,22,0,806000000,,2.0,0.0,0.0
1970/01/01/01:00:00.826000,23,0,826000000,,2.0,0.0,0.0
1970/01/01/01:00:00.847000,24,0,846000000,,2.0,0.0,0.0
1970/01/01/01:00:00.866000,25,0,866000000,,2.0,0.0,0.0
1970/01/01/01:00:00.887000,26,0,887000000,,2.0,0.0,0.0
1970/01/01/01:00:00.907000,27,0,906000000,,2.0,0.0,0.0
1970/01/01/01:00:00.926000,28,0,926000000,,2.0,0.0,0.0
1970/01/01/01:00:00.947000,29,0,947000000,,2.0,0.0,0.0
1970/01/01/01:00:00.967000,30,0,966000000,,2.0,0.0,0.0
1970/01/01/01:00:00.987000,31,0,986000000,,2.0,0.0,0.0
1970/01/01/01:00:01.006000,32,1,6000000,,2.0,0.0,0.0
1970/01/01/01:00:01.027000,33,1,27000000,,2.0,0.0,0.0
1970/01/01/01:00:01.046000,34,1,46000000,,2.0,0.0,0.0
1970/01/01/01:00:01.067000,35,1,66000000,,2.0,0.0,0.0
1970/01/01/01:00:01.087000,36,1,86000000,,2.0,0.0,0.0
1970/01/01/01:00:01.106000,37,1,106000000,,2.0,0.0,0.0
1970/01/01/01:00:01.126000,38,1,126000000,,2.0,0.0,0.0
1970/01/01/01:00:01.148000,39,1,147000000,,2.0,0.0,0.0
1970/01/01/01:00:01.167000,40,1,166000000,,2.0,0.0,0.0
1970/01/01/01:00:01.187000,41,1,187000000,,2.0,0.0,0.0
1970/01/01/01:00:01.207000,42,1,206000000,,2.0,0.0,0.0
1970/01/01/01:00:01.227000,43,1,226000000,,2.0,0.0,0.0
1970/01/01/01:00:01.247000,44,1,247000000,,2.0,0.0,0.0
1970/01/01/01:00:01.267000,45,1,267000000,,2.0,0.0,0.0
1970/01/01/01:00:01.287000,46,1,286000000,,2.0,0.0,0.0
