time,.data
1970/01/01/01:00:05.423000,0.0
1970/01/01/01:00:05.439000,0.0
1970/01/01/01:00:05.459000,0.0
1970/01/01/01:00:05.478000,0.0
1970/01/01/01:00:05.497000,0.0
1970/01/01/01:00:05.518000,0.0
1970/01/01/01:00:05.536000,0.0
1970/01/01/01:00:05.557000,0.0
1970/01/01/01:00:05.577000,0.0
1970/01/01/01:00:05.597000,0.0
1970/01/01/01:00:05.617000,0.0
1970/01/01/01:00:05.637000,0.0
1970/01/01/01:00:05.658000,0.0
1970/01/01/01:00:05.677000,0.0
1970/01/01/01:00:05.697000,0.0
1970/01/01/01:00:05.717000,0.0
1970/01/01/01:00:05.737000,0.0
1970/01/01/01:00:05.757000,0.0
1970/01/01/01:00:05.777000,0.0
1970/01/01/01:00:05.797000,0.0
1970/01/01/01:00:05.818000,0.0
1970/01/01/01:00:05.836000,0.0
1970/01/01/01:00:05.857000,0.0
1970/01/01/01:00:05.876000,0.0
1970/01/01/01:00:05.896000,0.0
1970/01/01/01:00:05.919000,0.0
1970/01/01/01:00:05.937000,0.0
1970/01/01/01:00:05.957000,0.0
1970/01/01/01:00:05.977000,0.0
1970/01/01/01:00:05.997000,0.0
1970/01/01/01:00:06.017000,0.0
1970/01/01/01:00:06.037000,0.0
1970/01/01/01:00:06.057000,0.0
1970/01/01/01:00:06.077000,0.0
1970/01/01/01:00:06.097000,0.0
1970/01/01/01:00:06.117000,0.0
1970/01/01/01:00:06.137000,0.0
1970/01/01/01:00:06.158000,0.0
1970/01/01/01:00:06.177000,0.0
1970/01/01/01:00:06.197000,0.0
1970/01/01/01:00:06.217000,0.0
1970/01/01/01:00:06.237000,0.0
1970/01/01/01:00:06.257000,0.0
1970/01/01/01:00:06.277000,0.0
1970/01/01/01:00:06.297000,0.0
1970/01/01/01:00:06.317000,0.0
1970/01/01/01:00:06.337000,0.0
1970/01/01/01:00:06.357000,0.0
1970/01/01/01:00:06.377000,0.0
1970/01/01/01:00:06.397000,0.0
1970/01/01/01:00:06.418000,0.0
1970/01/01/01:00:06.437000,0.0
1970/01/01/01:00:06.457000,0.0
1970/01/01/01:00:06.478000,0.0
1970/01/01/01:00:06.496000,0.0
1970/01/01/01:00:06.517000,0.0
1970/01/01/01:00:06.537000,0.0
1970/01/01/01:00:06.557000,0.0
1970/01/01/01:00:06.577000,0.0
1970/01/01/01:00:06.597000,0.0
1970/01/01/01:00:06.617000,0.0
1970/01/01/01:00:06.638000,0.0
1970/01/01/01:00:06.657000,0.0
1970/01/01/01:00:06.677000,0.0
1970/01/01/01:00:06.696000,0.0
1970/01/01/01:00:06.718000,0.0
1970/01/01/01:00:06.737000,0.0
1970/01/01/01:00:06.757000,0.0
1970/01/01/01:00:06.778000,0.0
1970/01/01/01:00:06.797000,0.0
1970/01/01/01:00:06.817000,0.0
1970/01/01/01:00:06.837000,0.0
1970/01/01/01:00:06.857000,0.0
1970/01/01/01:00:06.877000,0.0
1970/01/01/01:00:06.897000,0.0
1970/01/01/01:00:06.917000,0.0
1970/01/01/01:00:06.937000,0.0
1970/01/01/01:00:06.957000,0.0
1970/01/01/01:00:06.977000,0.0
1970/01/01/01:00:06.997000,0.0
1970/01/01/01:00:07.017000,0.0
1970/01/01/01:00:07.037000,0.0
1970/01/01/01:00:07.057000,0.0
1970/01/01/01:00:07.077000,0.0
1970/01/01/01:00:07.097000,0.0
1970/01/01/01:00:07.117000,0.0
1970/01/01/01:00:07.137000,0.0
1970/01/01/01:00:07.157000,0.0
1970/01/01/01:00:07.177000,0.0
1970/01/01/01:00:07.197000,0.0
1970/01/01/01:00:07.217000,0.0
1970/01/01/01:00:07.237000,0.0
1970/01/01/01:00:07.257000,0.0
1970/01/01/01:00:07.277000,0.0
1970/01/01/01:00:07.297000,0.0
1970/01/01/01:00:07.325000,0.0
1970/01/01/01:00:07.338000,0.0
1970/01/01/01:00:07.357000,0.0
1970/01/01/01:00:07.379000,0.0
1970/01/01/01:00:07.396000,0.0
1970/01/01/01:00:07.417000,0.0
1970/01/01/01:00:07.440000,0.0
1970/01/01/01:00:07.459000,0.0
1970/01/01/01:00:07.480000,0.0
1970/01/01/01:00:07.497000,0.0
1970/01/01/01:00:07.519000,0.0
1970/01/01/01:00:07.539000,0.0
1970/01/01/01:00:07.557000,0.0
1970/01/01/01:00:07.576000,0.0
1970/01/01/01:00:07.597000,0.0
1970/01/01/01:00:07.617000,0.0
1970/01/01/01:00:07.636000,0.0
1970/01/01/01:00:07.657000,0.0
1970/01/01/01:00:07.677000,0.0
1970/01/01/01:00:07.698000,0.0
1970/01/01/01:00:07.717000,0.0
1970/01/01/01:00:07.737000,0.0
1970/01/01/01:00:07.757000,0.0
1970/01/01/01:00:07.777000,0.0
1970/01/01/01:00:07.797000,0.0
1970/01/01/01:00:07.818000,0.0
1970/01/01/01:00:07.837000,0.0
1970/01/01/01:00:07.857000,0.0
1970/01/01/01:00:07.878000,0.0
1970/01/01/01:00:07.897000,0.0
1970/01/01/01:00:07.916000,0.0
1970/01/01/01:00:07.937000,0.0
1970/01/01/01:00:07.957000,0.0
1970/01/01/01:00:07.976000,0.0
1970/01/01/01:00:07.996000,0.0
1970/01/01/01:00:08.017000,0.0
1970/01/01/01:00:08.037000,0.0
1970/01/01/01:00:08.057000,0.0
1970/01/01/01:00:08.077000,0.0
1970/01/01/01:00:08.097000,0.0
1970/01/01/01:00:08.117000,0.0
1970/01/01/01:00:08.137000,0.0
1970/01/01/01:00:08.157000,0.0
1970/01/01/01:00:08.177000,0.0
1970/01/01/01:00:08.196000,0.0
1970/01/01/01:00:08.217000,0.0
1970/01/01/01:00:08.237000,0.0
1970/01/01/01:00:08.257000,0.0
1970/01/01/01:00:08.278000,0.0
1970/01/01/01:00:08.297000,0.0
1970/01/01/01:00:08.317000,0.0
1970/01/01/01:00:08.337000,0.0
1970/01/01/01:00:08.357000,0.0
1970/01/01/01:00:08.378000,0.0
1970/01/01/01:00:08.398000,0.0
1970/01/01/01:00:08.416000,0.0
1970/01/01/01:00:08.438000,0.0
1970/01/01/01:00:08.458000,0.0
1970/01/01/01:00:08.477000,0.0
1970/01/01/01:00:08.498000,0.0
1970/01/01/01:00:08.517000,0.0
1970/01/01/01:00:08.539000,0.0
1970/01/01/01:00:08.559000,0.0
1970/01/01/01:00:08.577000,0.0
1970/01/01/01:00:08.597000,0.0
1970/01/01/01:00:08.617000,0.0
1970/01/01/01:00:08.637000,0.0
1970/01/01/01:00:08.657000,0.0
1970/01/01/01:00:08.677000,0.0
1970/01/01/01:00:08.697000,0.0
1970/01/01/01:00:08.717000,0.0
1970/01/01/01:00:08.739000,0.0
1970/01/01/01:00:08.758000,0.0
1970/01/01/01:00:08.777000,0.0
1970/01/01/01:00:08.797000,0.0
1970/01/01/01:00:08.817000,0.0
1970/01/01/01:00:08.838000,0.0
1970/01/01/01:00:08.857000,0.0
1970/01/01/01:00:08.877000,0.0
1970/01/01/01:00:08.896000,0.0
1970/01/01/01:00:08.917000,0.0
1970/01/01/01:00:08.937000,0.0
1970/01/01/01:00:08.957000,0.0
1970/01/01/01:00:08.977000,0.0
