time,.data
1970/01/01/01:00:05.260000,0.0
1970/01/01/01:00:05.276000,0.0
1970/01/01/01:00:05.295000,0.0
1970/01/01/01:00:05.316000,0.0
1970/01/01/01:00:05.335000,0.0
1970/01/01/01:00:05.358000,0.0
1970/01/01/01:00:05.376000,0.0
1970/01/01/01:00:05.396000,0.0
1970/01/01/01:00:05.416000,0.0
1970/01/01/01:00:05.435000,0.0
1970/01/01/01:00:05.456000,0.0
1970/01/01/01:00:05.475000,0.0
1970/01/01/01:00:05.496000,0.0
1970/01/01/01:00:05.516000,0.0
1970/01/01/01:00:05.536000,0.0
1970/01/01/01:00:05.556000,0.0
1970/01/01/01:00:05.576000,0.0
1970/01/01/01:00:05.596000,0.0
1970/01/01/01:00:05.615000,0.0
1970/01/01/01:00:05.636000,0.0
1970/01/01/01:00:05.656000,0.0
1970/01/01/01:00:05.676000,0.0
1970/01/01/01:00:05.696000,0.0
1970/01/01/01:00:05.716000,0.0
1970/01/01/01:00:05.736000,0.0
1970/01/01/01:00:05.766000,0.0
1970/01/01/01:00:05.776000,0.0
1970/01/01/01:00:05.795000,0.0
1970/01/01/01:00:05.816000,0.0
1970/01/01/01:00:05.833000,0.0
1970/01/01/01:00:05.857000,0.0
1970/01/01/01:00:05.876000,0.0
1970/01/01/01:00:05.895000,0.0
1970/01/01/01:00:05.915000,0.0
1970/01/01/01:00:05.936000,0.0
1970/01/01/01:00:05.956000,0.0
1970/01/01/01:00:05.976000,0.0
1970/01/01/01:00:05.995000,0.0
1970/01/01/01:00:06.015000,0.0
1970/01/01/01:00:06.036000,0.0
1970/01/01/01:00:06.055000,0.0
1970/01/01/01:00:06.076000,0.0
1970/01/01/01:00:06.096000,0.0
1970/01/01/01:00:06.116000,0.0
1970/01/01/01:00:06.135000,0.0
1970/01/01/01:00:06.157000,0.0
1970/01/01/01:00:06.176000,0.0
1970/01/01/01:00:06.195000,0.0
1970/01/01/01:00:06.218000,0.0
1970/01/01/01:00:06.235000,0.0
1970/01/01/01:00:06.256000,0.0
1970/01/01/01:00:06.276000,0.0
1970/01/01/01:00:06.296000,0.0
1970/01/01/01:00:06.315000,0.0
1970/01/01/01:00:06.335000,0.0
1970/01/01/01:00:06.355000,0.0
1970/01/01/01:00:06.375000,0.0
1970/01/01/01:00:06.396000,0.0
1970/01/01/01:00:06.415000,0.0
1970/01/01/01:00:06.435000,0.0
1970/01/01/01:00:06.456000,0.0
1970/01/01/01:00:06.476000,0.0
1970/01/01/01:00:06.496000,0.0
1970/01/01/01:00:06.516000,0.0
1970/01/01/01:00:06.536000,0.0
1970/01/01/01:00:06.556000,0.0
1970/01/01/01:00:06.576000,0.0
1970/01/01/01:00:06.595000,0.0
1970/01/01/01:00:06.615000,0.0
1970/01/01/01:00:06.635000,0.0
1970/01/01/01:00:06.656000,0.0
1970/01/01/01:00:06.676000,0.0
1970/01/01/01:00:06.695000,0.0
1970/01/01/01:00:06.715000,0.0
1970/01/01/01:00:06.735000,0.0
1970/01/01/01:00:06.756000,0.0
1970/01/01/01:00:06.776000,0.0
1970/01/01/01:00:06.796000,0.0
1970/01/01/01:00:06.815000,0.0
1970/01/01/01:00:06.836000,0.0
1970/01/01/01:00:06.856000,0.0
1970/01/01/01:00:06.875000,0.0
1970/01/01/01:00:06.896000,0.0
1970/01/01/01:00:06.915000,0.0
1970/01/01/01:00:06.936000,0.0
1970/01/01/01:00:06.956000,0.0
1970/01/01/01:00:06.976000,0.0
1970/01/01/01:00:06.996000,0.0
1970/01/01/01:00:07.016000,0.0
1970/01/01/01:00:07.035000,0.0
1970/01/01/01:00:07.056000,0.0
1970/01/01/01:00:07.075000,0.0
1970/01/01/01:00:07.096000,0.0
1970/01/01/01:00:07.116000,0.0
1970/01/01/01:00:07.135000,0.0
1970/01/01/01:00:07.156000,0.0
1970/01/01/01:00:07.176000,0.0
1970/01/01/01:00:07.196000,0.0
1970/01/01/01:00:07.215000,0.0
1970/01/01/01:00:07.236000,0.0
1970/01/01/01:00:07.255000,0.0
1970/01/01/01:00:07.276000,0.0
1970/01/01/01:00:07.296000,0.0
1970/01/01/01:00:07.315000,0.0
1970/01/01/01:00:07.335000,0.0
1970/01/01/01:00:07.355000,0.0
1970/01/01/01:00:07.376000,0.0
1970/01/01/01:00:07.396000,0.0
1970/01/01/01:00:07.416000,0.0
1970/01/01/01:00:07.445000,0.0
1970/01/01/01:00:07.455000,0.0
1970/01/01/01:00:07.475000,0.0
1970/01/01/01:00:07.495000,0.0
1970/01/01/01:00:07.516000,0.0
1970/01/01/01:00:07.535000,0.0
1970/01/01/01:00:07.556000,0.0
1970/01/01/01:00:07.575000,0.0
1970/01/01/01:00:07.596000,0.0
1970/01/01/01:00:07.616000,0.0
1970/01/01/01:00:07.635000,0.0
1970/01/01/01:00:07.656000,0.0
1970/01/01/01:00:07.675000,0.0
1970/01/01/01:00:07.695000,0.0
1970/01/01/01:00:07.716000,0.0
1970/01/01/01:00:07.735000,0.0
1970/01/01/01:00:07.756000,0.0
1970/01/01/01:00:07.775000,0.0
1970/01/01/01:00:07.795000,0.0
1970/01/01/01:00:07.816000,0.0
1970/01/01/01:00:07.835000,0.0
1970/01/01/01:00:07.856000,0.0
1970/01/01/01:00:07.876000,0.0
1970/01/01/01:00:07.895000,0.0
1970/01/01/01:00:07.915000,0.0
1970/01/01/01:00:07.935000,0.0
1970/01/01/01:00:07.956000,0.0
1970/01/01/01:00:07.976000,0.0
1970/01/01/01:00:07.995000,0.0
1970/01/01/01:00:08.016000,0.0
1970/01/01/01:00:08.036000,0.0
1970/01/01/01:00:08.055000,0.0
1970/01/01/01:00:08.076000,0.0
1970/01/01/01:00:08.097000,0.0
1970/01/01/01:00:08.116000,0.0
1970/01/01/01:00:08.136000,0.0
1970/01/01/01:00:08.156000,0.0
1970/01/01/01:00:08.175000,0.0
1970/01/01/01:00:08.195000,0.0
1970/01/01/01:00:08.215000,0.0
1970/01/01/01:00:08.236000,0.0
1970/01/01/01:00:08.256000,0.0
1970/01/01/01:00:08.276000,0.0
1970/01/01/01:00:08.295000,0.0
1970/01/01/01:00:08.315000,0.0
1970/01/01/01:00:08.336000,0.0
1970/01/01/01:00:08.356000,0.0
1970/01/01/01:00:08.376000,0.0
1970/01/01/01:00:08.396000,0.0
1970/01/01/01:00:08.416000,0.0
1970/01/01/01:00:08.435000,0.0
1970/01/01/01:00:08.456000,0.0
1970/01/01/01:00:08.476000,0.0
1970/01/01/01:00:08.496000,0.0
1970/01/01/01:00:08.515000,0.0
1970/01/01/01:00:08.535000,0.0
1970/01/01/01:00:08.556000,0.0
1970/01/01/01:00:08.576000,0.0
1970/01/01/01:00:08.596000,0.0
1970/01/01/01:00:08.615000,0.0
1970/01/01/01:00:08.636000,0.0
1970/01/01/01:00:08.656000,0.0
1970/01/01/01:00:08.676000,0.0
1970/01/01/01:00:08.695000,0.0
1970/01/01/01:00:08.715000,0.0
1970/01/01/01:00:08.736000,0.0
1970/01/01/01:00:08.756000,0.0
1970/01/01/01:00:08.776000,0.0
1970/01/01/01:00:08.795000,0.0
1970/01/01/01:00:08.816000,0.0
1970/01/01/01:00:08.835000,0.0
1970/01/01/01:00:08.856000,0.0
1970/01/01/01:00:08.877000,0.0
1970/01/01/01:00:08.896000,0.0
1970/01/01/01:00:08.916000,0.0
1970/01/01/01:00:08.935000,0.0
1970/01/01/01:00:08.956000,0.0
1970/01/01/01:00:08.976000,0.0
1970/01/01/01:00:08.998000,0.0
1970/01/01/01:00:09.016000,0.0
1970/01/01/01:00:09.035000,0.0
1970/01/01/01:00:09.055000,0.0
1970/01/01/01:00:09.076000,0.0
1970/01/01/01:00:09.096000,0.0
1970/01/01/01:00:09.115000,0.0
1970/01/01/01:00:09.136000,0.0
1970/01/01/01:00:09.156000,0.0
1970/01/01/01:00:09.175000,0.0
1970/01/01/01:00:09.195000,0.0
1970/01/01/01:00:09.215000,0.0
1970/01/01/01:00:09.235000,0.0
1970/01/01/01:00:09.255000,0.0
1970/01/01/01:00:09.275000,0.0
1970/01/01/01:00:09.295000,0.0
1970/01/01/01:00:09.316000,0.0
1970/01/01/01:00:09.336000,0.0
1970/01/01/01:00:09.355000,0.0
1970/01/01/01:00:09.375000,0.0
1970/01/01/01:00:09.404000,0.0
1970/01/01/01:00:09.416000,0.0
1970/01/01/01:00:09.436000,0.0
1970/01/01/01:00:09.455000,0.0
1970/01/01/01:00:09.475000,0.0
1970/01/01/01:00:09.495000,0.0
1970/01/01/01:00:09.516000,0.0
1970/01/01/01:00:09.536000,0.0
1970/01/01/01:00:09.555000,0.0
1970/01/01/01:00:09.576000,0.0
1970/01/01/01:00:09.595000,0.0
1970/01/01/01:00:09.615000,0.0
1970/01/01/01:00:09.637000,0.0
1970/01/01/01:00:09.655000,0.0
1970/01/01/01:00:09.677000,0.0
1970/01/01/01:00:09.698000,0.0
1970/01/01/01:00:09.715000,0.0
