time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:00.129000,1,0,128000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.147000,2,0,147000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.167000,3,0,166000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.187000,4,0,186000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.207000,5,0,206000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.227000,6,0,226000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.247000,7,0,247000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.268000,8,0,267000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.286000,9,0,286000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.307000,10,0,306000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.327000,11,0,327000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.347000,12,0,346000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.367000,13,0,367000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.387000,14,0,387000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.407000,15,0,407000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.427000,16,0,427000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.447000,17,0,446000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.467000,18,0,466000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.487000,19,0,486000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.506000,20,0,506000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.526000,21,0,526000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.547000,22,0,547000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.567000,23,0,566000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.586000,24,0,586000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.607000,25,0,606000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.627000,26,0,627000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.647000,27,0,647000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.668000,28,0,668000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.687000,29,0,687000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.707000,30,0,707000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.727000,31,0,727000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.747000,32,0,747000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.767000,33,0,767000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.787000,34,0,786000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.807000,35,0,806000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.828000,36,0,827000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.848000,37,0,847000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.867000,38,0,866000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.887000,39,0,887000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.907000,40,0,906000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.927000,41,0,927000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.947000,42,0,947000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.977000,43,0,966000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:00.987000,44,0,986000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.007000,45,1,7000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.027000,46,1,26000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.047000,47,1,47000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.068000,48,1,67000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.087000,49,1,86000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.108000,50,1,107000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.127000,51,1,127000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.147000,52,1,147000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.167000,53,1,167000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.188000,54,1,186000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.207000,55,1,206000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.227000,56,1,226000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.247000,57,1,246000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.268000,58,1,267000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.287000,59,1,287000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.307000,60,1,306000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.327000,61,1,327000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.346000,62,1,346000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.367000,63,1,367000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.388000,64,1,387000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.407000,65,1,407000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.427000,66,1,426000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.448000,67,1,447000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.468000,68,1,467000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.487000,69,1,487000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.508000,70,1,507000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.528000,71,1,527000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.547000,72,1,547000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.567000,73,1,567000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.588000,74,1,587000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.608000,75,1,607000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.627000,76,1,626000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.648000,77,1,647000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.667000,78,1,666000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.688000,79,1,687000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.707000,80,1,707000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.727000,81,1,726000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.748000,82,1,747000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.776000,83,1,775000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.789000,84,1,787000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.809000,85,1,808000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.829000,86,1,826000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.850000,87,1,850000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.866000,88,1,866000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.888000,89,1,887000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.908000,90,1,907000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.927000,91,1,927000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.947000,92,1,947000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.968000,93,1,967000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:01.988000,94,1,987000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.008000,95,2,7000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.027000,96,2,26000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.048000,97,2,47000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.069000,98,2,68000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.087000,99,2,86000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.107000,100,2,106000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.128000,101,2,128000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.148000,102,2,147000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.167000,103,2,166000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.187000,104,2,187000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.208000,105,2,207000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.227000,106,2,226000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.248000,107,2,247000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.269000,108,2,266000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.287000,109,2,286000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.306000,110,2,306000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.327000,111,2,326000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.347000,112,2,347000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.367000,113,2,367000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.387000,114,2,387000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.408000,115,2,407000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.429000,116,2,429000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.447000,117,2,446000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.467000,118,2,467000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.487000,119,2,486000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.507000,120,2,507000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.527000,121,2,527000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.548000,122,2,547000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.567000,123,2,566000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.587000,124,2,587000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.608000,125,2,607000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.627000,126,2,626000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.650000,127,2,647000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.668000,128,2,666000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.689000,129,2,688000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.711000,130,2,709000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.728000,131,2,728000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.749000,132,2,747000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.773000,133,2,769000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.790000,134,2,789000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.809000,135,2,808000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.829000,136,2,826000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.849000,137,2,847000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.868000,138,2,866000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.889000,139,2,888000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.911000,140,2,909000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.928000,141,2,927000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.948000,142,2,947000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.968000,143,2,968000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:02.987000,144,2,986000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.007000,145,3,6000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.027000,146,3,26000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.047000,147,3,46000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.069000,148,3,69000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.088000,149,3,87000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.107000,150,3,106000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.127000,151,3,127000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.148000,152,3,147000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.168000,153,3,166000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.188000,154,3,186000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.206000,155,3,206000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.227000,156,3,227000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.248000,157,3,247000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.268000,158,3,267000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.287000,159,3,286000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.309000,160,3,308000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.327000,161,3,326000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.347000,162,3,347000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.368000,163,3,368000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.387000,164,3,387000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.407000,165,3,406000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.427000,166,3,426000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.447000,167,3,447000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.468000,168,3,467000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.487000,169,3,486000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.510000,170,3,509000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.527000,171,3,526000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.548000,172,3,547000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.567000,173,3,567000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.588000,174,3,587000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.607000,175,3,606000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.627000,176,3,626000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.647000,177,3,646000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.667000,178,3,666000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.688000,179,3,687000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.708000,180,3,706000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.728000,181,3,727000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.747000,182,3,746000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.767000,183,3,766000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.788000,184,3,787000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.808000,185,3,807000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.828000,186,3,827000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.848000,187,3,847000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.868000,188,3,867000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.888000,189,3,887000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.908000,190,3,907000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.928000,191,3,928000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.947000,192,3,946000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.967000,193,3,967000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:03.988000,194,3,987000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.008000,195,4,6000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.028000,196,4,27000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.048000,197,4,46000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.067000,198,4,66000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.088000,199,4,87000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.107000,200,4,107000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.127000,201,4,126000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.147000,202,4,147000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.167000,203,4,166000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.190000,204,4,189000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.209000,205,4,207000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.230000,206,4,227000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.253000,207,4,251000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.268000,208,4,267000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.289000,209,4,286000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.309000,210,4,307000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.337000,211,4,333000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.348000,212,4,346000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.369000,213,4,367000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.392000,214,4,389000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.411000,215,4,408000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.426000,216,4,426000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.447000,217,4,447000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.468000,218,4,466000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.488000,219,4,486000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.509000,220,4,508000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.530000,221,4,527000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.549000,222,4,546000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.570000,223,4,570000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.592000,224,4,590000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.608000,225,4,607000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.627000,226,4,627000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.648000,227,4,646000000,,1.57079637051,0.0,0.0
1970/01/01/01:00:04.667000,228,4,666000000,,1.57079637051,0.0,0.0
