time,.data
1970/01/01/01:00:07.043000,0.0
1970/01/01/01:00:07.055000,0.0
1970/01/01/01:00:07.074000,0.0
1970/01/01/01:00:07.094000,0.0
1970/01/01/01:00:07.114000,0.0
1970/01/01/01:00:07.136000,0.0
1970/01/01/01:00:07.155000,0.0
1970/01/01/01:00:07.173000,0.0
1970/01/01/01:00:07.194000,0.0
1970/01/01/01:00:07.220000,0.0
1970/01/01/01:00:07.234000,0.0
1970/01/01/01:00:07.255000,0.0
1970/01/01/01:00:07.274000,0.0
1970/01/01/01:00:07.294000,0.0
1970/01/01/01:00:07.313000,0.0
1970/01/01/01:00:07.335000,0.0
1970/01/01/01:00:07.354000,0.0
1970/01/01/01:00:07.375000,0.0
1970/01/01/01:00:07.394000,0.0
1970/01/01/01:00:07.414000,0.0
1970/01/01/01:00:07.435000,0.0
1970/01/01/01:00:07.454000,0.0
1970/01/01/01:00:07.477000,0.0
1970/01/01/01:00:07.494000,0.0
1970/01/01/01:00:07.514000,0.0
1970/01/01/01:00:07.533000,0.0
1970/01/01/01:00:07.555000,0.0
1970/01/01/01:00:07.574000,0.0
1970/01/01/01:00:07.595000,0.0
1970/01/01/01:00:07.616000,0.0
1970/01/01/01:00:07.635000,0.0
1970/01/01/01:00:07.654000,0.0
1970/01/01/01:00:07.674000,0.0
1970/01/01/01:00:07.694000,0.0
1970/01/01/01:00:07.715000,0.0
1970/01/01/01:00:07.735000,0.0
1970/01/01/01:00:07.756000,0.0
1970/01/01/01:00:07.774000,0.0
1970/01/01/01:00:07.794000,0.0
1970/01/01/01:00:07.815000,0.0
1970/01/01/01:00:07.835000,0.0
1970/01/01/01:00:07.855000,0.0
1970/01/01/01:00:07.874000,0.0
1970/01/01/01:00:07.895000,0.0
1970/01/01/01:00:07.914000,0.0
1970/01/01/01:00:07.935000,0.0
1970/01/01/01:00:07.966000,0.0
1970/01/01/01:00:07.974000,0.0
1970/01/01/01:00:07.993000,0.0
1970/01/01/01:00:08.013000,0.0
1970/01/01/01:00:08.034000,0.0
1970/01/01/01:00:08.054000,0.0
1970/01/01/01:00:08.074000,0.0
1970/01/01/01:00:08.094000,0.0
1970/01/01/01:00:08.115000,0.0
1970/01/01/01:00:08.134000,0.0
1970/01/01/01:00:08.154000,0.0
1970/01/01/01:00:08.175000,0.0
1970/01/01/01:00:08.194000,0.0
1970/01/01/01:00:08.223000,0.0
1970/01/01/01:00:08.233000,0.0
1970/01/01/01:00:08.254000,0.0
1970/01/01/01:00:08.274000,0.0
1970/01/01/01:00:08.295000,0.0
1970/01/01/01:00:08.315000,0.0
1970/01/01/01:00:08.334000,0.0
1970/01/01/01:00:08.354000,0.0
1970/01/01/01:00:08.374000,0.0
1970/01/01/01:00:08.394000,0.0
1970/01/01/01:00:08.415000,0.0
1970/01/01/01:00:08.435000,0.0
1970/01/01/01:00:08.454000,0.0
1970/01/01/01:00:08.474000,0.0
1970/01/01/01:00:08.494000,0.0
1970/01/01/01:00:08.514000,0.0
1970/01/01/01:00:08.533000,0.0
1970/01/01/01:00:08.555000,0.0
1970/01/01/01:00:08.574000,0.0
1970/01/01/01:00:08.595000,0.0
1970/01/01/01:00:08.613000,0.0
1970/01/01/01:00:08.635000,0.0
1970/01/01/01:00:08.654000,0.0
1970/01/01/01:00:08.673000,0.0
1970/01/01/01:00:08.694000,0.0
1970/01/01/01:00:08.714000,0.0
1970/01/01/01:00:08.734000,0.0
1970/01/01/01:00:08.755000,0.0
1970/01/01/01:00:08.775000,0.0
1970/01/01/01:00:08.794000,0.0
1970/01/01/01:00:08.814000,0.0
1970/01/01/01:00:08.835000,0.0
1970/01/01/01:00:08.853000,0.0
1970/01/01/01:00:08.874000,0.0
1970/01/01/01:00:08.896000,0.0
1970/01/01/01:00:08.915000,0.0
1970/01/01/01:00:08.935000,0.0
1970/01/01/01:00:08.953000,0.0
1970/01/01/01:00:08.974000,0.0
1970/01/01/01:00:08.993000,0.0
1970/01/01/01:00:09.014000,0.0
1970/01/01/01:00:09.034000,0.0
1970/01/01/01:00:09.053000,0.0
1970/01/01/01:00:09.073000,0.0
1970/01/01/01:00:09.095000,0.0
1970/01/01/01:00:09.115000,0.0
1970/01/01/01:00:09.133000,0.0
1970/01/01/01:00:09.154000,0.0
1970/01/01/01:00:09.175000,0.0
1970/01/01/01:00:09.195000,0.0
1970/01/01/01:00:09.214000,0.0
1970/01/01/01:00:09.237000,0.0
1970/01/01/01:00:09.255000,0.0
1970/01/01/01:00:09.274000,0.0
1970/01/01/01:00:09.293000,0.0
1970/01/01/01:00:09.315000,0.0
1970/01/01/01:00:09.335000,0.0
1970/01/01/01:00:09.353000,0.0
1970/01/01/01:00:09.374000,0.0
1970/01/01/01:00:09.393000,0.0
1970/01/01/01:00:09.414000,0.0
1970/01/01/01:00:09.434000,0.0
1970/01/01/01:00:09.455000,0.0
1970/01/01/01:00:09.474000,0.0
1970/01/01/01:00:09.494000,0.0
1970/01/01/01:00:09.514000,0.0
1970/01/01/01:00:09.534000,0.0
1970/01/01/01:00:09.557000,0.0
1970/01/01/01:00:09.573000,0.0
1970/01/01/01:00:09.595000,0.0
1970/01/01/01:00:09.614000,0.0
1970/01/01/01:00:09.635000,0.0
1970/01/01/01:00:09.656000,0.0
1970/01/01/01:00:09.675000,0.0
1970/01/01/01:00:09.694000,0.0
1970/01/01/01:00:09.713000,0.0
1970/01/01/01:00:09.737000,0.0
1970/01/01/01:00:09.754000,0.0
1970/01/01/01:00:09.774000,0.0
1970/01/01/01:00:09.793000,0.0
1970/01/01/01:00:09.814000,0.0
1970/01/01/01:00:09.834000,0.0
1970/01/01/01:00:09.853000,0.0
1970/01/01/01:00:09.896000,0.0
1970/01/01/01:00:09.898000,0.0
1970/01/01/01:00:09.914000,0.0
1970/01/01/01:00:09.933000,0.0
1970/01/01/01:00:09.953000,0.0
1970/01/01/01:00:09.975000,0.0
1970/01/01/01:00:09.993000,0.0
1970/01/01/01:00:10.014000,0.0
1970/01/01/01:00:10.044000,0.0
1970/01/01/01:00:10.058000,0.0
1970/01/01/01:00:10.074000,0.0
1970/01/01/01:00:10.095000,0.0
1970/01/01/01:00:10.115000,0.0
1970/01/01/01:00:10.137000,0.0
1970/01/01/01:00:10.154000,0.0
1970/01/01/01:00:10.173000,0.0
1970/01/01/01:00:10.194000,0.0
1970/01/01/01:00:10.214000,0.0
1970/01/01/01:00:10.235000,0.0
1970/01/01/01:00:10.254000,0.0
1970/01/01/01:00:10.273000,0.0
1970/01/01/01:00:10.295000,0.0
1970/01/01/01:00:10.315000,0.0
1970/01/01/01:00:10.334000,0.0
1970/01/01/01:00:10.356000,0.0
1970/01/01/01:00:10.375000,0.0
1970/01/01/01:00:10.394000,0.0
1970/01/01/01:00:10.414000,0.0
1970/01/01/01:00:10.436000,0.0
1970/01/01/01:00:10.454000,0.0
1970/01/01/01:00:10.474000,0.0
1970/01/01/01:00:10.494000,0.0
1970/01/01/01:00:10.513000,0.0
1970/01/01/01:00:10.535000,0.0
1970/01/01/01:00:10.554000,0.0
1970/01/01/01:00:10.573000,0.0
1970/01/01/01:00:10.593000,0.0
1970/01/01/01:00:10.614000,0.0
1970/01/01/01:00:10.635000,0.0
1970/01/01/01:00:10.654000,0.0
1970/01/01/01:00:10.675000,0.0
1970/01/01/01:00:10.694000,0.0
1970/01/01/01:00:10.719000,0.0
1970/01/01/01:00:10.733000,0.0
1970/01/01/01:00:10.755000,0.0
1970/01/01/01:00:10.774000,0.0
1970/01/01/01:00:10.795000,0.0
1970/01/01/01:00:10.814000,0.0
1970/01/01/01:00:10.834000,0.0
1970/01/01/01:00:10.854000,0.0
1970/01/01/01:00:10.875000,0.0
1970/01/01/01:00:10.893000,0.0
1970/01/01/01:00:10.913000,0.0
1970/01/01/01:00:10.935000,0.0
1970/01/01/01:00:10.953000,0.0
1970/01/01/01:00:10.974000,0.0
1970/01/01/01:00:10.994000,0.0
1970/01/01/01:00:11.014000,0.0
1970/01/01/01:00:11.035000,0.0
1970/01/01/01:00:11.055000,0.0
1970/01/01/01:00:11.074000,0.0
1970/01/01/01:00:11.095000,0.0
1970/01/01/01:00:11.114000,0.0
1970/01/01/01:00:11.134000,0.0
1970/01/01/01:00:11.154000,0.0
1970/01/01/01:00:11.174000,0.0
1970/01/01/01:00:11.194000,0.0
1970/01/01/01:00:11.214000,0.0
1970/01/01/01:00:11.235000,0.0
1970/01/01/01:00:11.254000,0.0
1970/01/01/01:00:11.274000,0.0
1970/01/01/01:00:11.293000,0.0
1970/01/01/01:00:11.314000,0.0
1970/01/01/01:00:11.333000,0.0
1970/01/01/01:00:11.353000,0.0
1970/01/01/01:00:11.375000,0.0
1970/01/01/01:00:11.395000,0.0
1970/01/01/01:00:11.416000,0.0
1970/01/01/01:00:11.435000,0.0
1970/01/01/01:00:11.454000,0.0
1970/01/01/01:00:11.474000,0.0
1970/01/01/01:00:11.494000,0.0
1970/01/01/01:00:11.515000,0.0
1970/01/01/01:00:11.536000,0.0
1970/01/01/01:00:11.554000,0.0
1970/01/01/01:00:11.575000,0.0
1970/01/01/01:00:11.594000,0.0
