time,.data
1970/01/01/01:00:05.813000,0.0
1970/01/01/01:00:05.830000,0.0
1970/01/01/01:00:05.848000,0.0
1970/01/01/01:00:05.871000,0.0
1970/01/01/01:00:05.888000,0.0
1970/01/01/01:00:05.910000,0.0
1970/01/01/01:00:05.928000,0.0
1970/01/01/01:00:05.949000,0.0
1970/01/01/01:00:05.969000,0.0
1970/01/01/01:00:05.989000,0.0
1970/01/01/01:00:06.009000,0.0
1970/01/01/01:00:06.029000,0.0
1970/01/01/01:00:06.049000,0.0
1970/01/01/01:00:06.069000,0.0
1970/01/01/01:00:06.089000,0.0
1970/01/01/01:00:06.109000,0.0
1970/01/01/01:00:06.129000,0.0
1970/01/01/01:00:06.150000,0.0
1970/01/01/01:00:06.169000,0.0
1970/01/01/01:00:06.189000,0.0
1970/01/01/01:00:06.209000,0.0
1970/01/01/01:00:06.229000,0.0
1970/01/01/01:00:06.248000,0.0
1970/01/01/01:00:06.269000,0.0
1970/01/01/01:00:06.289000,0.0
1970/01/01/01:00:06.308000,0.0
1970/01/01/01:00:06.329000,0.0
1970/01/01/01:00:06.348000,0.0
1970/01/01/01:00:06.370000,0.0
1970/01/01/01:00:06.389000,0.0
1970/01/01/01:00:06.409000,0.0
1970/01/01/01:00:06.428000,0.0
1970/01/01/01:00:06.449000,0.0
1970/01/01/01:00:06.469000,0.0
1970/01/01/01:00:06.488000,0.0
1970/01/01/01:00:06.508000,0.0
1970/01/01/01:00:06.529000,0.0
1970/01/01/01:00:06.549000,0.0
1970/01/01/01:00:06.569000,0.0
1970/01/01/01:00:06.589000,0.0
1970/01/01/01:00:06.609000,0.0
1970/01/01/01:00:06.628000,0.0
1970/01/01/01:00:06.648000,0.0
1970/01/01/01:00:06.669000,0.0
1970/01/01/01:00:06.689000,0.0
1970/01/01/01:00:06.709000,0.0
1970/01/01/01:00:06.732000,0.0
1970/01/01/01:00:06.749000,0.0
1970/01/01/01:00:06.769000,0.0
1970/01/01/01:00:06.789000,0.0
1970/01/01/01:00:06.810000,0.0
1970/01/01/01:00:06.829000,0.0
1970/01/01/01:00:06.848000,0.0
1970/01/01/01:00:06.869000,0.0
1970/01/01/01:00:06.889000,0.0
1970/01/01/01:00:06.908000,0.0
1970/01/01/01:00:06.930000,0.0
1970/01/01/01:00:06.949000,0.0
1970/01/01/01:00:06.968000,0.0
1970/01/01/01:00:06.989000,0.0
1970/01/01/01:00:07.009000,0.0
1970/01/01/01:00:07.028000,0.0
1970/01/01/01:00:07.050000,0.0
1970/01/01/01:00:07.069000,0.0
1970/01/01/01:00:07.095000,0.0
1970/01/01/01:00:07.108000,0.0
1970/01/01/01:00:07.128000,0.0
1970/01/01/01:00:07.148000,0.0
1970/01/01/01:00:07.169000,0.0
1970/01/01/01:00:07.188000,0.0
1970/01/01/01:00:07.209000,0.0
1970/01/01/01:00:07.228000,0.0
1970/01/01/01:00:07.248000,0.0
1970/01/01/01:00:07.269000,0.0
1970/01/01/01:00:07.288000,0.0
1970/01/01/01:00:07.309000,0.0
