time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.position,.velocity,.acceleration
1970/01/01/01:00:00.612000,1,0,612000000,,-0.538560032845,0.0469866394997,-0.00112908135634
1970/01/01/01:00:00.632000,2,0,631000000,,-0.537667453289,0.0469643510878,-0.00121717120055
1970/01/01/01:00:00.652000,3,0,652000000,,-0.536681473255,0.0469377674162,-0.00131448311731
1970/01/01/01:00:00.672000,4,0,671000000,,-0.535789906979,0.0469119548798,-0.00140247808304
1970/01/01/01:00:00.692000,5,0,691000000,,-0.534851968288,0.0468829795718,-0.00149505026639
1970/01/01/01:00:00.711000,6,0,711000000,,-0.533914625645,0.0468521565199,-0.00158756342717
1970/01/01/01:00:00.733000,7,0,732000000,,-0.532931089401,0.0468177981675,-0.00168463471346
1970/01/01/01:00:00.751000,8,0,751000000,,-0.532041847706,0.0467849560082,-0.00177239812911
1970/01/01/01:00:00.773000,9,0,771000000,,-0.53110653162,0.0467485822737,-0.0018647123361
1970/01/01/01:00:00.792000,10,0,791000000,,-0.53017193079,0.0467103682458,-0.00195695296861
1970/01/01/01:00:00.812000,11,0,812000000,,-0.52923810482,0.046670306474,-0.00204911618493
1970/01/01/01:00:00.833000,12,0,832000000,,-0.528305113316,0.0466284044087,-0.00214119860902
1970/01/01/01:00:00.852000,13,0,852000000,,-0.527373015881,0.0465846583247,-0.00223319651559
1970/01/01/01:00:00.871000,14,0,871000000,,-0.526441752911,0.0465390756726,-0.00232510641217
1970/01/01/01:00:00.892000,15,0,891000000,,-0.525511443615,0.0464916564524,-0.00241692434065
1970/01/01/01:00:00.911000,16,0,911000000,,-0.524582087994,0.0464424006641,-0.00250864680856
1970/01/01/01:00:00.932000,17,0,931000000,,-0.523653745651,0.0463913083076,-0.00260027032346
1970/01/01/01:00:00.952000,18,0,951000000,,-0.522726476192,0.046338390559,-0.00269179116003
1970/01/01/01:00:00.972000,19,0,972000000,,-0.521800220013,0.0462836399674,-0.00278320582584
1970/01/01/01:00:00.992000,20,0,992000000,,-0.520828902721,0.0462241843343,-0.00287907267921
1970/01/01/01:00:01.012000,21,1,12000000,,-0.519904971123,0.046165689826,-0.00297025823966
1970/01/01/01:00:01.032000,22,1,31000000,,-0.519028365612,0.0461084358394,-0.00305677577853
1970/01/01/01:00:01.052000,23,1,51000000,,-0.518106818199,0.0460463874042,-0.00314772920683
1970/01/01/01:00:01.072000,24,1,71000000,,-0.517186522484,0.0459825247526,-0.0032385585364
1970/01/01/01:00:01.092000,25,1,91000000,,-0.516267538071,0.0459168478847,-0.00332925980911
1970/01/01/01:00:01.112000,26,1,111000000,,-0.51534986496,0.0458493568003,-0.00341982976533
1970/01/01/01:00:01.132000,27,1,131000000,,-0.514433562756,0.0457800552249,-0.00351026467979
1970/01/01/01:00:01.152000,28,1,151000000,,-0.513518691063,0.0457089468837,-0.00360056106001
1970/01/01/01:00:01.172000,29,1,172000000,,-0.512605249882,0.045636035502,-0.00369071518071
1970/01/01/01:00:01.191000,30,1,191000000,,-0.511693239212,0.0455613173544,-0.00378072354943
1970/01/01/01:00:01.211000,31,1,211000000,,-0.510782778263,0.0454848073423,-0.00387058290653
1970/01/01/01:00:01.233000,32,1,232000000,,-0.509828448296,0.045402534306,-0.0039647705853
1970/01/01/01:00:01.252000,33,1,252000000,,-0.508966565132,0.0453263968229,-0.00404983945191
1970/01/01/01:00:01.273000,34,1,272000000,,-0.508015573025,0.0452403612435,-0.00414369488135
1970/01/01/01:00:01.292000,35,1,291000000,,-0.507156789303,0.0451608262956,-0.00422845641151
1970/01/01/01:00:01.312000,36,1,311000000,,-0.506254434586,0.0450753681362,-0.00431751599535
1970/01/01/01:00:01.332000,37,1,332000000,,-0.505308806896,0.0449837185442,-0.00441084522754
1970/01/01/01:00:01.352000,38,1,352000000,,-0.504454910755,0.0448991134763,-0.00449512107298
1970/01/01/01:00:01.373000,39,1,372000000,,-0.503557801247,0.0448083244264,-0.00458365911618
1970/01/01/01:00:01.391000,40,1,391000000,,-0.502662599087,0.0447157658637,-0.00467201601714
1970/01/01/01:00:01.412000,41,1,411000000,,-0.501769185066,0.0446214452386,-0.00476018851623
1970/01/01/01:00:01.432000,42,1,432000000,,-0.500877737999,0.0445253588259,-0.00484817335382
1970/01/01/01:00:01.452000,43,1,451000000,,-0.49998819828,0.0444275178015,-0.00493596633896
1970/01/01/01:00:01.473000,44,1,472000000,,-0.499056309462,0.0443228967488,-0.00502793956548
1970/01/01/01:00:01.491000,45,1,491000000,,-0.49821510911,0.0442265793681,-0.00511096511036
1970/01/01/01:00:01.511000,46,1,511000000,,-0.49733158946,0.0441234856844,-0.00519816344604
1970/01/01/01:00:01.532000,47,1,532000000,,-0.496450155973,0.0440186522901,-0.00528515642509
1970/01/01/01:00:01.553000,48,1,551000000,,-0.495570868254,0.0439120829105,-0.00537194078788
1970/01/01/01:00:01.572000,49,1,571000000,,-0.494693696499,0.0438037775457,-0.00545851327479
1970/01/01/01:00:01.592000,50,1,591000000,,-0.493818730116,0.0436937436461,-0.00554487016052
1970/01/01/01:00:01.611000,51,1,611000000,,-0.492945969105,0.0435819812119,-0.00563100818545
1970/01/01/01:00:01.634000,52,1,633000000,,-0.491988539696,0.0434570610523,-0.00572550296783
1970/01/01/01:00:01.654000,53,1,652000000,,-0.491207242012,0.0433533079922,-0.00580261368304
1970/01/01/01:00:01.673000,54,1,671000000,,-0.490341335535,0.0432364009321,-0.00588807463646
1970/01/01/01:00:01.693000,55,1,692000000,,-0.489434659481,0.0431118123233,-0.00597755843773
1970/01/01/01:00:01.716000,56,1,713000000,,-0.488530635834,0.0429853461683,-0.00606678193435
1970/01/01/01:00:01.736000,57,1,734000000,,-0.487629294395,0.0428570061922,-0.00615574140102
1970/01/01/01:00:01.756000,58,1,751000000,,-0.48690161109,0.0427517481148,-0.0062275598757
1970/01/01/01:00:01.774000,59,1,773000000,,-0.485962599516,0.042613722384,-0.0063202381134
1970/01/01/01:00:01.793000,60,1,793000000,,-0.485154092312,0.0424928814173,-0.00640003522858
1970/01/01/01:00:01.816000,61,1,812000000,,-0.484347879887,0.0423705242574,-0.00647960463539
1970/01/01/01:00:01.833000,62,1,832000000,,-0.483501762152,0.0422400943935,-0.0065631121397
1970/01/01/01:00:01.853000,63,1,852000000,,-0.482658296824,0.0421079993248,-0.00664636073634
1970/01/01/01:00:01.872000,64,1,872000000,,-0.4818174541,0.0419742427766,-0.00672934670001
1970/01/01/01:00:01.893000,65,1,891000000,,-0.480979323387,0.0418388284743,-0.00681206723675
1970/01/01/01:00:01.912000,66,1,912000000,,-0.480143934488,0.041701760143,-0.00689451862127
1970/01/01/01:00:01.932000,67,1,931000000,,-0.479311257601,0.0415630489588,-0.00697669805959
1970/01/01/01:00:01.952000,68,1,951000000,,-0.478481411934,0.0414226949215,-0.00705860182643
1970/01/01/01:00:01.972000,69,1,972000000,,-0.477654367685,0.0412807054818,-0.00714022712782
1970/01/01/01:00:01.992000,70,1,992000000,,-0.47683018446,0.0411370880902,-0.00722157070413
1970/01/01/01:00:02.011000,71,2,11000000,,-0.476008892059,0.040991846472,-0.00730262883008
1970/01/01/01:00:02.033000,72,2,32000000,,-0.475149691105,0.0408376008272,-0.00738742947578
1970/01/01/01:00:02.053000,73,2,51000000,,-0.474375098944,0.0406965129077,-0.00746387708932
1970/01/01/01:00:02.072000,74,2,71000000,,-0.473562687635,0.0405464321375,-0.00754406116903
1970/01/01/01:00:02.093000,75,2,92000000,,-0.472712874413,0.0403871275485,-0.00762793375179
1970/01/01/01:00:02.113000,76,2,112000000,,-0.471946895123,0.0402414761484,-0.00770353199914
1970/01/01/01:00:02.132000,77,2,132000000,,-0.471143603325,0.0400866121054,-0.00778281316161
1970/01/01/01:00:02.152000,78,2,151000000,,-0.470343440771,0.039930164814,-0.00786178652197
